name	name2	txStart	txEnd
NM_001166361	Fgf8	45811287	45817374
NM_001166363	Fgf8	45811287	45817374
NM_010205	Fgf8	45811287	45817374
NM_176785	Hps6	46077967	46080663
NM_001113408	Ldb1	46107090	46119701
NM_010697	Ldb1	46107090	46114111
NM_001039352	Nolc1	46150336	46160033
NM_001039351	Nolc1	46150336	46160033
NM_001039353	Nolc1	46150336	46160033
NM_007703	Elovl3	46206388	46210184
NM_053086	Nolc1	46150336	46160033
NM_019408	Nfkb2	46380184	46386580
NM_001177370	Nfkb2	46380419	46386580
NM_001177369	Nfkb2	46379226	46386580
NM_001164295	Cuedc2	46404301	46413150
NM_001164294	Cuedc2	46404301	46413150
NM_001164293	Cuedc2	46404301	46413150
NM_001164292	Cuedc2	46404301	46413150
NM_001164291	Cuedc2	46404301	46413150
NM_001164290	Cuedc2	46404301	46413150
NM_029186	Tmem180	46431369	46449744
NM_133694	Fbxl15	46402673	46404936
NM_024192	Cuedc2	46404301	46413150
NM_053100	Trim8	46576137	46590945
NM_001177813	Wbp1l	46697890	46731879
NM_001177812	Wbp1l	46673595	46731879
NM_007809	Cyp17a1	46741654	46747490
NM_146099	Wbp1l	46673595	46731879
NM_029810	Nt5c2	46961320	47036841
NM_001164365	Nt5c2	46961320	47044057
NM_177342	Taf5	47142237	47157969
NM_027654	Pcgf6	47108106	47125396
NM_133746	Calhm2	47206721	47212784
NM_007732	Col17a1	47720830	47766532
NM_026377	Sfr1	47806245	47810078
NM_001290825	Col17a1	47720830	47766532
NM_030051	Gsto2	47940034	47960795
NM_026619	Gsto2	47940283	47960795
NM_013758	Add3	53218486	53321816
NM_001164100	Add3	53217245	53321816
NM_001277100	Add3	53217245	53321816
NM_007790	Smc3	53674885	53720321
NM_001195348	Bbip1	54004148	54019117
NM_001168505	Shoc2	54018795	54107768
NM_001195338	Bbip1	54004148	54019117
NM_007417	Adra2a	54119671	54123472
NM_019658	Shoc2	54019365	54107768
NM_027976	Acsl5	55327858	55371118
NM_001033573	Zdhhc6	55372788	55390522
NM_025883	Zdhhc6	55372788	55390522
NM_001142924	Tcf7l2	55969810	56008145
NM_008733	Nrap	56394530	56464528
NM_198059	Nrap	56394530	56464528
NM_001286552	Nrap	56394530	56464528
NM_018831	Dclre1a	56603650	56622712
NM_001164263	Plekhs1	56536126	56561219
NM_172641	Plekhs1	56536126	56561219
NM_007419	Adrb1	56796861	56799352
NM_172840	Vwa2	56948905	56986568
NM_001002240	Tdrd1	56900764	56944502
NM_031387	Tdrd1	56900775	56944502
NM_001002238	Tdrd1	56900698	56944502
NM_001002241	Tdrd1	56905201	56944502
NM_145505	Fam160b1	57435498	57464084
NM_178689	Eno4	59017914	59045911
NM_172523	Slc18a2	59335367	59370502
NM_207261	Kcnk18	59294137	59311860
NM_010132	Emx2	59533179	59539847
NM_001164367	Rab11fip2	59978786	60019557
NM_001033172	Rab11fip2	59978786	60019267
NM_201615	Prlhr	60542635	60544207
NM_001172097	Cacul1	60600598	60656926
NM_001172096	Cacul1	60600598	60656926
NM_030197	Cacul1	60600598	60656926
NM_053198	Sfxn4	60913179	60937333
NM_001167829	Fam45a	60887472	60912132
NM_026437	Fam45a	60887472	60912132
NM_010123	Eif3a	60837018	60866596
NM_178421	Nanos1	60831889	60835817
NM_001177513	Gm7102	61250588	61252212
NM_009970	Csf2ra	61300304	61304321
