name	name2	txStart	txEnd
NM_001164228	Nrf1	29997987	30095197
NM_001164227	Nrf1	29997987	30095197
NM_001164226	Nrf1	29997987	30103458
NM_177204	Strip2	29867012	29909680
NM_021414	Ahcyl2	29718442	29862310
NM_001311083	Irf5	29476624	29491869
NM_017478	Copg2	30697553	30846794
NM_028886	Lrguk	33979447	34084034
NM_172398	Akr1b10	34334246	34346949
NM_001289658	Agbl3	34730431	34735710
NM_001289656	Agbl3	34730431	34809459
NM_001289657	Agbl3	34730431	34809459
NM_001164411	Cnot4	34992706	35083737
NM_016877	Cnot4	34992706	35083737
NM_001164412	Cnot4	34972064	35083737
NM_001164414	Cnot4	34972064	35083737
NM_001164413	Cnot4	34972064	35083737
NM_178630	Agbl3	34730431	34809459
NM_203491	Chrm2	36338083	36474774
NM_145364	Akr1d1	37480172	37518815
NM_178661	Creb3l2	37281020	37392148
NM_028864	Zc3hav1	38265671	38304603
NM_001170848	Luc7l2	38501443	38559470
NM_028421	Zc3hav1	38260496	38304603
NM_001170849	Luc7l2	38501443	38557155
NM_138680	Luc7l2	38501443	38559470
NM_194061	D630045J12Rik	38073173	38204009
NM_080467	Atp6v0a4	37998482	38074586
NM_001136065	Hipk2	38647838	38787310
NM_177185	Ubn2	38383924	38462763
NM_001311099	Luc7l2	38501333	38559470
NM_001311100	Luc7l2	38501333	38557212
NM_139294	Braf	39553236	39675462
NM_028123	Slc37a3	39284769	39327706
NM_011539	Tbxas1	38868984	39034578
NM_172893	Parp12	39036410	39068348
NM_001171003	Mgam	40578829	40719122
NM_001004182	Tmem178b	40060251	40198352
NM_013861	Tpk1	43294999	43616277
NM_001311111	Tpk1	43294999	43616277
NM_146175	Zfp282	47827553	47858483
NM_133922	Krba1	48345584	48369854
NM_023670	Igf2bp3	49035216	49164953
NM_029916	Stk31	49345602	49419501
NM_001164733	Mpp6	50060239	50148597
NM_019939	Mpp6	50060239	50148597
NM_001127349	Snx10	51473901	51540669
NM_001127348	Snx10	51494521	51540669
NM_028035	Snx10	51494521	51540669
NM_025816	Tax1bp1	52663722	52716773
NM_001168277	Jazf1	52718061	52859614
NM_173406	Jazf1	52718061	53018618
NM_001163640	Chn2	53989925	54251806
NM_001025372	Adcyap1r1	55401971	55451449
NM_001288619	Crhr2	55040042	55067907
NM_001288620	Crhr2	55040042	55067907
NM_001288618	Crhr2	55040042	55083010
NM_009953	Crhr2	55040042	55083010
NM_001171007	Nod1	54873935	54921655
NM_007407	Adcyap1r1	55401971	55451449
NM_177883	Fam188b	55153376	55228619
NM_001142781	Fam188b	55153376	55270216
NM_199143	Znrf2	54766909	54840218
NM_172729	Nod1	54873935	54922606
NM_001025568	Pde1c	56050433	56312386
NM_001159956	Pde1c	56029981	56319628
NM_001159955	Pde1c	56029981	56319628
NM_001159952	Pde1c	56050433	56312386
NM_001159953	Pde1c	56019797	56312386
NM_001159957	Pde1c	56050433	56319628
NM_001159960	Pde1c	56050433	56312804
NM_011054	Pde1c	56029981	56312513
NM_025992	Herc6	57530985	57615130
NM_011920	Abcg2	58546665	58642445
NM_028705	Herc3	58783693	58870390
NM_009221	Snca	60681566	60779849
NM_001042451	Snca	60681566	60778998
NM_027547	Prdm5	65728955	65886371
NM_175524	C130060K24Rik	65331287	65408144
NM_001177560	Gng12	66846390	66971355
NM_001177559	Gng12	66846390	66971355
NM_001177557	Gng12	66846390	66971355
NM_001177556	Gng12	66846390	66971355
NM_025278	Gng12	66846390	66971355
NM_009762	Smyd1	71163933	71212275
NM_001160127	Smyd1	71163933	71212275
NM_011375	St3gal5	72047601	72104564
NM_001038695	Kdm3a	71538963	71582911
NM_001035228	St3gal5	72047601	72104564
NM_173001	Kdm3a	71538963	71582680
NM_178608	Reep1	71657674	71760699
NM_001164669	Dnah6	72967600	73171625
NM_001079822	Tcf7l1	72576364	72739039
NM_009332	Tcf7l1	72576364	72739039
NM_013820	Hk2	82675020	82724448
NM_001166067	Slc4a5	83187368	83254939
NM_001136227	Rtkn	83085801	83102573
NM_033079	M1ap	82896915	82980303
NM_144943	Cd207	83621200	83627851
NM_009106	Rtkn	83087077	83102573
NM_183138	Tet3	83312367	83391672
NM_133641	Rtkn	83087077	83102573
NM_001077694	Dysf	83958591	84161053
NM_001177713	Cyp26b1	84521407	84543902
NM_175475	Cyp26b1	84521407	84543804
NM_021469	Dysf	83969379	84161053
NM_001310152	Dysf	83969379	84161053
NM_145223	Alms1	85537524	85652745
NM_029331	1700019G17Rik	85849043	85854932
NM_178639	Sfxn5	85163044	85283416
NM_001145895	1700019G17Rik	85849044	85852527
NM_011585	Tia1	86354212	86383399
NM_001164079	Tia1	86354212	86383399
NM_001164078	Tia1	86354212	86383399
NM_001040106	Aak1	86799510	86953221
NM_177762	Aak1	86799510	86953221
NM_009005	Rab7	87949099	87995264
NM_054041	Antxr1	87083846	87285769
NM_001037727	Arhgap25	87408538	87483253
NM_001293655	Rab7	87949099	87969789
NM_175476	Arhgap25	87408538	87446321
NM_001293654	Rab7	87949099	87969789
NM_001293653	Rab7	87949099	87995011
NM_001293652	Rab7	87949099	87995264
NM_001286610	Arhgap25	87408538	87483253
NM_023060	Eefsec	88207327	88396533
NM_025351	Chchd6	89333139	89545646
NM_001167736	Chchd6	89333139	89545646
NM_018815	Nup210	90963060	91066820
NM_144940	Uroc1	90283282	90314542
NM_027868	Slc41a3	90554873	90596406
NM_001134384	Iqsec1	90609591	90760117
NM_001037493	Slc41a3	90569239	90596406
NM_001159507	Grip2	91711502	91757387
NM_172731	Fgd5	91937103	92025999
NM_198668	4930590J08Rik	91854226	91900719
NM_001134461	Prickle2	92320885	92517360
NM_001134460	Prickle2	92320885	92431386
NM_001134459	Prickle2	92320885	92484855
NM_001081146	Prickle2	92320885	92656178
NM_175314	Adamts9	92722692	92851435
NM_010367	Magi1	93625446	94233911
NM_001286788	Magi1	93631471	93863684
NM_001286786	Magi1	93631471	94233911
NM_001083320	Magi1	93625446	93863684
NM_001286785	Magi1	93625446	94233911
NM_001286784	Magi1	93625446	94233911
NM_001029850	Magi1	93625446	94233911
NM_001083321	Magi1	93631471	93863684
NM_008377	Lrig1	94554522	94650139
NM_026255	Slc25a26	94450307	94554646
NM_011507	Suclg2	95423002	95668840
NM_177233	Fam19a4	96781202	97010405
NM_001081111	Tmf1	97101943	97129118
NM_001178049	Mitf	97879810	97971352
NM_001113198	Mitf	97757051	97971352
NM_053202	Foxp1	98875335	99385339
NM_001197321	Foxp1	98875335	99216509
NM_001197322	Foxp1	98875335	98978292
NM_181590	Shq1	100521804	100621151
NM_018884	Pdzrn3	101099600	101327891
NM_008779	Cntn3	102113299	102414661
NM_007697	Chl1	103460869	103683029
NM_001109751	Cntn4	106068758	106624264
NM_138677	Edem1	108778634	108809350
NM_010585	Itpr1	108163089	108501110
NM_145937	Sumf1	108057014	108135577
NM_001167730	Rad18	112569844	112646664
NM_080448	Srgap3	112667965	112897260
NM_021385	Rad18	112569844	112646664
NM_001033244	Fancd2	113481675	113546279
NM_009723	Atp2b2	113695661	113992074
NM_001113553	Irak2	113588460	113645020
NM_001301295	Cidec	113374627	113385754
NM_001036684	Atp2b2	113695661	113841370
NM_172161	Irak2	113588460	113645020
NM_001252643	Hrh1	114353659	114433290
NM_028835	Atg7	114593118	114810632
NM_013681	Syn2	115084919	115226581
NM_001253717	Atg7	114593118	114810632
NM_001253718	Atg7	114593118	114810632
NM_001252642	Hrh1	114353659	114433290
NM_001111015	Syn2	115084919	115232644
NM_001290338	Zfand4	116214236	116280322
NM_031177	Ift122	115803545	115876717
NM_001167763	Ift122	115803545	115876717
NM_025958	Cand2	115724574	115755573
NM_001290339	Zfand4	116216549	116280322
NM_177412	Tmcc1	115968635	116143392
NM_001309446	Zfand4	116214236	116280322
NM_001316749	Rasgef1a	117961554	118041564
NM_001256002	Cacna1c	118537257	119058513
NM_001159535	Cacna1c	118537257	119058513
NM_001271758	Wnt5b	119382548	119417229
NM_009781	Cacna1c	118537257	119146427
NM_001033382	Cacna2d4	119186543	119302425
NM_001290335	Cacna1c	118537257	118707992
NM_001255998	Cacna1c	118537257	119146427
NM_009525	Wnt5b	119382548	119494365
NM_001033379	Dcp1b	119125270	119171632
NM_001159533	Cacna1c	118537257	119058513
NM_001255997	Cacna1c	118537257	119146427
NM_001159534	Cacna1c	118537257	119058513
NM_001256001	Cacna1c	118537257	119058513
NM_172492	Lrtm2	119265150	119280784
NM_001255999	Cacna1c	118537257	119146427
NM_001256000	Cacna1c	118537257	119058513
NM_001172207	Lrtm2	119265150	119279222
NM_145997	Kdm5a	120314116	120394592
NM_001199083	Wnk1	119873986	119988673
NM_016718	Ninj2	120043397	120150356
NM_001199084	Wnk1	119873986	119988673
NM_001185021	Wnk1	119873986	119988673
NM_001185020	Wnk1	119873986	119988673
NM_198703	Wnk1	119873986	119988673
NM_001033354	Iqsec3	121322945	121423696
NM_153396	Mical3	120957240	121031645
NM_001289685	Iqsec3	121322945	121423696
NM_008646	Mug2	121956815	122035985
NM_001134391	Apobec1	122527809	122552462
NM_027664	Rimklb	122403626	122436323
NM_001271579	Phc1	122267748	122290245
NM_001170333	Clec4a2	123073333	123094017
NM_001170332	Clec4a2	123072707	123094017
NM_011999	Clec4a2	123073333	123094017
NM_001005860	Clec4a4	122940384	122974439
NM_153508	Clstn3	124380773	124414802
NM_053094	Cd163	124254668	124280545
NM_019917	Vmn2r26	123974775	124012053
NM_145130	Lpcat3	124613121	124654734
NM_001170395	Cd163	124254668	124280545
NM_001164089	Cops7a	124908428	124915547
NM_011708	Vwf	125502965	125636697
NM_012003	Cops7a	124908824	124915415
NM_011609	Tnfrsf1a	125299740	125312501
NM_008742	Ntf3	126051429	126116762
NM_001164035	Ntf3	126051429	126114978
NM_001164034	Ntf3	126051429	126116762
NM_145983	Kcna5	126482568	126485573
NM_201371	Prmt8	127639026	127719177
NM_020257	Clec2i	128837604	128848185
NM_007376	Pzp	128433584	128476738
NM_008021	Foxm1	128313011	128325904
NM_001289706	Clec2i	128837604	128848185
NM_001289708	Clec2i	128837604	128848185
NM_001289707	Clec2i	128837604	128848185
NM_001205365	Clec9a	129358879	129374782
NM_172732	Clec9a	129358879	129374782
NM_001205364	Clec9a	129358879	129374782
NM_001205363	Clec9a	129358879	129374782
NM_001289605	Klra3	130273306	130287644
NM_001289604	Klra3	130273306	130287644
NM_010648	Klra3	130273306	130287644
NM_011733	Ybx3	131314875	131338468
NM_139117	Ybx3	131314875	131338468
NM_008514	Lrp6	134396495	134516931
NM_130447	Dusp16	134665485	134742646
NM_026371	Borcs5	134590957	134661202
NM_001170479	Borcs5	134589529	134661202
NM_009875	Cdkn1b	134870418	134875543
NM_001048054	Dusp16	134665485	134742646
NM_145067	Gucy2c	136645804	136730263
NM_001164214	Rerg	137003345	137118239
NM_001164212	Rerg	137003345	137118239
NM_025806	Plbd1	136560591	136610414
NM_181988	Rerg	137003345	137119017
NM_001127318	Gucy2c	136645804	136730263
NM_007945	Eps8	137425765	137597806
NM_001271588	Eps8	137425765	137597806
NM_001271587	Eps8	137425765	137519530
NM_001271595	Eps8	137425765	137519530
NM_011084	Pik3c2g	139789965	139917804
NM_130861	Slco1a5	142182747	142271501
NM_001267707	Slco1a5	142182747	142227394
NM_023718	Slco1a6	142034288	142134670
NM_001109688	C2cd5	142959439	143048672
NM_029897	C2cd5	142959439	143048672
NM_029081	C2cd5	142959439	143048672
NM_011374	St8sia1	142770060	142912972
NM_001286578	C2cd5	142959439	143048672
NM_029250	Etnk1	143115749	143157066
NM_011444	Sox5	143776944	144158088
NM_001113559	Sox5	143776944	144158088
NM_001243163	Sox5	143776944	144158088
NM_001024468	Bcat1	144942354	144997332
NM_008511	Lrmp	145070258	145123448
NM_007532	Bcat1	144942354	145024677
NM_001281981	Lrmp	145064155	145123448
NM_001281980	Lrmp	145064155	145123448
NM_010586	Itpr2	146056820	146450745
NM_019923	Itpr2	146056820	146450745
NM_026218	Fgfr1op2	146526432	146547720
NM_001310837	Sspn	145880392	145913745
NM_026221	Ppfibp1	146837015	146980545
NM_025911	Ccdc91	147424392	147581134
NM_001170433	Ppfibp1	146837015	146980545
NM_198967	Tmtc1	148180951	148392874
NM_009753	Bicd1	149357505	149511848
NM_001112796	Bicd1	149357505	149511848
NM_177192	Dennd5b	148936590	149050202
NM_010156	Samd9l	3322256	3349571
NM_011360	Sgce	4624349	4697204
NM_001130190	Sgce	4624349	4697204
NM_001130189	Sgce	4624349	4697204
NM_001130191	Sgce	4624349	4697204
NM_001130188	Sgce	4624349	4697204
NM_011134	Pon1	5118089	5143946
NM_009169	Shfm1	6508274	6528658
NM_010056	Dlx5	6827800	6832068
NM_198854	Dlx5	6827800	6832068
NM_001311060	Tac1	7504884	7512978
NM_052993	C1galt1	7795223	7822042
NM_145374	Mios	8159226	8186273
NM_026632	Rpa3	8205935	8209141
NM_027992	Tmem106b	13019758	13039269
NM_175312	B630005N14Rik	13575674	13627966
NM_031198	Tfec	16783380	16848441
NM_001243064	Cav1	17257639	17291328
NM_007616	Cav1	17256334	17291328
NM_023729	Asz1	18000963	18059061
NM_001167757	Ankrd7	18816317	18829584
NM_029202	Ankrd7	18816317	18829584
NM_023626	Ing3	21899614	21926037
NM_001311061	Ing3	21899570	21926038
NM_053116	Wnt16	22238226	22248522
NM_028462	Fezf1	23195046	23198264
NM_027754	Rnf148	23603894	23605136
NM_172535	Iqub	24394864	24465067
NM_001311068	Ndufa5	24468663	24477685
NM_028459	Wasl	24563809	24614995
NM_001167745	Wasl	24582685	24614995
NM_009241	Spam1	24741187	24751048
NM_001079875	Spam1	24741187	24751048
NM_028920	Hyal6	24683244	24695452
NM_010338	Gpr37	25618522	25639980
NM_001081678	Zfp800	28189930	28211601
NM_001159926	Pax4	28392333	28399340
NM_028900	Gcc1	28366602	28371724
NM_011038	Pax4	28392333	28399340
NM_001159925	Pax4	28392333	28399340
NM_138682	Lrrc4	28778125	28781747
NM_008493	Lep	29010220	29023876
NM_011829	Impdh1	29150436	29162297
NM_023516	Hilpda	29222625	29225449
NM_001101443	Prrt4	29119229	29129584
NM_001302934	Impdh1	29150436	29166364
NM_001302933	Impdh1	29150436	29166364
NM_001190461	Hilpda	29222487	29225449
NM_001289663	Fam71f1	29269139	29286022
NM_001285412	Calu	29298105	29326675
NM_007538	Opn1sw	29326670	29330513
NM_001289664	Fam71f1	29269139	29286022
NM_007594	Calu	29298105	29326675
NM_001289665	Fam71f1	29269139	29286022
NM_184053	Calu	29298105	29326675
NM_207258	Fam71f1	29269139	29286022
NM_001252382	Irf5	29479281	29487320
NM_001029985	Kcp	29432035	29457952
NM_012057	Irf5	29476624	29487320
NM_001311074	Flnc	29383347	29411883
NM_176996	Smo	29685496	29711366
NM_001171001	Ahcyl2	29809595	29862310
NM_001164229	Nrf1	30026320	30080115
NM_009459	Ube2h	30161288	30254539
NM_001169577	Ube2h	30161288	30193803
NM_001169576	Ube2h	30161288	30254539
NM_001311086	Zc3hc1	30316383	30341020
NM_029742	Klhdc10	30351854	30405174
NM_001311087	Klhdc10	30351854	30405174
NM_029373	Ssmem1	30462285	30470253
NM_001311093	Tmem209	30431232	30459783
NM_178625	Tmem209	30431232	30459783
NM_027073	Ssmem1	30459848	30470253
NM_001252293	Mest	30683505	30698466
NM_008590	Mest	30688049	30698466
NM_001252292	Mest	30688052	30698466
NM_001135093	Klf14	30906020	30908990
NM_013723	Podxl	31469492	31513937
NM_009658	Akr1b3	34253929	34267489
NM_009731	Akr1b7	34362361	34373137
NM_145575	Cald1	34659443	34725469
NM_001135611	3110062M04Rik	34821770	34828065
NM_199145	3110062M04Rik	34821770	34828065
NM_001025573	2010107G12Rik	34895294	34927999
NM_027513	Nup205	35127615	35197598
NM_172892	Slc13a4	35217952	35258126
NM_008098	Mtpn	35458823	35489888
NM_177200	Svopl	37933738	37996996
NM_029921	Tmem213	38059352	38065806
NM_172467	Zc3hav1l	38237393	38249259
NM_001101507	Clec2l	38613068	38630864
NM_001033171	Klrg2	38576659	38587239
NM_001033430	Kdm7a	39086618	39156772
NM_018810	Mkrn1	39347819	39370368
NM_001311109	Mkrn1	39347815	39369775
NM_010270	Mrps33	39751806	39760935
NM_001010930	Mrps33	39751806	39760935
NM_023538	Agk	40275476	40346761
NM_212468	Ssbp1	40421413	40431822
NM_028358	Ssbp1	40421413	40428586
NM_001286664	Ssbp1	40421466	40431822
NM_001286663	Ssbp1	40421466	40431822
NM_201370	Wee2	40392861	40416814
NM_028550	1700074P13Rik	40870458	40890556
NM_175020	Prss58	40845260	40850386
NM_023707	1810009J06Rik	40914770	40918426
NM_023333	2210010C04Rik	40980266	40985508
NM_011646	Try4	41252270	41255532
NM_001003405	Try5	41261230	41264709
NM_001038996	Try10	41304103	41307943
NM_011645	Prss3	41323757	41327612
NM_053243	Prss1	41408928	41413785
NM_001103153	Gm10334	41392212	41396096
NM_001038997	Gm5771	41342354	41347255
NM_001003664	Gm5409	41365305	41369592
NM_009430	Prss2	41471774	41475078
NM_032540	Kel	41636328	41654324
NM_001146351	Ephb6	41555480	41570506
NM_007680	Ephb6	41555480	41570506
NM_022413	Trpv6	41570617	41586404
NM_009299	Sva	41988392	41992850
NM_001289617	Zyx	42299826	42310212
NM_029528	Fam131b	42265303	42274639
NM_001289619	Zyx	42299826	42308561
NM_001289618	Zyx	42299826	42308561
NM_011777	Zyx	42299826	42308561
NM_001286584	Fam131b	42265303	42274639
NM_001113327	Fam131b	42265303	42274639
NM_175408	Tmem139	42211968	42214554
NM_001011528	Olfr456	42436161	42437213
NM_001081301	Olfr455	42488065	42489019
NM_025771	Cntnap2	47194394	47251370
NM_007971	Ezh2	47480272	47545029
NM_001146689	Ezh2	47480272	47545029
NM_009787	Pdia4	47746139	47763511
NM_027477	Zfp398	47785659	47818256
NM_173034	Zfp398	47785659	47818256
NM_001145881	Zfp212	47870566	47882636
NM_145576	Zfp212	47870566	47882636
NM_178898	Zfp956	47903388	47915298
NM_001163475	Zfp746	48012393	48036592
NM_133764	Atp6v0e2	48487567	48491799
NM_020589	Zfp467	48386611	48395824
NM_001085416	Zfp467	48386611	48395089
NM_001085417	Zfp467	48377690	48395824
NM_001085415	Zfp467	48386611	48395089
NM_001079901	Repin1	48543881	48549081
NM_001110160	Lrrc61	48504797	48520721
NM_175099	Repin1	48543881	48549081
NM_177736	Lrrc61	48504797	48520721
NM_001077410	Gimap8	48597232	48610874
NM_001079905	Repin1	48543881	48549081
NM_001079904	Repin1	48543881	48549081
NM_001079903	Repin1	48543881	48549081
NM_001079902	Repin1	48543881	48549081
NM_183309	Gm5111	48539443	48540583
NM_212486	Gimap8	48597359	48610874
NM_001286629	Gimap8	48597359	48610872
NM_001081273	1600015I10Rik	48879894	48883686
NM_001164208	Tmem176b	48783810	48791373
NM_025326	Tmem176a	48791481	48795363
NM_001286652	Tmem176b	48783810	48791136
NM_001286651	Tmem176b	48783810	48791136
NM_023056	Tmem176b	48783810	48790987
NM_001161622	Aoc1	48854984	48859186
NM_001161621	Aoc1	48854984	48859186
NM_001164209	Tmem176b	48783810	48791136
NM_001164207	Tmem176b	48783810	48791373
NM_001098271	Tmem176a	48791654	48795363
NM_029638	Aoc1	48845253	48859186
NM_053110	Gpnmb	48986516	49008181
NM_172888	Svs1	48936859	48941723
NM_029353	Malsu1	49023793	49034716
NM_198102	Tra2a	49193919	49214051
NM_172727	Fam221a	49317737	49339903
NM_001172216	Fam221a	49317737	49339903
NM_182650	Hnrnpa2b1	51410433	51419893
NM_016806	Hnrnpa2b1	51410433	51419893
NM_010449	Hoxa1	52105365	52108316
NM_010452	Hoxa3	52119060	52163066
NM_001311118	Hoxa1	52105365	52108316
NM_008263	Hoxa10	52181195	52184938
NM_001122950	Hoxa10	52181195	52190853
NM_025817	Tril	53765461	53770819
NM_023543	Chn2	54222815	54251806
NM_001311134	Chn2	54219149	54251806
NM_001311133	Chn2	54214851	54251806
NM_001167861	Wipf3	54402876	54453762
NM_001167860	Wipf3	54402876	54453762
NM_001001335	Plekha8	54553140	54595816
NM_001164361	Plekha8	54545104	54595816
NM_001289741	Mturn	54631617	54653849
NM_001289740	Mturn	54631617	54653849
NM_180678	Gars	54987994	55029498
NM_007472	Aqp1	55286292	55298549
NM_001003685	Ghrhr	55326288	55338524
NM_009717	Neurod6	55627812	55631257
NM_145958	Kbtbd2	56727518	56747807
NM_025520	Lsm5	56651056	56654693
NM_030235	Avl9	56664898	56711905
NM_026004	Nt5c3	56832394	56873926
NM_001252374	Nt5c3	56832394	56851880
NM_012056	Fkbp9	56782052	56829354
NM_134174	Vmn1r5	56935335	56936283
NM_134187	Vmn1r8	56985906	56987119
NM_134185	Vmn1r9	57020888	57021939
NM_053233	Vmn1r11	57087346	57088246
NM_001101579	Vmn1r12	57108913	57109837
NM_053231	Vmn1r10	57063418	57064354
NM_053235	Vmn1r13	57159851	57160754
NM_134184	Vmn1r16	57272717	57273629
NM_053236	Vmn1r15	57208142	57209042
NM_053237	Vmn1r14	57183432	57184344
NM_025574	Pyurf	57634732	57642072
NM_134173	Vmn1r24	57905634	57906525
NM_053238	Vmn1r25	57928387	57929296
NM_153574	Fam13a	58883529	58974496
NM_021432	Nap1l5	58855226	58857120
NM_001163507	Mmrn1	60894310	60939372
NM_027613	Mmrn1	60894310	60939372
NM_019455	Hpgds	65067286	65094724
NM_172399	Ndnf	65621604	65656924
NM_001001495	Tnip3	65540391	65584034
NM_001161773	4930544G11Rik	65902564	65904008
NM_001177558	Gng12	66846884	66971355
NM_007836	Gadd45a	66985089	66987401
NM_001113566	Serbp1	67216972	67239296
NM_001113565	Serbp1	67216972	67239296
NM_001113564	Serbp1	67216972	67239296
NM_025814	Serbp1	67216972	67239296
NM_001311141	Il12rb2	67242011	67289688
NM_144548	Il23r	67372925	67441849
NM_020047	Tacstd2	67484052	67485816
NM_009075	Rpia	70715713	70742169
NM_001033929	Thnsl2	71078159	71094374
NM_178413	Thnsl2	71078159	71094374
NM_024288	Rmnd5a	71338627	71390631
NM_001081110	Cd8a	71323420	71329165
NM_009857	Cd8a	71323420	71329165
NM_029673	Immt	71781313	71825260
NM_001253681	Immt	71781313	71825260
NM_001253687	Immt	71781313	71825260
NM_001253686	Immt	71781313	71825260
NM_001253689	Immt	71781313	71825260
NM_001253688	Immt	71781313	71825260
NM_025430	Mrpl35	71762990	71773778
NM_027275	Ptcd3	71830631	71858756
NM_009088	Polr1a	71859046	71929355
NM_026696	0610030E20Rik	72297310	72303154
NM_147779	Sftpb	72254603	72264367
NM_016872	Vamp5	72318042	72330462
NM_001282071	Sftpb	72254603	72264367
NM_001080742	Vamp5	72318042	72330462
NM_016794	Vamp8	72335214	72340661
NM_019802	Ggcx	72364301	72381100
NM_144917	Elmod3	72515915	72548407
NM_026159	Retsat	72548621	72557482
NM_007599	Capg	72494384	72512977
NM_001042534	Capg	72499266	72512977
NM_001253692	Elmod3	72515915	72548407
NM_001271395	Capg	72499640	72512977
NM_009443	Tgoln1	72558414	72566994
NM_001271415	Capg	72494530	72512977
NM_019715	Kcmf1	72791107	72849973
NM_025284	Tmsb10	72907340	72908477
NM_001039392	Tmsb10	72907340	72908226
NM_001190327	Tmsb10	72907340	72908742
NM_019879	Suclg1	73198498	73226901
NM_025737	4931417E11Rik	73418566	73419661
NM_028880	Lrrtm1	77192710	77195511
NM_001161741	Reg3d	78325867	78328859
NM_013893	Reg3d	78325867	78328859
NM_011036	Reg3b	78320878	78323460
NM_001190732	Gm20594	79768024	79768358
NM_178731	Lrrtm4	79969636	79974926
NM_001282102	Lrrtm4	79968870	79974926
NM_177884	Gcfc2	81873662	81909092
NM_026490	Mrpl19	81907839	81915943
NM_145570	Eva1a	81991621	82043093
NM_009392	Tlx2	83018318	83020219
NM_001083923	Wbp1	83069037	83071455
