name	name2	txStart	txEnd
NM_001014397	Gm13154	146927385	146959310
NM_001301281	Agtrap	147451169	147462173
NM_022022	Ube4b	148702524	148800740
NM_001003893	Masp2	147976652	147989589
NM_027195	Casz1	148178500	148319239
NM_027263	Apitd1	148502457	148511709
NM_207682	Kif1b	148550429	148681807
NM_001159344	Casz1	148178500	148329001
NM_001290995	Kif1b	148550427	148681842
NM_008441	Kif1b	148607842	148681807
NM_001164049	Pik3cd	149023276	149072817
NM_001164051	Pik3cd	149023276	149050198
NM_001164050	Pik3cd	149023276	149072817
NM_008840	Pik3cd	149023276	149072817
NM_001029837	Pik3cd	149023276	149075738
NM_001164052	Pik3cd	149023276	149037425
NM_010598	Kcnab2	151764848	151851658
NM_207687	Espn	151494984	151526316
NM_153424	Nphp4	151852250	151937293
NM_001252656	Kcnab2	151764848	151822964
NM_001252655	Kcnab2	151764848	151822964
NM_001252654	Kcnab2	151764848	151851658
NM_001099299	Ajap1	152747329	152856939
NM_001291029	Prdm16	153690233	154010982
NM_001291026	Prdm16	153690233	154010982
NM_001162977	Megf6	153544821	153649830
NM_001177995	Prdm16	153690233	154010982
NM_027504	Prdm16	153690233	154010982
NM_177674	Cfap74	154783298	154817219
NM_001166029	Cfap74	154783298	154796105
NM_001039079	Prkcz	154634226	154719898
NM_008860	Prkcz	154634226	154735537
NM_011385	Ski	154528183	154596644
NM_008142	Gnb1	154865469	154933378
NM_001160017	Gnb1	154865469	154933378
NM_001160016	Gnb1	154865469	154933378
NM_021402	Ube2j2	155317921	155333713
NM_001039157	Ube2j2	155317921	155333713
NM_001284314	Ube2j2	155317921	155333713
NM_001284312	Ube2j2	155318266	155333713
NM_001039158	Ube2j2	155317921	155333713
NM_001039159	Ube2j2	155317921	155333713
NM_020021	Mos	3797804	3799252
NM_001190324	Chchd7	3866034	3870672
NM_019969	Plag1	3828304	3865552
NM_001190323	Chchd7	3866034	3870672
NM_001190322	Chchd7	3866034	3870672
NM_001285804	Chchd7	3866034	3870672
NM_181391	Chchd7	3866034	3870672
NM_026534	Ubxn2b	6118251	6146935
NM_001098227	Sdcbp	6292826	6323269
NM_010945	Nsmaf	6323353	6381418
NM_016807	Sdcbp	6292826	6323269
NM_013526	Gdf6	9771518	9789492
NM_026005	2610301B20Rik	10801644	10826570
NM_001085493	Ndufaf6	10978194	11003352
NM_175175	Plekhf2	10915808	10934766
NM_001282943	Ccne2	11118855	11131926
NM_009830	Ccne2	11118855	11131926
NM_001199105	Trp53inp1	11083587	11101524
NM_001037134	Ccne2	11118497	11131926
NM_001256145	Rad54b	11486066	11514949
NM_001256142	Fsbp	11506808	11514949
NM_010276	Gem	11631593	11642140
NM_019753	Cdh17	11685303	11745052
NM_001033453	Pdp1	11885331	11893597
NM_001290391	Pdp1	11885329	11893128
NM_001098231	Pdp1	11885331	11892860
NM_001098230	Pdp1	11885331	11893597
NM_001290387	Pdp1	11885329	11893128
NM_198957	Rbm12b2	12016516	12023418
NM_177861	Tmem67	11966503	12015104
NM_028226	Rbm12b1	12067263	12073892
NM_001310743	Fam92a	12080288	12099162
NM_026558	Fam92a	12080288	12099162
NM_145947	Slc26a7	14432343	14548925
NM_152812	Otud6b	14736651	14753734
NM_001243100	Gm11837	14857787	14880177
NM_009788	Calb1	15808410	15833856
NM_013752	Nbn	15885113	15919736
NM_145950	Osgin2	15924267	15941024
NM_177327	Wwp1	19535445	19636151
NM_001276292	Wwp1	19535445	19636151
NM_028746	Slc7a13	19745873	19769360
NM_175406	Atp6v0d2	19803984	19849713
NM_010281	Ggh	19969198	19993258
NM_001080771	Prdm13	21604626	21613110
NM_029840	Tstd3	21684528	21694358
NM_001290420	Ccnc	21654847	21687069
NM_001290422	Ccnc	21654847	21677694
NM_001122982	Ccnc	21654847	21675109
NM_016746	Ccnc	21654847	21677694
NM_025669	Pnisr	21774729	21803622
NM_172988	Fbxl4	22284689	22361238
NM_026742	Ndufaf4	24825229	24832148
NM_026194	Ufl1	25175732	25208968
NM_172865	Manea	26251652	26273799
NM_009316	Map3k7	32051081	32110441
NM_172688	Map3k7	32051081	32110441
NM_011997	Casp8ap2	32702447	32740240
NM_001122978	Casp8ap2	32702447	32740240
NM_175364	Lyrm2	32887233	32889229
NM_027491	Rragd	33069972	33109155
NM_019586	Ube2j1	33118399	33139339
NM_008075	Gabrr1	33219530	33250563
NM_001033225	Pnrc1	33332397	33335762
NM_177774	Srsf12	33295965	33320315
NM_007726	Cnr1	34011606	34035806
NM_026293	Spaca1	34115288	34137042
NM_001290443	Spaca1	34111846	34137040
NM_001159563	Orc3	34514029	34562191
NM_015824	Orc3	34514029	34562191
NM_001007589	Akirin2	34497863	34514157
NM_011895	Slc35a1	34610505	34634687
NM_027041	1700003M02Rik	34658580	34677455
NM_013889	Zfp292	34750358	34830197
NM_172689	Ddx58	40150809	40186858
NM_134097	Topors	40206638	40216874
NM_001166009	Tmem215	40420162	40422686
NM_177175	Tmem215	40419212	40422686
NM_021535	Smu1	40682681	40704918
NM_011463	Spink4	40867088	40878428
NM_023739	Nfx1	40917975	40973025
NM_001290448	Nfx1	40917938	40960906
NM_001290449	Nfx1	40917938	40960906
NM_007473	Aqp7	40980106	40995169
NM_139236	Nol6	41061459	41071372
NM_016689	Aqp3	41039756	41045216
NM_026893	Dcaf12	41238332	41261934
NM_023305	Ubap1	41296028	41336799
NM_001290454	Ubap1	41296028	41336799
NM_024241	Kif24	41337780	41411881
NM_027993	Fam219a	41465961	41516560
NM_001253788	1110017D15Rik	41452041	41464366
NM_001048005	1110017D15Rik	41452041	41464366
NM_001253777	1110017D15Rik	41452041	41464366
NM_028624	1110017D15Rik	41452041	41454797
NM_001159583	Fam219a	41465961	41516560
NM_001085515	AI464131	41442633	41450108
NM_001253780	1110017D15Rik	41452046	41454797
NM_001253778	1110017D15Rik	41452041	41454797
NM_016890	Dctn3	41661829	41670195
NM_001159565	Dctn3	41661829	41670195
NM_027147	Enho	41585176	41587335
NM_016673	Cntfr	41604528	41644123
NM_001136056	Cntfr	41604528	41642477
NM_027278	Rpp25l	41659064	41660549
NM_001146080	Cntfr	41616705	41644123
NM_001163401	Il11ra1	41707315	41716346
NM_001172054	Il11ra1	41707315	41716346
NM_001164045	Ccl27a	41719767	41720974
NM_001164044	Ccl27a	41719767	41721049
NM_001193666	Gm13304	41774206	41775337
NM_011335	Ccl21b	41774242	41775337
NM_010549	Il11ra1	41709182	41716346
NM_023052	Ccl21c	41774206	41775337
NM_001193668	Gm10591	41774206	41775337
NM_001270360	Gm21541	41774206	41775337
NM_001048179	Ccl27a	41716342	41721007
NM_001177580	Gm13308	41812375	41813410
NM_001270432	Gm21586	41812375	41813375
NM_001270431	Gm20878	41812375	41813375
NM_001199965	Gm2506	42028814	42029569
NM_001199963	Gm13306	42027472	42029569
NM_001193666	Gm13304	41985509	41986640
NM_001099348	Gm13305	42029564	42039326
NM_001199960	Ccl27b	42027472	42029569
NM_010550	Il11ra2	42028838	42039327
NM_011335	Ccl21b	41985545	41986640
NM_001164046	Gm13306	42028814	42029569
NM_001267703	LOC100861978	42027472	42029569
NM_001267702	LOC100861978	42024167	42029569
NM_023052	Ccl21c	41985509	41986640
NM_001193668	Gm10591	41985509	41986640
NM_001199966	Gm2506	42027472	42029569
NM_001199962	Gm13306	42024167	42029569
NM_001199961	Ccl27b	42024167	42029569
NM_001199959	Ccl27b	42028814	42029569
NM_001270360	Gm21541	41985509	41986640
NM_001267704	LOC100861978	42028814	42029569
NM_001193667	Gm1987	42231042	42232176
NM_001199965	Gm2506	42349016	42349771
NM_001199963	Gm13306	42349016	42351113
NM_001164046	Gm13306	42349016	42349771
NM_001199959	Ccl27b	42349016	42349771
NM_001199960	Ccl27b	42349016	42351113
NM_011335	Ccl21b	42391949	42393044
NM_001267704	LOC100861978	42349016	42349771
NM_001267703	LOC100861978	42349016	42351113
NM_001267702	LOC100861978	42349016	42354418
NM_023052	Ccl21c	42391949	42393080
NM_010550	Il11ra2	42339258	42349747
NM_001193668	Gm10591	42391949	42393080
NM_001193666	Gm13304	42391949	42393080
NM_001199962	Gm13306	42349016	42354418
NM_001199961	Ccl27b	42349016	42354418
NM_001199966	Gm2506	42349016	42351113
NM_001270360	Gm21541	42391949	42393080
NM_001099348	Gm13305	42339259	42349021
NM_001199960	Ccl27b	42667440	42669537
NM_001199966	Gm2506	42667440	42669537
NM_001199965	Gm2506	42668782	42669537
NM_001199963	Gm13306	42667440	42669537
NM_001164046	Gm13306	42668782	42669537
NM_001099348	Gm13305	42669532	42679294
NM_001199959	Ccl27b	42668782	42669537
NM_011335	Ccl21b	42625690	42626785
NM_010550	Il11ra2	42668806	42679295
NM_001267703	LOC100861978	42667440	42669537
NM_001267702	LOC100861978	42664135	42669537
NM_023052	Ccl21c	42625654	42626785
NM_001193668	Gm10591	42625654	42626785
NM_001193666	Gm13304	42625654	42626785
NM_001199962	Gm13306	42664135	42669537
NM_001199961	Ccl27b	42664135	42669537
NM_001270360	Gm21541	42625654	42626785
NM_001267704	LOC100861978	42668782	42669537
NM_001193667	Gm1987	42786391	42787525
NM_026088	1700022I11Rik	42982817	42987197
NM_001277167	Fam205a1	42860943	42866760
NM_001163233	Fancg	43015208	43023173
NM_001305387	Pigo	43030497	43038686
NM_020035	Pigo	43030497	43038646
NM_053081	Fancg	43015208	43023173
NM_001305386	Pigo	43030497	43038686
NM_001253354	Fam214b	43045285	43053173
NM_001253353	Fam214b	43045285	43053173
NM_009503	Vcp	42992835	43013379
NM_172691	Fam214b	43045285	43059092
NM_019436	Sit1	43494954	43496581
NM_001110320	Cd72	43460595	43467498
NM_001037913	Ccdc107	43506236	43508793
NM_001162381	Fam166b	43439891	43442006
NM_011571	Tesk1	43455148	43460947
NM_001013377	Arhgef39	43509015	43512532
NM_001037709	Rusc2	43394853	43439964
NM_007654	Cd72	43460595	43467498
NM_001110322	Cd72	43460595	43467498
NM_001110321	Cd72	43460595	43467498
NM_199057	Rusc2	43419373	43439964
NM_177377	Fam166b	43439891	43442006
NM_001099314	Msmp	43596087	43597366
NM_139305	Car9	43519897	43526597
NM_011602	Tln1	43544384	43575455
NM_172692	Gba2	43579799	43591736
NM_172866	Rgp1	43591606	43600359
NM_001290462	Spag8	43664201	43666424
NM_001007463	Spag8	43664600	43666424
NM_001085508	Tmem8b	43681842	43705539
NM_019486	Olfr71	43718499	43719438
NM_019485	Olfr70	43707871	43713679
NM_027511	Hrct1	43740069	43740982
NM_019476	Olfr159	43782921	43783881
NM_019474	Olfr156	43833206	43834305
NM_019475	Olfr157	43847623	43849389
NM_001190414	Gne	44049694	44085545
NM_015828	Gne	44046946	44097049
NM_022811	Polr1e	45031480	45047151
NM_001285800	Polr1e	45031480	45047151
NM_001163284	Zbtb5	45004114	45025284
NM_001163283	Zbtb5	45004114	45025284
NM_173399	Zbtb5	45004114	45025284
NM_001134646	Tomm5	45118081	45120985
NM_001099675	Tomm5	45118081	45120985
NM_001009949	Slc25a51	45408795	45421638
NM_153167	Dcaf10	45354972	45392594
NM_028270	Aldh1b1	45811893	45817480
NM_018741	Igfbpl1	45822378	45839699
NM_021883	Tmod1	46052093	46128904
NM_001033201	Ncbp1	46151382	46185274
NM_011728	Xpa	46188093	46209183
NM_178893	Coro2a	46549808	46579312
NM_001164804	Coro2a	46549808	46614801
NM_019998	Alg2	47482704	47487239
NM_026343	Stx17	48137790	48199378
NM_001145924	Msantd3	48552952	48574792
NM_028137	Msantd3	48553370	48574792
NM_001145925	Msantd3	48552817	48574792
NM_026509	Murc	48676385	48686364
NM_007519	Baat	49502289	49519430
NM_001164565	Acnat1	49456403	49463981
NM_145547	Zfp189	49534047	49544430
NM_001289901	Zfp189	49534047	49544430
NM_001163263	Rnf20	49644931	49669758
NM_025944	Tmem246	49597377	49610742
NM_182999	Rnf20	49644931	49669758
NM_001162865	Cylc2	51229549	51242800
NM_146858	Olfr275	52838270	52839230
NM_028529	Nipsnap3a	53002155	53013726
NM_001195284	Fsd1l	53644342	53719881
NM_176966	Fsd1l	53644342	53664491
NM_009011	Rad23b	55362913	55405109
NM_010637	Klf4	55540008	55545347
NM_026079	Ikbkap	56762551	56815203
NM_009611	Actl7a	56756293	56757797
NM_018761	Ctnnal1	56823806	56878083
NM_001142965	Frrs1l	56973007	57003263
NM_175518	Tmem245	56888884	56960301
NM_001035533	Akap2	57867433	57909856
NM_001035532	Akap2	57858119	57909856
NM_009649	Akap2	57858119	57909856
NM_011660	Txn1	57956244	57969283
NM_146920	Olfr267	58797650	58798592
NM_001099323	Zkscan16	58956499	58971227
NM_025277	Gng10	59048027	59054771
NM_001033165	Dnajc25	59016064	59036270
NM_024255	Hsdl2	59594434	59631566
NM_001301367	Hsdl2	59594434	59631566
NM_001015681	E130308A19Rik	59639082	59767175
NM_153158	E130308A19Rik	59639082	59734273
NM_001013577	Inip	59782518	59796727
NM_021053	Slc46a2	59918770	59927928
