name	name2	txStart	txEnd
NM_001145930	Yeats2	20141135	20232646
NM_183158	Cyp2ab1	20308459	20325477
NM_001285894	Vps8	21423190	21644754
NM_001285893	Vps8	21423190	21644754
NM_183029	Igf2bp2	22059081	22163372
NM_138650	Dgkg	22466641	22657304
NM_001083904	Fetub	22920294	22939841
NM_009967	Crygs	22805275	22811483
NM_001083905	Fetub	22918454	22939841
NM_021564	Fetub	22920294	22939841
NM_008555	Masp1	23451857	23520663
NM_001145954	Lpp	24721940	24992664
NM_001145952	Lpp	24448176	24992664
NM_178665	Lpp	24393435	24992664
NM_001159318	Il1rap	26581790	26725233
NM_001159317	Il1rap	26581790	26725233
NM_008364	Il1rap	26581790	26717834
NM_134103	Il1rap	26581790	26702440
NM_001289436	Ccdc50	27389041	27452304
NM_001025615	Ccdc50	27389041	27452304
NM_026202	Ccdc50	27389041	27452304
NM_177718	Mb21d2	28826261	28929784
NM_001276420	Fgf12	28397030	28446161
NM_001164613	Atp13a4	29420821	29544950
NM_001199177	Opa1	29579419	29654688
NM_028973	Lrrc15	30269387	30283340
NM_133752	Opa1	29579419	29654688
NM_172613	Atp13a4	29396123	29541569
NM_001164612	Atp13a4	29396123	29541569
NM_030138	Acap2	31092498	31201324
NM_198626	Xxylt1	30955588	31081518
NM_177103	Senp5	31959755	32003373
NM_007862	Dlg1	31664020	31873442
NM_001252433	Dlg1	31664020	31873442
NM_001252436	Dlg1	31754435	31873442
NM_001252435	Dlg1	31663528	31873442
NM_001252434	Dlg1	31664020	31873442
NM_177633	Ubxn7	32332337	32393833
NM_011749	Zfp148	33380860	33503989
NM_027226	Fyttd1	32877869	32909049
NM_178378	Iqcg	33014355	33056272
NM_001159349	Fyttd1	32877869	32909049
NM_001145884	Itgb5	33829750	33949424
NM_175256	Heg1	33684551	33768281
NM_010580	Itgb5	33829750	33949424
NM_010739	Muc13	33794122	33820013
NM_177357	Kalrn	33969158	34514113
NM_001164268	Kalrn	34152110	34514113
NM_139300	Mylk	34785035	35002520
NM_175111	Hspbap1	35770471	35828548
NM_001114613	Stxbp5l	37107395	37385044
NM_134111	Eaf2	36792969	36874912
NM_001159369	Polq	37011871	37095503
NM_013547	Hgd	37580238	37632112
NM_001114612	Stxbp5l	37107395	37385044
NM_001114611	Stxbp5l	37107395	37385044
NM_008225	Hcls1	36935068	36963300
NM_172440	Stxbp5l	37107395	37385044
NM_029977	Polq	37011871	37095503
NM_177128	Iqcb1	36828485	36872801
NM_020260	Arhgap31	38598455	38713148
NM_010936	Nr1i2	38248434	38294910
NM_177093	Lrrc58	37868485	37888943
NM_001098404	Nr1i2	38248434	38294910
NM_134102	Pla1a	38396202	38433225
NM_019778	Zbtb20	43247396	43619236
NM_181058	Zbtb20	43247396	43619236
NM_001128133	Cd200r3	44943790	44966403
NM_001128132	Cd200r3	44943790	44966403
NM_001159419	Sidt1	44240292	44332951
NM_027578	Cd200r3	44943790	44981493
NM_198034	Sidt1	44240292	44332951
NM_029018	Cd200r3	44943790	44981493
NM_008099	Gcsam	45610552	45622980
NM_001134480	Plcxd2	45959373	46010526
NM_001159297	Gcsam	45610552	45622980
NM_001005854	Gm609	45416867	45493082
NM_021496	Pvrl3	46394970	46497080
NM_001033238	Cblb	52031661	52208159
NM_174876	Impg2	56204425	56273866
NM_001159395	Nfkbiz	55811489	55838754
NM_030612	Nfkbiz	55811489	55838754
NM_024218	Rpl24	55966387	55971550
NM_001040397	Filip1l	57353389	57572917
NM_172825	Adgrg7	56724721	56795971
NM_027651	Tmem30c	57266251	57292964
NM_025599	Cmss1	57302112	57606980
NM_174848	Crybg3	59490600	59555578
NM_019665	Arl6	59613146	59639165
NM_173069	Speer2	69857118	69863989
NM_028803	Gbe1	70314193	70569965
NM_019413	Robo1	72663393	73046345
NM_030201	Hspa13	75755435	75767063
NM_001113208	Ncam2	81200941	81624532
NM_010954	Ncam2	81200941	81598050
NM_023844	Jam2	84774367	84826620
NM_001198826	App	84954680	85173952
NM_001198823	App	84954680	85173952
NM_007471	App	84954680	85173952
NM_001198825	App	84954680	85173952
NM_001198824	App	84954680	85173952
NM_144854	Map3k7cl	87553574	87595581
NM_001145886	Tiam1	89787355	89974944
NM_009384	Tiam1	89787355	89961072
NM_001045515	Synj1	90936345	91011340
NM_001164483	Synj1	90936341	91011553
NM_001316760	Eva1c	90826963	90905354
NM_001199210	Eva1c	90831103	90905354
NM_001316761	Eva1c	90831103	90905354
NM_027627	Eva1c	90831103	90905354
NM_010587	Itsn1	91729615	91920824
NM_010508	Ifnar1	91485459	91510767
NM_001110275	Itsn1	91729615	91871900
NM_001110276	Itsn1	91729615	91832597
NM_001081549	Rcan1	92392195	92466414
NM_009821	Runx1	92601710	92697574
NM_001111023	Runx1	92601710	92697574
NM_001111022	Runx1	92601710	92826319
NM_001111021	Runx1	92601710	92826319
NM_011377	Sim2	94085504	94348638
NM_145482	Setd4	93583705	93604060
NM_027293	Dopey2	93712151	93810833
NM_026700	Dopey2	93712151	93740523
NM_001045529	Morc3	93832365	93876318
NM_001025584	Kcnj6	94970289	95219303
NM_009441	Ttc3	94592345	94690828
NM_001113389	Dyrk1a	94792513	94917126
NM_010606	Kcnj6	94982686	95219303
NM_007890	Dyrk1a	94791812	94917126
NM_001025585	Kcnj6	95053336	95219303
NM_001302183	Erg	95580775	95751972
NM_001302179	Erg	95580775	95751972
NM_133659	Erg	95580775	95751972
NM_001302152	Erg	95580775	95808200
NM_028078	Igsf5	96583370	96625637
NM_031174	Dscam	96813686	97392342
NM_001177887	Igsf5	96583363	96625637
NM_001177886	Igsf5	96583367	96643728
NM_001081685	Zbtb21	98168598	98183786
NM_001081684	Zbtb21	98168598	98183786
NM_175428	Zbtb21	98168598	98183786
NM_019517	Bace2	97578334	97660619
NM_144789	Prdm15	98013073	98072834
NM_001161791	Mefv	3707214	3718124
NM_001161790	Mefv	3707214	3718124
NM_019453	Mefv	3707214	3718124
NM_148924	Zfp263	3744098	3750788
NM_028484	1700037C18Rik	3905797	3908689
NM_008762	Olfr15	3838974	3839913
NM_001290689	Naa60	3884618	3904781
NM_029090	Naa60	3884618	3904781
NM_001033159	Zfp597	3861543	3872374
NM_010061	Dnase1	4037144	4040024
NM_175547	Nlrc3	3946932	3976632
NM_001135112	Dnaja3	4684069	4707693
NM_031184	Glis2	4594712	4615957
NM_139307	Vasn	4639944	4651166
NM_023646	Dnaja3	4684069	4707693
NM_001136066	Hmox2	4726360	4766249
NM_010443	Hmox2	4741612	4766249
NM_145359	Ubald1	4874778	4879851
NM_028301	Anks3	4941419	4964330
NM_029657	Mgrn1	4886099	4938296
NM_001252437	Mgrn1	4886099	4938296
NM_001316715	Nudt16l1	4939110	4941033
NM_025839	Nudt16l1	4939110	4941033
NM_001253797	Smim22	5007408	5008401
NM_001253796	Smim22	5007408	5008401
NM_001253803	Smim22	5007380	5008401
NM_001253802	Smim22	5007380	5008401
NM_133185	Rogdi	5008821	5013646
NM_029374	Sept12	4987416	4997945
NM_001079814	Glyr1	5013994	5050003
NM_027669	Sept12	4986950	4997945
NM_028720	Glyr1	5013994	5050003
NM_013796	Nagpa	5195372	5204105
NM_001033220	AU021092	5211911	5222392
NM_001003918	Usp7	8688814	8738435
NM_001081400	1810013L24Rik	8830192	8859017
NM_026594	Rpl39l	10170320	10175004
NM_007929	Emp2	10281841	10314061
NM_011955	Nubp1	10412030	10424518
NM_001291001	Tekt5	10358044	10395558
NM_021428	Dexi	10530299	10543147
NM_009896	Socs1	10783901	10785629
NM_013638	Prm3	10790600	10791007
NM_001271603	Socs1	10783901	10785629
NM_001162932	Rmi2	10835151	10843328
NM_013637	Prm1	10796424	10796916
NM_019980	Litaf	10959365	10993214
NM_009223	Snn	11066390	11075078
NM_146066	Gspt1	11216333	11254418
NM_001130008	Gspt1	11216333	11254418
NM_015769	Ercc4	13109828	13152102
NM_181860	Mkl2	13265171	13333015
NM_001177552	Bfar	13671950	13703705
NM_025976	Bfar	13671950	13703705
NM_001039521	Rrn3	13780791	13814934
NM_010946	Ntan1	13819369	13835543
NM_001289561	Mpv17l	13940757	13949712
NM_033564	Mpv17l	13940757	13949712
NM_001289567	Mpv17l	13940757	13949712
NM_001289565	Mpv17l	13940721	13949712
NM_001289563	Mpv17l	13940721	13949712
NM_001289562	Mpv17l	13903253	13949712
NM_001270718	Ifitm7	13981794	13986960
NM_001285503	Nde1	14163367	14193016
NM_001114085	Nde1	14163367	14193016
NM_001285504	Nde1	14163367	14193016
NM_023317	Nde1	14163367	14193016
NM_001159351	Ube2v2	15551078	15594611
NM_023585	Ube2v2	15551078	15594611
NM_008565	Mcm4	15623989	15637493
NM_007679	Cebpd	15887378	15889638
NM_198246	Yars2	16303057	16309733
NM_001258458	Rpl31-ps12	16819805	16820289
NM_001190325	Igll1	16860763	16864078
NM_016982	Vpreb1	16868493	16869348
NM_001038663	Mapk1	16983474	17039133
NM_026940	Ydjc	17147059	17148950
NM_144954	Ppil2	17086648	17111345
NM_023249	Ypel1	17070231	17086829
NM_022324	Sdf2l1	17130230	17132476
NM_029779	Ccdc116	17139156	17144516
NM_001306169	Ccdc116	17139156	17147322
NM_001252445	Ppil2	17088694	17111345
NM_001252444	Ppil2	17086648	17111345
NM_001291047	Ypel1	17070231	17086829
NM_001291053	Ypel1	17070231	17086829
NM_177473	Tmem191c	17276392	17278754
NM_001033338	Rimbp3	17208227	17214075
NM_178922	Hic2	17233679	17263523
NM_023348	Snap29	17406092	17430919
NM_008223	Serpind1	17331463	17343665
NM_029053	Lrrc74b	17544557	17561340
NM_001145435	Lrrc74b	17544557	17561340
NM_001291070	Aifm3	17492013	17507575
NM_175178	Aifm3	17489769	17507578
NM_001164611	Smpd4	17619446	17644923
NM_001164610	Smpd4	17619446	17644923
NM_029945	Smpd4	17619446	17644923
NM_001164609	Smpd4	17619446	17644923
NM_145479	Klhl22	17759713	17793475
NM_153150	Slc25a1	17925303	17928312
NM_010048	Dgcr2	17840450	17891821
NM_009435	Tssk1	17894295	17895746
NM_009436	Tssk2	17898729	17900117
NM_001109750	Dgcr2	17840450	17891821
NM_016983	Vpreb2	17980657	17981173
NM_033324	Dgcr8	18254057	18289261
NM_001080999	Trmt2a	18248975	18254865
NM_001195205	Trmt2a	18248975	18254865
NM_172151	Zdhhc8	18220845	18235229
NM_001081000	Trmt2a	18248975	18254865
NM_138583	Tango2	18300917	18344025
NM_007744	Comt	18406974	18426809
NM_001111063	Comt	18406974	18413587
NM_001272030	Arvcf	18380875	18407167
NM_001272028	Arvcf	18380875	18407167
NM_001111062	Comt	18406974	18426809
NM_001272032	Arvcf	18392655	18407167
NM_001272031	Arvcf	18392655	18407167
NM_001285493	Gnb1l	18498963	18566773
NM_001285476	Tbx1	18581796	18587062
NM_001285472	Tbx1	18581796	18590764
NM_001285491	Gnb1l	18498805	18566773
NM_011532	Tbx1	18581796	18587062
NM_001081682	Gnb1l	18498805	18566773
NM_001285494	Gnb1l	18498963	18566773
NM_023120	Gnb1l	18498963	18566773
NM_010327	Gp1bb	18620411	18622496
NM_001001999	Gp1bb	18620411	18622496
NM_213614	Sept5	18621903	18630031
NM_009862	Cdc45	18780539	18812065
NM_001161623	Cdc45	18780539	18811732
NM_011672	Ufd1l	18812386	18835354
NM_001033164	2510002D24Rik	18836672	18840206
NM_010435	Hira	18876842	18970401
NM_146958	Olfr171	19624249	19625194
NM_001159408	B3gnt5	19760326	19772846
NM_054052	B3gnt5	19760326	19772846
NM_001159407	B3gnt5	19760326	19772846
NM_183390	Klhl6	19946585	19983122
NM_029436	Klhl24	20097626	20127817
NM_001145931	Yeats2	20141135	20172603
NM_198599	Map6d1	20233381	20241431
NM_172265	Eif2b5	20498889	20509398
NM_013852	Abcf3	20548675	20561676
NM_025462	Ece2	20611673	20618942
NM_001144953	Vwa5b2	20589654	20605450
NM_139293	Ece2	20629923	20645988
NM_028420	Camk2n2	20619287	20621351
NM_145939	Alg3	20605530	20610822
NM_134101	Psmd2	20651724	20663487
NM_177942	Ece2	20629923	20645988
NM_177940	Ece2	20611673	20645988
NM_177941	Ece2	20611673	20645988
NM_009893	Chrd	20733199	20742457
NM_001278041	Chrd	20733199	20742457
NM_025634	Teddm3	21152731	21154017
NM_001001881	2510009E07Rik	21649117	21694738
NM_023737	Ehhadh	21761357	21787907
NM_001289582	Liph	21953890	21995615
NM_001289581	Liph	21953890	21995615
NM_001083894	Liph	21953890	21995615
NM_172821	Map3k13	21892041	21931950
NM_025693	Tmem41a	21934399	21947625
NM_153404	Liph	21953890	21995615
NM_001190805	Dnajb11	22857917	22872538
NM_001190804	Dnajb11	22857917	22872538
NM_013465	Ahsg	22892087	22899524
NM_026400	Dnajb11	22857917	22879707
NM_001276450	Ahsg	22892087	22899524
NM_001276449	Ahsg	22892087	22899524
NM_001081368	Tbccd1	22813286	22857742
NM_001316746	Tbccd1	22813286	22857742
NM_201375	Kng2	22987407	23029174
NM_001102410	Kng2	22987407	23029174
NM_001102409	Kng2	22985924	23029174
NM_053176	Hrg	22951144	22961732
NM_013506	Eif4a2	23107540	23114205
NM_009605	Adipoq	23146608	23158041
NM_001123038	Eif4a2	23107540	23114205
NM_001123037	Eif4a2	23107540	23114205
NM_023386	Rtp4	23610004	23614308
NM_001013761	Gmnc	26957320	26991738
NM_001285918	Gmnc	26957320	26991738
NM_001285916	Gmnc	26957320	26968331
NM_198166	Uts2b	27353407	27370325
NM_027904	Cpn2	30256464	30267618
NM_001128094	Atp13a3	30312509	30388616
NM_008148	Gp5	30307770	30310867
NM_001128096	Atp13a3	30312509	30388616
NM_177632	Fam43a	30599808	30602883
NM_025800	Ppp1r2	31251626	31275363
NM_026554	Ncbp2	31948631	31958558
NM_172822	Pigz	31933936	31946132
NM_177326	Pak2	32016375	32079428
NM_001185162	Wdr53	32247312	32257169
NM_183283	Smco1	32271694	32274865
NM_027355	Rnf168	32277546	32301525
NM_026898	Wdr53	32247338	32257169
NM_009981	Pcyt1a	32431006	32475151
NM_001163160	Pcyt1a	32431315	32475151
NM_001163159	Pcyt1a	32431105	32475151
NM_001160402	Tm4sf19	32400591	32408313
NM_001289443	Tnk2	32673239	32683579
NM_001110147	Tnk2	32644728	32683579
NM_016788	Tnk2	32644728	32683579
NM_001256309	Gm933	32804973	32810532
NM_001200038	1700021K19Rik	32821787	32868452
NM_146071	Muc20	32785869	32797521
NM_001145874	Muc20	32777504	32797521
NM_172615	1700021K19Rik	32821787	32868452
NM_001310673	Lrch3	32914185	33016115
NM_001310672	Lrch3	32914185	33016115
NM_001081255	Lrch3	32914185	33016115
NM_001310674	Lrch3	32914185	33016115
NM_001130484	Rpl35a	33056567	33060274
NM_001130485	Rpl35a	33056538	33060274
NM_021338	Rpl35a	33056599	33060274
NM_176840	Osbpl11	33185156	33243398
NM_172824	Ccdc14	34690701	34725280
NM_023587	Hacd2	35022506	35109261
NM_001039530	Parp14	35832963	35871468
NM_001013371	Dtx3l	35926600	35939113
NM_030253	Parp9	35938555	35972707
NM_001159422	Ccdc58	36081360	36092204
NM_001159421	Ccdc58	36071745	36092204
NM_198645	Ccdc58	36071745	36092204
NM_001082543	Stfa1	36277233	36285457
NM_029733	2010005H15Rik	36221647	36257513
NM_001082547	Gm5483	36184297	36188196
NM_001082545	Stfa2	36404031	36408449
NM_001001332	BC117090	36321750	36334418
NM_001082546	BC100530	36359467	36367656
NM_013803	Casr	36493781	36562220
NM_019388	Cd86	36603954	36666163
NM_001113401	Eaf2	36792969	36828345
NM_001113405	Eaf2	36792969	36808791
NM_001145899	Slc15a2	36771962	36785048
NM_021301	Slc15a2	36750249	36785048
NM_030035	Golgb1	36885096	36933171
NM_001042499	Rabl3	37539979	37572471
NM_001017429	Cox17	38347084	38352849
NM_024273	Timmdc1	38497924	38522747
NM_009855	Cd80	38459012	38487014
NM_007414	Adprh	38445478	38452769
NM_001205287	Tmem39a	38562926	38592275
NM_001205286	Tmem39a	38558810	38592275
NM_026407	Tmem39a	38562926	38592275
NM_001285793	B4galt4	38742371	38769167
NM_019804	B4galt4	38742371	38769167
NM_001146325	Tigit	43648973	43664297
NM_029128	Qtrtd1	43861525	43889789
NM_153528	Gramd1c	43980462	44016549
NM_001172107	Gramd1c	43980462	44028058
NM_028108	Naa50	44139921	44163477
NM_001029889	Gm608	44173509	44227578
NM_144550	Spice1	44347513	44388605
NM_025332	Gtpbp8	44738991	44746476
NM_021325	Cd200r1	44765848	44795090
NM_001159329	Gtpbp8	44738991	44746476
NM_145972	Nepro	44724413	44737397
NM_028756	Slc35a5	45139685	45158786
NM_001037719	Btla	45224449	45253008
NM_177584	Btla	45224449	45253008
NM_010818	Cd200	45382247	45409166
NM_198106	Slc9c1	45535378	45607114
NM_145389	BC016579	45626960	45654231
NM_172455	Tmprss7	45656429	45693771
NM_001252442	Phldb2	45746343	45844491
NM_153412	Phldb2	45746343	45844491
NM_032465	Cd96	46035769	46120361
NM_001304528	Gm4737	46153105	46155190
NM_021495	Pvrl3	46447273	46497080
NM_021497	Pvrl3	46436091	46497080
NM_001018002	Dppa4	48283847	48294405
NM_028610	Dppa4	48283847	48294405
NM_020509	Retnla	48842664	48844574
NM_023881	Retnlb	48816968	48819005
NM_181596	Retnlg	48872720	48874611
NM_001110017	Dzip3	48924340	48994225
NM_172616	C330027C09Rik	48994300	49019818
NM_027341	Dzip3	48924340	48994225
NM_001159394	Nfkbiz	55811489	55822251
NM_001134457	Nxpe3	55840065	55895392
NM_028815	Cep97	55900000	55934961
NM_001159366	Cep97	55924476	55934961
NM_001159365	Cep97	55924476	55934961
NM_001159364	Cep97	55924476	55934961
NM_173026	Zbtb11	55973916	56009025
NM_001024622	Pcnp	56015620	56029830
NM_019678	Tfg	56690441	56717563
NM_001252443	Tfg	56690441	56717563
NM_183281	Tmem45a2	57037079	57071459
NM_001177871	Filip1l	57549354	57572917
NM_001162955	Gpr15	58717547	58718837
NM_007757	Cpox	58670320	58680502
NM_001252451	Cldnd1	58728022	58734360
NM_001252450	Cldnd1	58728022	58734360
NM_147001	Olfr172	58760265	58761353
NM_147000	Olfr173	58796574	58797738
NM_147002	Olfr175-ps1	58823606	58826587
NM_171826	Cldnd1	58728022	58734360
NM_146997	Olfr178	58889084	58890044
NM_146999	Olfr181	58925382	58928470
NM_146996	Olfr177	58872044	58872974
NM_001011662	Olfr180	58915511	58918312
NM_146397	Olfr190	59073980	59074904
NM_001011807	Olfr191	59085377	59086307
NM_146485	Olfr183	58995229	59000442
NM_146322	Olfr187	59035605	59039575
NM_146779	Olfr196	59167037	59167967
NM_207550	Olfr199	59215510	59216437
NM_001005524	Olfr194	59118973	59119894
NM_207551	Olfr209	59361124	59362042
NM_146992	Olfr204	59314313	59315231
NM_146486	Olfr203	59302980	59303901
NM_146994	Olfr201	59268564	59269491
NM_025910	Mina	59471600	59492277
NM_026577	Arl13b	62793514	62846866
NM_173861	Csnka2ip	64477636	64478960
NM_028572	Vgll3	65815877	65863311
NM_198302	Rbm11	75593135	75603070
NM_001252513	Lipi	75540758	75586306
NM_025967	D16Ertd472e	78540580	78576933
NM_001252440	D16Ertd472e	78540580	78576933
NM_001252439	D16Ertd472e	78540580	78576933
NM_001252438	D16Ertd472e	78540580	78576933
NM_017404	Mrpl39	84717824	84735547
NM_011782	Adamts5	85858401	85901370
NM_026366	N6amt1	87354429	87368894
NM_001159331	N6amt1	87354429	87368894
NM_009840	Cct8	87483569	87496114
NM_024258	Usp16	87455229	87483758
NM_007520	Bach1	87699198	87733591
NM_001163141	Krtap24-1	88610953	88612524
NM_027173	2310079G19Rik	88627032	88627911
NM_027155	2310061N02Rik	88707415	88708207
NM_013707	Krtap14	88825535	88826390
NM_130876	Krtap19-1	88869162	88869655
NM_130857	Krtap19-3	88877757	88878283
NM_010676	Krtap19-5	88896212	88896694
NM_001270487	Gm10228	89041167	89041717
NM_010672	Krtap6-1	89031943	89032537
NM_001199334	Gm10229	89015521	89016091
NM_001276278	1110025L11Rik	89063654	89064247
NM_130856	Krtap6-5	89047533	89048144
NM_001191018	Krtap22-2	89010624	89011004
NM_001163615	Krtap20-2	89206105	89206639
NM_027771	Krtap7-1	89507947	89508568
NM_010673	Krtap6-2	89419567	89420356
NM_010675	Krtap8-1	89487618	89488197
NM_028621	Krtap21-1	89403271	89404019
NM_001113406	Krtap11-1	89570420	89571428
NM_001145887	Tiam1	89787355	89818597
NM_025642	Mis18a	90719556	90727616
NM_029497	Urb1	90751771	90810658
NM_026502	1110004E09Rik	90926055	90935094
NM_028905	4932438H23Rik	91054179	91069390
NM_001163695	4932438H23Rik	91054179	91069390
NM_026110	Paxbp1	91014281	91044624
NM_016968	Olig1	91270013	91272184
NM_010509	Ifnar2	91373027	91405832
NM_008349	Il10rb	91406479	91426079
NM_001110498	Ifnar2	91373027	91394288
NM_001099738	Dnajc28	91614501	91619244
NM_138664	Dnajc28	91614501	91619244
NM_019973	Son	91648068	91663563
NM_133679	Cryzl1	91689566	91729047
NM_026994	Cryzl1	91689566	91729047
NM_178880	Son	91648068	91679437
NM_010256	Gart	91621641	91647217
NM_017391	Slc5a3	92058566	92087718
NM_134110	Kcne2	92292633	92298378
NM_138743	Smim11	92301547	92313286
NM_029252	4930563D23Rik	92319007	92321686
NM_019466	Rcan1	92392195	92400323
NM_029740	2410124H12Rik	92478986	92497610
NM_007620	Cbr1	93608081	93610594
NM_173047	Cbr3	93683463	93691236
NM_001159619	Pigp	94586058	94591937
NM_001159618	Pigp	94586058	94592157
NM_133229	Ripply3	94550028	94558542
NM_019543	Pigp	94586058	94592622
NM_001159620	Pigp	94580369	94591937
NM_001159617	Pigp	94586058	94592622
NM_001159616	Pigp	94586058	94592317
NM_007834	Dscr3	94719330	94748236
NM_001025590	Kcnj6	95044138	95078297
NM_001039056	Kcnj15	95479164	95521865
NM_001271695	Kcnj15	95479164	95521865
NM_001271694	Kcnj15	95479164	95521865
NM_001271693	Kcnj15	95479164	95521865
NM_001271692	Kcnj15	95479164	95521865
NM_001271691	Kcnj15	95479164	95521865
NM_001271690	Kcnj15	95479164	95521865
NM_001271689	Kcnj15	95479164	95521865
NM_001271687	Kcnj15	95479164	95521865
NM_001039057	Kcnj15	95479164	95521865
NM_019664	Kcnj15	95479164	95521865
NM_001302154	Erg	95580775	95680955
NM_001302153	Erg	95580775	95680955
NM_011809	Ets2	95924013	95942656
NM_001103179	Brwd1	96223154	96304035
NM_145125	Brwd1	96213698	96304035
NM_176928	Brwd1	96288274	96304035
NM_015825	Sh3bgr	96422076	96450540
NM_008251	Hmgn1	96343194	96349332
NM_001001492	Lca5l	96380012	96413864
NM_033149	B3galt5	96502638	96541465
NM_010846	Mx1	97668643	97684512
NM_174847	C2cd2	98076815	98144243
