name	name2	strand	txStart	txEnd
NM_015771	Lats2	-	58308498	58364960
NM_172603	Phf11a	-	59895749	59916359
NM_001033272	Spata13	+	61253541	61383393
NM_013869	Tnfrsf19	-	61582670	61665692
NM_027436	Mipep	+	61403402	61522450
NM_001164155	Tnfrsf19	-	61582670	61656824
NM_008466	Kpna3	-	61984022	62058784
NM_001204340	Gucy1b2	-	63011506	63075126
NM_172810	Gucy1b2	-	63011506	63075126
NM_001243857	Fam124a	+	63174573	63227322
NM_008092	Gata4	-	63817750	63864108
NM_001199945	Serpine3	+	63282503	63311080
NM_175546	Wdfy2	+	63456526	63575723
NM_001310610	Gata4	-	63817750	63864108
NM_028228	Pinx1	+	64479148	64538696
NM_173393	Xkr6	+	64225366	64439247
NM_146246	Rp1l1	+	64611267	64652343
NM_028903	Scara5	+	66285239	66383663
NM_019675	Stmn4	+	66963132	66980517
NM_007940	Ephx2	-	66703208	66743359
NM_001168318	Scara5	+	66285239	66363780
NM_028811	Elp3	-	66149282	66211949
NM_172498	Ptk2b	-	66772093	66899889
NM_001253812	Elp3	-	66149282	66211949
NM_001271402	Ephx2	-	66703208	66743359
NM_001271403	Ephx2	-	66703208	66731223
NM_001271421	Ephx2	-	66703208	66729497
NM_001162365	Ptk2b	-	66772093	66899889
NM_001310523	Stmn4	+	66963132	66980517
NM_001310522	Stmn4	+	66963132	66980517
NM_001276387	Ebf2	+	67852128	68049789
NM_001205188	Ppp2r2a	-	67632892	67691308
NM_010095	Ebf2	+	67852128	68049789
NM_028032	Ppp2r2a	-	67632892	67691308
NM_001271761	Adra1a	+	67254087	67390005
NM_177780	Dock5	-	68369984	68551629
NM_026331	Slc25a37	-	69859907	69903160
NM_134078	Chmp7	-	70116785	70132377
NM_001304992	Ppp3cc	-	70617671	70689304
NM_008915	Ppp3cc	-	70617671	70689304
NM_009755	Bmp1	-	70874361	70920067
NM_001304991	Ppp3cc	-	70617671	70689304
NM_207636	Fndc3a	-	72937759	73109810
NM_001033439	Lrch1	-	75154479	75347684
NM_001252132	Lrch1	-	75154479	75347684
NM_001247984	Lcp1	+	75530929	75630649
NM_008879	Lcp1	+	75536231	75630649
NM_177381	Cog3	-	76102157	76154300
NM_001160326	Serp2	-	76932618	76956494
NM_175369	Ccdc122	+	77436578	77512070
NM_001310649	Ccdc122	+	77436578	77512070
NM_001310648	Ccdc122	+	77436578	77512070
NM_029495	Epsti1	+	78304045	78402463
NM_027906	Vwa8	+	79248984	79602117
NM_001164503	Akap11	-	78892052	78936667
NM_173758	Vwa8	+	79248984	79465079
NM_145960	Mtrf1	+	79797578	79823457
NM_001286412	Elf1	+	79915480	79982298
NM_001286411	Elf1	+	79915480	79982298
NM_007920	Elf1	+	79881000	79982298
NM_172605	Tdrd3	+	87816389	87945315
NM_001253755	Tdrd3	+	87816389	87914999
NM_178685	Pcdh20	-	88864553	88871203
NM_001081377	Pcdh9	-	93412918	94288107
NM_001271798	Pcdh9	-	93412918	94289888
NM_001271799	Pcdh9	-	93412918	94289888
NM_001271800	Pcdh9	-	93412918	94288107
NM_028315	Dis3	-	99475852	99498989
NM_001081278	Tbc1d4	-	101841576	102008408
NM_201529	Lmo7	+	102129144	102333910
NM_207215	Mycbp2	-	103512627	103746017
NM_022886	Scel	+	103912557	104012563
NM_025943	Dzip1	-	119274741	119324692
NM_001081252	Uggt2	-	119384206	119498656
NM_001163676	Abcc4	-	118881913	119105441
NM_001033336	Abcc4	-	118881913	119105441
NM_001163675	Abcc4	-	118881913	119076153
NM_207515	Mbnl2	+	120674890	120830920
NM_175341	Mbnl2	+	120674890	120830920
NM_001128308	Dock9	-	121941260	122138151
NM_053079	Slc15a1	-	121858842	121904476
NM_145465	Stk24	-	121685562	121778452
NM_134074	Dock9	-	121941260	122196956
NM_026861	Ubac2	+	122277827	122420257
NM_080556	Tm9sf2	+	122506303	122558825
NM_001128307	Dock9	-	121941260	122138151
NM_144844	Pcca	+	122933549	123289166
NM_010201	Fgf14	-	124377512	124591768
NM_145467	Itgbl1	+	124059361	124373301
NM_001177715	Gm2897	+	3049284	3076838
NM_001270812	LOC100861615	+	3049307	3077025
NM_001270806	Gm5795	+	3188283	3196683
NM_029288	Gm10413	+	3500819	3509260
NM_001256501	Gm10408	+	3555026	3564989
NM_029288	Gm10413	+	3740222	3748663
NM_001029930	Gm5796	+	4126976	4144402
NM_175393	4930555G01Rik	+	5153653	5162268
NM_001242941	Gm3317	+	5266666	5273317
NM_001256886	Gm3500	-	5468640	5491909
NM_001291094	Gm3383	-	5540867	5613657
NM_001291093	Gm3383	-	5540867	5551837
NM_001256886	Gm3500	+	5731119	5754402
NM_001291094	Gm3383	+	5664754	5682133
NM_001291093	Gm3383	+	5671163	5682133
NM_001291094	Gm3383	-	5922583	5939962
NM_001291093	Gm3383	-	5922583	5933553
NM_001242941	Gm3317	+	6451733	6458384
NM_001256886	Gm3500	-	6653871	6677154
NM_001242941	Gm3317	+	6804350	6811001
NM_001291094	Gm3383	-	6726139	6743518
NM_001291093	Gm3383	-	6726139	6737109
NM_001256501	Gm10408	+	7010438	7020406
NM_029288	Gm10413	+	6956219	6964661
NM_001309401	Gm3636	-	7568196	7589571
NM_001164727	Gm10406	-	7838628	7859963
NM_001024712	Gm3696	-	7915538	7937971
NM_007870	Dnase1l3	-	8797703	8826696
NM_145458	Pxk	+	8930726	8997625
NM_024221	Pdhb	-	8998504	9005506
NM_178279	Pxk	+	8930726	8997625
NM_001305936	Kctd6	+	9047015	9056083
NM_001161667	Acox2	-	9058024	9091353
NM_001305937	Kctd6	+	9048761	9056083
NM_053115	Acox2	-	9058024	9091533
NM_027782	Kctd6	+	9046594	9056083
NM_146051	3830406C13Rik	+	13116716	13135745
NM_080433	Fezf2	-	13174405	13178379
NM_178141	3830406C13Rik	+	13116716	13135745
NM_001284387	3830406C13Rik	+	13116716	13135745
NM_001284386	3830406C13Rik	+	13116716	13135745
NM_001284385	3830406C13Rik	+	13116716	13135745
NM_001284384	3830406C13Rik	+	13116716	13135745
NM_001284383	3830406C13Rik	+	13116716	13135745
NM_025435	Thoc7	-	14781525	14793827
NM_001285780	Thoc7	-	14781525	14793827
NM_139227	Atxn7	+	14845004	14939815
NM_147027	Olfr31	+	15160626	15161580
NM_009380	Thrb	+	18814157	18870602
NM_011584	Nr1d2	-	19036569	19071620
NM_025586	Rpl15	-	19100336	19103500
NM_001316711	Nkiras1	+	19103649	19116514
NM_001316712	Nkiras1	+	19103649	19116514
NM_023526	Nkiras1	+	19103649	19116514
NM_026528	2700060E02Rik	-	20630623	20643045
NM_026209	Saysd1	-	20894857	20902394
NM_029006	Kcnk16	-	21081977	21088384
NM_001024512	Fam149b	+	21167383	21202713
NM_001177633	Fam149b	+	21167383	21187786
NM_026341	Nudt13	+	21113911	21136797
NM_027475	Ecd	-	21139080	21167343
NM_134081	Dnajc9	-	21203859	21208132
NM_172379	Fam149b	+	21167383	21202713
NM_001110794	Anxa7	-	21274482	21299355
NM_029104	Mss51	-	21302085	21316123
NM_009674	Anxa7	-	21274482	21299355
NM_030180	Usp54	-	21368133	21437576
NM_021508	Myoz1	-	21468323	21475762
NM_175132	Synpo2l	-	21478169	21487576
NM_001310431	Synpo2l	-	21478169	21487576
NM_001310432	Synpo2l	-	21478169	21483796
NM_001252082	Zswim8	+	21526773	21542841
NM_001252081	Zswim8	+	21526773	21542841
NM_001039139	Camk2g	-	21554094	21613310
NM_027996	Zswim8	+	21526773	21542841
NM_010811	Ndst2	-	21542951	21553784
NM_025366	Chchd1	+	21522248	21523647
NM_001039138	Camk2g	-	21554094	21613310
NM_178597	Camk2g	-	21554094	21613310
NM_008873	Plau	+	21655883	21662610
NM_018829	Ap3m1	-	21852963	21871664
NM_001007268	Dusp13	-	22552617	22567844
NM_013849	Dusp13	-	22552617	22562101
NM_207634	Rps24	+	25309902	25315368
NM_011297	Rps24	+	25309902	25315368
NM_207635	Rps24	+	25309902	25315368
NM_001309430	Israa	+	26422998	26425122
NM_001101433	Zcchc24	-	26531125	26588342
NM_001270503	Plac9b	-	26707419	26722457
NM_013469	Anxa11	+	26661640	26706290
NM_025311	Tmem254a	-	26742783	26746736
NM_001270498	Tmem254c	-	26743483	26747158
NM_001270499	Tmem254c	-	26743483	26746725
NM_001270503	Plac9b	-	26847189	26862223
NM_001270495	Tmem254b	-	26743482	26747142
NM_001270496	Tmem254b	-	26743482	26746647
NM_001270506	Cphx2	+	26762025	26775856
NM_001177538	Duxbl2	+	26802490	26809652
NM_026679	Tmem254a	-	26742783	26747158
NM_025311	Tmem254a	-	26882536	26886489
NM_001270498	Tmem254c	-	26883236	26886911
NM_001270499	Tmem254c	-	26883236	26886478
NM_001270496	Tmem254b	-	26883235	26886400
NM_001270506	Cphx2	+	26901778	26915613
NM_001177538	Duxbl2	+	26942094	26949271
NM_026679	Tmem254a	-	26882536	26886911
NM_001270495	Tmem254b	-	26883235	26886895
NM_025311	Tmem254a	-	27022152	27026105
NM_001270506	Cphx2	+	27041389	27055226
NM_001270498	Tmem254c	-	27022852	27026527
NM_001270499	Tmem254c	-	27022852	27026094
NM_001270496	Tmem254b	-	27022851	27026016
NM_001177538	Duxbl2	+	27081743	27088920
NM_026679	Tmem254a	-	27022152	27026527
NM_001270495	Tmem254b	-	27022851	27026511
NM_001134465	Dennd6a	+	27399035	27453808
NM_145969	Dennd6a	+	27399035	27447895
NM_001170748	Asb14	+	27707789	27728443
NM_145221	Appl1	-	27732173	27783737
NM_080856	Asb14	+	27707789	27727602
NM_010420	Hesx1	+	27813547	27815511
NM_001114879	Fam208a	+	28242032	28296740
NM_001256224	Wnt5a	+	29324590	29338701
NM_009524	Wnt5a	+	29318658	29338701
NM_176920	Lrtm1	+	29831393	29846828
NM_019979	Selk	+	30781565	30788260
NM_172264	Chdh	+	30834488	30853652
NM_001136240	Chdh	+	30822185	30853652
NM_175343	Chdh	+	30835818	30853652
NM_011103	Prkcd	-	31408539	31439394
NM_009388	Tkt	+	31362316	31387911
NM_001310682	Prkcd	-	31408539	31423496
NM_177815	Rft1	+	31467560	31504499
NM_028839	Tmem110	+	31638779	31690396
NM_001289633	Itih4	+	31699661	31715172
NM_001159299	Itih4	+	31699661	31715172
NM_001289632	Itih4	+	31699661	31715172
NM_018746	Itih4	+	31699661	31715172
NM_181390	Mustn1	+	31692442	31694796
NM_011849	Nek4	+	31764562	31802011
NM_026911	Spcs1	-	31813011	31814852
NM_008407	Itih3	-	31721759	31736773
NM_029626	Glt8d1	+	31814618	31825627
NM_001165930	Glt8d1	+	31814578	31825627
NM_153547	Gnl3	-	31825618	31832317
NM_001306078	Itih1	-	31742365	31756475
NM_008406	Itih1	-	31742365	31756475
NM_001308328	Nek4	+	31764562	31802011
NM_001308466	Smim4	-	31901314	31942116
NM_001308091	Smim4	-	31937690	31942116
NM_001308464	Smim4	-	31901314	31942116
NM_027088	Bap1	+	32064674	32073115
NM_022656	Nisch	-	31984113	32020012
NM_028932	Eaf1	+	32308264	32323044
NM_019975	Hacl1	-	32420411	32454151
NM_025295	Btd	+	32454242	32481383
NM_172254	Dph3	-	32893702	32898878
NM_001047433	Dph3	-	32893702	32898878
NM_001284346	Dph3	-	32893702	32898878
NM_016897	Timm23	-	32993351	33015077
NM_020597	Msmb	+	32955208	32971512
NM_019744	Ncoa4	+	32978974	32993041
NM_001033988	Ncoa4	+	32973072	32993041
NM_001284319	Ncoa4	+	32978771	32993041
NM_021712	Slc18a3	-	33275622	33278036
NM_001195097	3425401B19Rik	-	33472304	33498458
NM_001163616	1810011H11Rik	+	33599148	33631154
NM_001164485	Fam170b	+	33647147	33649974
NM_001013777	Zfp488	-	34780255	34791950
NM_019506	Gdf2	+	34754224	34760384
NM_013473	Anxa8	+	34899164	34913754
NM_001281845	Anxa8	+	34899164	34913754
NM_172808	Antxrl	+	34866655	34889185
NM_008919	Npy4r	-	34958831	34965605
NM_029389	Fam35a	-	35050220	35123689
NM_176931	Syt15	+	35033231	35040926
NM_181529	Syt15	+	35033231	35043607
NM_011430	Sncg	-	35183459	35187855
NM_153127	Mmrn2	+	35188689	35217472
NM_030062	9230112D13Rik	-	35324806	35335987
NM_001128599	Opn4	-	35403803	35413328
NM_013887	Opn4	-	35405528	35413328
NM_001301694	Rgr	-	37848094	37862200
NM_001301692	Rgr	-	37848094	37862200
NM_021340	Rgr	-	37848094	37862200
NM_146245	Lrit1	+	37868015	37878124
NM_078478	Ghitm	-	37933631	37948508
NM_001206684	2610528A11Rik	-	37915325	37923287
NM_001199122	Ghitm	-	37933631	37948325
NM_001316748	Tspan14	-	41719715	41761498
NM_145928	Tspan14	-	41719715	41780185
NM_133653	Mat1a	+	41918321	41937717
NM_009160	Sftpd	-	41985500	41998487
NM_001244671	Gm10377	-	43371374	43376742
NM_001244671	Gm10377	-	43688720	43694109
NM_001098269	Gm10375	-	44180291	44185678
NM_007448	Ang5	+	44534733	44540745
NM_029131	4930503E14Rik	-	44740831	44749036
NM_008962	Ptgdr	-	45470909	45479050
NM_172597	Txndc16	-	45754122	45839100
NM_001310534	Txndc16	-	45754122	45839100
NM_015774	Ero1l	-	45902761	45938247
NM_019637	Styx	+	45970860	45996559
NM_007554	Bmp4	-	47003199	47010344
NM_001316360	Bmp4	-	47003199	47010344
NM_028222	Cdkn3	+	47380215	47391200
NM_022023	Gmfb	-	47427823	47441917
NM_009919	Cnih1	-	47395241	47408032
NM_080843	Socs4	+	47896817	47911266
NM_172598	Wdhd1	-	47860618	47896532
NM_010705	Lgals3	+	47993534	48005842
NM_001145953	Lgals3	+	47993534	48005842
NM_144553	Dlgap5	-	48007453	48038082
NM_172599	Atg14	-	48160567	48188109
NM_001293635	Ktn1	+	48268985	48356239
NM_008477	Ktn1	+	48283430	48356239
NM_001293636	Ktn1	+	48268985	48356239
NM_172600	Tmem260	+	49066026	49134805
NM_001310584	Tmem260	+	49065797	49134805
NM_144841	Otx2	-	49277351	49282547
NM_144535	Ap5m1	+	49686169	49707398
NM_025956	1700011H14Rik	-	49846033	49865103
NM_146492	Olfr724	-	50579765	50580771
NM_001011530	Olfr723	-	50548237	50549243
NM_146317	Olfr725	-	50654065	50655175
NM_146316	Olfr726	-	50703388	50704354
NM_146493	Olfr730	-	50805936	50806893
NM_146319	Olfr727	+	50746227	50747262
NM_146665	Olfr732	-	50900902	50901946
NM_205819	Tlr11	+	50977588	50983338
NM_001011754	Olfr735	-	50965050	50966115
NM_146420	Olfr738	+	51033220	51034156
NM_207133	Olfr741	+	51092731	51106070
NM_146668	Olfr739	+	51044195	51045125
NM_146667	Olfr740	+	51072728	51073664
NM_146430	Olfr742	+	51134795	51135915
NM_020288	Olfr749	-	51355893	51363999
NM_146298	Olfr746	+	51272913	51273858
NM_146299	Olfr745	+	51261869	51263044
NM_207156	Olfr747	-	51300365	51301320
NM_001011837	Olfr748	+	51330006	51330930
NM_177625	Ttc5	-	51395124	51405195
NM_009351	Tep1	-	51443735	51490229
NM_001080949	Ttc5	-	51385083	51405195
NM_009687	Apex1	+	51544623	51546863
NM_029145	Rnase10	+	51627603	51630433
NM_001033271	Tmem55b	-	51546889	51550524
NM_001162863	Rnase10	+	51627425	51630433
NM_133676	Osgep	-	51535048	51544568
NM_013632	Pnp	+	51563977	51573087
NM_001310507	Tmem55b	-	51546889	51550524
NM_001310506	Tmem55b	-	51546889	51550524
NM_001310505	Tmem55b	-	51546889	51550524
NM_183032	Rnase9	-	51658133	51661542
NM_001161731	Ang	+	51710751	51721684
NM_201239	Rnase4	+	51715674	51725826
NM_207558	Olfr750	-	51689985	51691117
NM_001011877	Rnase11	-	51669125	51669838
NM_021472	Rnase4	+	51710751	51725826
NM_030098	Rnase6	+	51748742	51750796
NM_007447	Ang	+	51715674	51721684
NM_001011875	Rnase12	-	51676372	51676917
NM_007449	Ang2	-	51815160	51815598
NM_001017422	Ear4	+	51823364	51823831
NM_019398	Rnase2b	+	51781934	51782693
NM_009486	Vmn2r89	+	52071636	52080968
NM_177544	Ang4	-	52383566	52393265
NM_013864	Ndrg2	-	52524945	52533163
NM_001128634	Tppp2	+	52538435	52540375
NM_001029990	Mettl17	+	52504516	52511543
NM_001039676	Slc39a2	+	52513284	52516420
NM_001011687	Rnase13	-	52541834	52542448
NM_001145959	Ndrg2	-	52524945	52533163
NM_027248	Zfp219	-	52625751	52640408
NM_001253695	Zfp219	-	52625749	52634233
NM_001253694	Zfp219	-	52625760	52639388
NM_001145922	Arhgef40	+	52604507	52625922
NM_198249	Arhgef40	+	52604507	52625922
NM_001145921	Arhgef40	+	52604507	52625922
NM_001033805	Tmem253	+	52636539	52639462
NM_001001808	Olfr221	-	52654848	52655784
NM_001253696	Zfp219	-	52625756	52640408
NM_001168515	Rpgrip1	+	52730577	52781014
NM_001170984	Hnrnpc	-	52693054	52723703
NM_001170983	Hnrnpc	-	52693054	52723703
NM_001170982	Hnrnpc	-	52693054	52723703
NM_016884	Hnrnpc	-	52693054	52723703
NM_033618	Supt16	-	52780093	52816914
NM_001170981	Hnrnpc	-	52693054	52723703
NM_023879	Rpgrip1	+	52730577	52781014
NM_001244916	Sall2	-	52930851	52935998
NM_023434	Tox4	+	52898820	52915184
NM_015772	Sall2	-	52930851	52948345
NM_019721	Mettl3	-	52914516	52924799
NM_172601	Rab2b	-	52881433	52899070
NM_146432	Olfr1512	-	52991784	52992726
NM_146431	Olfr1510	-	53029563	53030602
NM_146271	Olfr1511	-	53009489	53010446
NM_020514	Olfr1509	+	53070067	53071077
NM_001012269	Olfr1513	-	52968777	52969719
NM_020512	Olfr1507	-	53109609	53110721
NM_001170918	Olfr1507	-	53109609	53115370
NM_001113358	Dad1	-	54855159	54873604
NM_010015	Dad1	-	54859335	54873604
NM_010991	Olfr49	-	54901570	54902600
NM_001205181	Abhd4	+	54873803	54888844
NM_134076	Abhd4	+	54878906	54888844
NM_011405	Slc7a7	-	54989125	55036539
NM_001253680	Slc7a7	-	54989125	55028309
NM_001253679	Slc7a7	-	54989125	55036516
NM_022993	Lrp10	+	55082983	55089128
NM_008608	Mmp14	+	55050440	55060095
NM_001313907	Prmt5	-	55126018	55136307
NM_080726	Rem2	+	55094936	55099271
NM_145462	Haus4	-	55160621	55173198
NM_013768	Prmt5	-	55126018	55136307
NM_001313906	Prmt5	-	55126018	55136307
NM_019567	Acin1	-	55260997	55272522
NM_001085473	Acin1	-	55260997	55305768
NM_001242606	Acin1	-	55260997	55272522
NM_001242605	Acin1	-	55260997	55272522
NM_001085472	Acin1	-	55260997	55272538
NM_011186	Psmb5	-	55232956	55236832
NM_199470	Cdh24	-	55250828	55260201
NM_023190	Acin1	-	55260997	55305768
NM_021437	1700123O20Rik	+	55305007	55309579
NM_175204	Psmb11	+	55244146	55248393
NM_010590	Ajuba	-	55186305	55196498
NM_019402	Pabpn1	+	55512979	55517764
NM_001167908	Ppp1r3e	-	55494433	55496375
