name	name2	txStart	txEnd
NM_008728	Npr3	11769651	11835429
NM_026799	Drosha	12754569	12865046
NM_001130149	Drosha	12754569	12865046
NM_001034851	Fam134b	25773052	25903451
NM_019472	Myo10	25552304	25743426
NM_027395	Basp1	25293031	25343519
NM_001081302	Trio	27660403	27955603
NM_146057	Dap	31154139	31204093
NM_018755	Cpq	33012883	33524307
NM_176073	Cpq	33012883	33524307
NM_016762	Matn2	34236435	34365995
NM_019635	Stk3	34805253	35085561
NM_013923	Rnf19a	36169688	36212902
NM_001195748	Rgs22	35939231	36070155
NM_001170866	Ncald	37295929	37721755
NM_026496	Grhl2	37162790	37293323
NM_001170868	Ncald	37295929	37389137
NM_001170867	Ncald	37295929	37389137
NM_029113	4930447A16Rik	37355308	37370399
NM_134094	Ncald	37295929	37722183
NM_001289508	Dcstamp	39577475	39592484
NM_001289506	Dcstamp	39577475	39592484
NM_001256383	Rims2	39029831	39515918
NM_001256382	Rims2	39029831	39515918
NM_172402	Slc25a32	38925736	38944262
NM_053271	Rims2	39029831	39515918
NM_029422	Dcstamp	39577475	39592484
NM_001289513	Dcstamp	39577475	39592484
NM_001289512	Dcstamp	39577475	39592484
NM_001256056	9330182O14Rik	39965910	39981556
NM_001130166	Oxr1	41279027	41692593
NM_001130165	Oxr1	41620579	41692593
NM_001130164	Oxr1	41662503	41692593
NM_001130163	Oxr1	41621060	41692593
NM_001285840	Sybu	44503402	44580218
NM_032000	Trps1	50486304	50721587
NM_001310481	Trps1	50486304	50720595
NM_001310485	Trps1	50486304	50720595
NM_010162	Ext1	52899817	53177738
NM_173422	Colec10	54242328	54297913
NM_181277	Col14a1	55139304	55352358
NM_001037937	Deptor	54964990	55090828
NM_145470	Deptor	54943871	55090828
NM_134092	Mtbp	55388962	55457978
NM_183089	Dscc1	54907655	54922033
NM_199449	Zhx2	57526221	57671387
NM_027435	Atad2	57925601	57966637
NM_027211	Anxa13	58173018	58220829
NM_026746	Nsmce2	59205752	59433239
NM_144800	Mtss1	58772788	58913581
NM_001146180	Mtss1	58772788	58913581
NM_001164604	Nsmce2	59205752	59371221
NM_183194	Gsdmc3	63689279	63710113
NM_144846	Fam49b	63760648	63892010
NM_009623	Adcy8	64530596	64753858
NM_001291903	Adcy8	64530596	64753858
NM_009375	Tg	66502331	66682282
NM_009177	St3gal1	66934436	67008444
NM_019457	Lrrc6	66211419	66332472
NM_001145888	Zfat	67915299	68090418
NM_198644	Zfat	67915299	68090418
NM_010158	Khdrbs3	68758849	68923948
NM_027174	Col22a1	71628905	71864657
NM_153178	Ago2	72932054	73015377
NM_180662	Trappc9	72420049	72891634
NM_007982	Ptk2	73035534	73253621
NM_001130409	Ptk2	73045986	73253621
NM_001164643	Trappc9	72824246	72891634
NM_001164642	Trappc9	72682598	72891634
NM_001164641	Trappc9	72629953	72891634
NM_029640	Trappc9	72420049	72886242
NM_025929	2010109I03Rik	74708765	74712134
NM_172960	Adck5	76406788	76426241
NM_134089	Scrib	75877592	75900214
NM_001310543	Scrib	75877592	75900214
NM_001310542	Scrib	75877592	75900214
NM_053104	Rbfox2	76909419	77137483
NM_001110827	Rbfox2	76909419	77137483
NM_001110830	Rbfox2	76909419	76984242
NM_001110829	Rbfox2	76909419	76984242
NM_001110828	Rbfox2	76909419	76984242
NM_175387	Rbfox2	76909419	77137483
NM_001286418	Rbfox2	76909419	76984242
NM_001286417	Rbfox2	76909419	76984242
NM_001286419	Rbfox2	76909419	76984242
NM_007781	Csf2rb2	78112937	78136151
NM_001287389	Csf2rb2	78112937	78136151
NM_007583	Cacng2	77824052	77949710
NM_001205346	Sun2	79554497	79572966
NM_001205345	Sun2	79554497	79572966
NM_194342	Sun2	79554497	79572966
NM_001289442	Grap2	80403026	80483284
NM_001163189	Enthd1	80282669	80390900
NM_001044308	Cacna1i	80117667	80228722
NM_010815	Grap2	80453912	80483284
NM_001082536	Mkl1	80842710	81021187
NM_153049	Mkl1	80842710	80935477
NM_013836	Tcf20	82639054	82742564
NM_001114140	Tcf20	82639054	82742564
NM_025987	Ndufa6	82180568	82184721
NM_001310435	Mei1	81912905	81957241
NM_011862	Pacsin2	83206036	83263280
NM_001161628	Efcab6	83697141	83766525
NM_001159510	Pacsin2	83206036	83263280
NM_001159509	Pacsin2	83206036	83295036
NM_022723	Scube1	83433012	83555469
NM_001271473	Scube1	83433012	83555469
NM_001271472	Scube1	83433012	83555469
NM_001081166	Phf21b	84615805	84686559
NM_054088	Pnpla3	83998245	84019951
NM_001256072	7530416G11Rik	85323165	85333657
NM_011144	Ppara	85566205	85637281
NM_010180	Fbln1	85036437	85116724
NM_009886	Celsr1	85729187	85864207
NM_001113418	Ppara	85565993	85637281
NM_001159521	Plxnb2	88985975	89004381
NM_001284506	Plxnb2	88985975	89011218
NM_031260	Mov10l1	88813423	88885582
NM_181412	Zbed4	88582140	88614946
NM_138749	Plxnb2	88985975	89011218
NM_018803	Syt10	89612823	89672291
NM_007692	Chkb	89256779	89260358
NM_001109040	Kif21a	90763705	90880382
NM_016705	Kif21a	90763705	90880382
NM_001109042	Kif21a	90763705	90880382
NM_001109041	Kif21a	90763705	90880382
NM_001159648	Cntn1	91881595	92172398
NM_025730	Lrrk2	91503654	91646555
NM_001159647	Cntn1	91991787	92172398
NM_007727	Cntn1	91958558	92172398
NM_001164594	Pdzrn4	92427539	92602250
NM_177431	Adamts20	94100593	94234781
NM_001289653	Nell2	95049870	95358683
NM_001253813	Ano6	95621273	95805903
NM_175251	Arid2	96117952	96235894
NM_175344	Ano6	95621273	95805903
NM_172293	Pced1b	97077537	97216122
NM_001204276	Hdac7	97623094	97662198
NM_019572	Hdac7	97623094	97662198
NM_007405	Adcy6	98420420	98438064
NM_001204279	Hdac7	97623094	97674933
NM_001204280	Hdac7	97623094	97674933
NM_144851	Senp1	97869174	97924000
NM_001204278	Hdac7	97623094	97674933
NM_001204277	Hdac7	97623094	97662198
NM_001204275	Hdac7	97623094	97674933
NM_028224	Faim2	99327435	99358596
NM_001033276	Kmt2d	98662099	98701636
NM_001038658	Faim2	99327435	99358596
NM_001161767	Galnt6	100520345	100559807
NM_001161768	Galnt6	100520345	100550908
NM_172819	Dip2b	99984826	100049904
NM_172451	Galnt6	100520345	100559807
NM_001159361	Dip2b	99869094	100049904
NM_011323	Scn8a	100766701	100876369
NM_001077499	Scn8a	100701075	100876369
NM_001201323	5430421N21Rik	101315560	101321943
NM_019518	Grasp	101054637	101063187
NM_001310070	Atf7	102356376	102455895
NM_001310067	Atf7	102359066	102455895
NM_001310066	Atf7	102359066	102455895
NM_013866	Zfp385a	103144325	103170517
NM_001076789	Cbx5	103021976	103070247
NM_007626	Cbx5	103021976	103045783
NM_001110216	Cbx5	103021976	103045783
NM_134099	Fbxo4	3913563	3929573
NM_026069	Rpl37	5066612	5069140
NM_001163138	Card6	5047438	5058533
NM_008965	Ptger4	5183398	5194187
NM_001136079	Ptger4	5183398	5194187
NM_023118	Dab2	6336747	6390709
NM_001037905	Dab2	6336747	6390709
NM_001102400	Dab2	6336747	6390709
NM_001310446	Dab2	6336747	6390709
NM_013584	Lifr	7090541	7147489
NM_001113386	Lifr	7079571	7135343
NM_133227	Nup155	8059312	8109859
NM_198024	Ranbp3l	8917948	8997082
NM_001040395	Nadk2	9001008	9040253
NM_001286255	Nadk2	9001008	9040253
NM_001286253	Nadk2	9001008	9036935
NM_001085410	Nadk2	9001008	9040253
NM_207216	Ugt3a1	9209583	9244791
NM_177123	Spef2	9591300	9678623
NM_001305044	Spef2	9634063	9678623
NM_001031851	Agxt2	10288333	10339493
NM_001310736	Agxt2	10288287	10339908
NM_001310735	Agxt2	10288287	10339908
NM_030046	Dnajc21	10376517	10400271
NM_011232	Rad1	10415772	10423450
NM_026396	Brix1	10404533	10415692
NM_001289448	Rad1	10415772	10428818
NM_001289447	Rad1	10415792	10423450
NM_030888	C1qtnf3	10882086	10909917
NM_001204134	C1qtnf3	10882111	10909917
NM_001166360	6030458C11Rik	12749658	12754412
NM_029998	6030458C11Rik	12737931	12754412
NM_001165971	Gm5803	22643574	22644739
NM_144523	Zfp622	25914120	25928237
NM_001277318	Fam134b	25863306	25903451
NM_001277317	Fam134b	25872433	25903451
NM_001277316	Fam134b	25870580	25903451
NM_001277315	Fam134b	25870456	25903451
NM_025459	Fam134b	25870580	25903451
NM_177597	March11	26238802	26339330
NM_001310774	March11	26238802	26339330
NM_020332	Ank	27396431	27524662
NM_001242423	Fam105a	27584825	27611297
NM_001242424	Fam105a	27584825	27611297
NM_198301	Fam105a	27584825	27611297
NM_001013792	Otulin	27535675	27560448
NM_027496	Ankrd33b	31221234	31297514
NM_001164441	Ankrd33b	31221234	31297514
NM_026153	Ankrd33b	31253709	31297514
NM_145852	Ropn1l	31370964	31383444
NM_020503	Tas2r119	32107043	32108049
NM_001085421	Tspyl5	33613629	33617638
NM_026002	Mtdh	34012473	34072140
NM_001256161	9430069I07Rik	34278805	34287627
NM_009083	Rpl30	34370262	34372980
NM_008287	Hrsp12	34413776	34425001
NM_001163485	Rpl30	34370262	34373031
NM_152894	Pop1	34425065	34460408
NM_026340	Pop1	34425065	34460408
NM_173421	Erich5	34383066	34403647
NM_001271704	Kcns2	34767803	34773162
NM_181317	Kcns2	34767109	34773162
NM_053071	Cox6c	35861730	35868001
NM_023127	Polr2k	36103764	36106767
NM_001039368	Polr2k	36103764	36106767
NM_175134	Ankrd46	36407422	36426546
NM_008774	Pabpc1	36525412	36538728
NM_026521	Zfp706	36926781	36937157
NM_001081359	Ubr5	37897082	38008609
NM_001112721	Ubr5	37897082	38008609
NM_013692	Klf10	38224160	38230466
NM_008757	Odf1	38148957	38156490
NM_001289471	Klf10	38221218	38230466
NM_025494	Atp6v1c1	38591658	38622199
NM_080640	Baalc	38765454	38784462
NM_001162494	Fzd6	38837825	38869736
NM_008056	Fzd6	38837878	38869736
NM_198606	Dcaf13	38944419	38978401
NM_001256384	Rims2	39491056	39515918
NM_001164466	Dpys	39614242	39689016
NM_022722	Dpys	39600030	39689016
NM_008388	Eif3e	43081585	43114282
NM_001113554	Nudcd1	44206772	44259853
NM_026149	Nudcd1	44206772	44259853
NM_001285843	Sybu	44503402	44538034
NM_001285841	Sybu	44503402	44538034
NM_001285844	Sybu	44503402	44538034
NM_001285842	Sybu	44503402	44538034
NM_026200	Kcnv1	44937829	44946480
NM_030132	Utp23	51708986	51716168
NM_009009	Rad21	51794149	51823306
NM_175503	Aard	51871652	51877269
NM_008764	Tnfrsf11b	54082173	54110039
NM_178920	Mal2	54402920	54434401
NM_001168250	Mtbp	55388962	55442368
NM_008216	Has2	56497181	56526101
NM_001167679	Tbc1d31	57743753	57790957
NM_001081396	Tbc1d31	57743753	57801623
NM_173862	Fam83a	57817457	57842257
NM_009572	Zhx1	57878557	57908063
NM_001042438	Zhx1	57878557	57908063
NM_026346	Fbxo32	58007433	58046447
NM_145959	D15Ertd621e	58247022	58289356
NM_026642	Trmt12	58704203	58708336
NM_175226	Rnf139	58720783	58733945
NM_027668	4933412E24Rik	59846420	59848173
NM_001162926	Fam84b	60650550	60656635
NM_001081067	A1bg	60749143	60752825
NM_177912	Gsdmc2	63655900	63676731
NM_001168274	Gsdmc2	63655900	63676731
NM_028992	Gsdmc4	63722819	63743852
NM_010953	Oc90	65707614	65743849
NM_009192	Sla	66612380	66663391
NM_001029841	Sla	66612380	66663391
NM_008681	Ndrg1	66760879	66801203
NM_001033219	Slc45a4	73410720	73455174
NM_001168255	Slc45a4	73410720	73426956
NM_001166390	Ptp4a3	73553574	73589196
NM_001166389	Ptp4a3	73553574	73589196
NM_008975	Ptp4a3	73578455	73589196
NM_001166388	Ptp4a3	73555359	73589196
NM_174991	Adgrb1	74346625	74419894
NM_008415	Jrk	74532841	74539752
NM_018790	Arc	74499510	74503000
NM_001276684	Arc	74499510	74503000
NM_028216	Psca	74545268	74547495
NM_001033229	Cyp11b1	74665321	74672073
NM_009991	Cyp11b2	74681439	74686748
NM_010416	Gml2	74649505	74654866
NM_001177524	Gml	74643884	74649245
NM_001271446	Ly6a	74825306	74828461
NM_001271419	Ly6a	74825306	74828461
NM_001271418	Ly6a	74825306	74828461
NM_001271417	Ly6a	74825306	74828461
NM_001271416	Ly6a	74825306	74828461
NM_001164037	Ly6e	74785480	74790335
NM_008529	Ly6e	74785500	74790335
NM_001164040	Ly6e	74785535	74790335
NM_001164039	Ly6e	74785480	74790335
NM_001164038	Ly6e	74785480	74790335
NM_001164036	Ly6e	74785500	74790335
NM_010738	Ly6a	74825306	74828461
NM_020498	Ly6i	74810241	74813860
NM_001252058	Ly6c1	74875902	74879093
NM_001252057	Ly6c1	74875902	74879267
NM_001252056	Ly6c1	74874447	74879267
NM_010741	Ly6c1	74875444	74879267
NM_001252055	Ly6c1	74875444	74879267
NM_001099217	Ly6c2	74938590	74942379
NM_001310438	Ly6g	74985690	74989558
NM_001135688	Ly6h	75395174	75397286
NM_011759	Zfp41	75447113	75455730
NM_001135689	Ly6h	75395174	75397078
NM_001044718	Zfp41	75447113	75455730
NM_011837	Ly6h	75395174	75397612
NM_001163465	Rhpn1	75534717	75544849
NM_008164	Rhpn1	75534717	75544849
NM_001282443	Mroh6	75713363	75719153
NM_001285429	Eef1d	75725225	75739986
NM_029663	Eef1d	75725225	75739774
NM_001285434	Eef1d	75725225	75739774
NM_001285433	Eef1d	75725225	75739774
NM_001285432	Eef1d	75725225	75739774
NM_001285431	Eef1d	75725225	75739986
NM_001285430	Eef1d	75725225	75739774
NM_178646	Tigd5	75740164	75744965
NM_025412	Pycrl	75746892	75751990
NM_023240	Eef1d	75725225	75739774
NM_001163518	Ccdc166	75810301	75812715
NM_146059	Ccdc166	75810301	75812715
NM_134087	Fam83h	75831521	75844766
NM_001168253	Fam83h	75831521	75839928
NM_028364	Puf60	75900611	75911376
NM_001164600	Puf60	75900611	75911300
NM_001142968	BC024139	75949947	75956986
NM_133691	Puf60	75900611	75911376
NM_001163576	Parp10	76063424	76073870
NM_001163575	Parp10	76063424	76073870
NM_001195537	Smpd5	76124863	76127326
NM_025340	Sharpin	76177469	76181540
NM_026859	Maf1	76181723	76184808
NM_001162489	Mroh1	76220460	76270174
NM_001164608	Maf1	76181723	76184808
NM_001164607	Maf1	76181723	76184808
NM_021555	Hgh1	76199327	76201841
NM_183099	Tssk5	76202387	76205368
NM_175457	Mroh1	76210942	76283469
NM_013909	Fbxl6	76366157	76369176
NM_130893	Scrt1	76346632	76352559
NM_019396	Cyhr1	76473824	76490638
NM_058214	Recql4	76533982	76540989
NM_001164173	Cpsf1	76426237	76438021
NM_007989	Foxh1	76498653	76500378
NM_180962	Cyhr1	76488565	76490638
NM_010630	Kifc2	76491070	76498626
NM_183091	Tonsl	76456666	76470359
NM_001276335	Cyhr1	76488565	76490166
NM_001276334	Cyhr1	76488565	76490166
NM_001276333	Cyhr1	76488565	76490166
NM_001276322	Cyhr1	76488565	76490638
NM_001276321	Cyhr1	76477356	76487331
NM_198420	Arhgap39	76554414	76648600
NM_145472	C030006K11Rik	76551894	76554275
NM_001168288	Arhgap39	76554414	76648600
NM_176828	C030006K11Rik	76551894	76554275
NM_145916	Zfp7	76709705	76722824
NM_172817	Zfp647	76740799	76755878
NM_001168276	Zfp647	76740799	76755878
NM_012053	Rpl8	76734500	76736748
NM_001163621	Apol6	76875504	76882781
NM_013593	Mb	76845916	76881098
NM_001164048	Mb	76845916	76853157
NM_001164047	Mb	76845916	76853217
NM_028010	Apol6	76875705	76887538
NM_173786	Apol9a	77234218	77241464
NM_029419	Apol7a	77218646	77229540
NM_177744	Apol10a	77307476	77321499
NM_001164640	Apol7a	77218646	77229540
NM_001024848	Apol7b	77252638	77277890
NM_001162883	Apol9a	77234218	77241510
NM_177820	Apol10b	77414587	77426555
NM_001168660	Apol9b	77559550	77566812
NM_001143686	Apol11b	77464380	77473716
NM_001024848	Apol7b	77529318	77549718
NM_173743	Apol9b	77559501	77566812
NM_001017983	Foxred2	77770951	77787152
NM_001168260	Foxred2	77770951	77787152
NM_018749	Eif3d	77789427	77801254
NM_008677	Ncf4	78075240	78093010
NM_001163613	Tex33	78208829	78219199
NM_001163612	Tex33	78208829	78226342
NM_138670	Mpst	78237533	78244445
NM_007780	Csf2rb	78156419	78181431
NM_028522	Tex33	78208829	78226342
NM_001162493	Mpst	78237141	78244445
NM_001162492	Mpst	78237230	78244445
NM_001289672	Kctd17	78258993	78269733
NM_001289671	Kctd17	78258993	78269733
NM_028331	C1qtnf6	78353775	78360081
NM_027902	Tmprss6	78270096	78299064
NM_001289673	Kctd17	78258993	78269733
NM_001204153	C1qtnf6	78353775	78360081
NM_009218	Sstr3	78367444	78374775
NM_001204152	C1qtnf6	78353775	78360081
NM_009008	Rac2	78389598	78403213
NM_028195	Cyth4	78427476	78452449
NM_130859	Card10	78605565	78633472
NM_025622	Lgals2	78681289	78685959
NM_133800	Nol12	78765362	78772340
NM_008495	Lgals1	78757154	78760895
NM_020271	Pdxp	78744348	78749947
NM_145929	Gga1	78707619	78725015
NM_001316684	Sh3bp1	78730197	78742482
NM_001316685	Sh3bp1	78730197	78742482
NM_001316686	Sh3bp1	78730197	78742482
NM_009164	Sh3bp1	78730197	78742482
NM_001039156	Triobp	78778153	78836299
NM_015738	Galr3	78872314	78873988
NM_001161712	Gcat	78861303	78872961
NM_001024716	Triobp	78813485	78836294
NM_001039155	Triobp	78778153	78799272
NM_138579	Triobp	78778153	78836299
NM_013847	Gcat	78861303	78868786
NM_145139	Eif3l	78905652	78924830
NM_011437	Sox10	78985342	78994920
NM_177461	Micall1	78939412	78967331
NM_138581	1700088E04Rik	78965084	78971681
NM_001310581	1700088E04Rik	78965084	78971681
NM_001310579	1700088E04Rik	78965084	78971681
NM_001310576	1700088E04Rik	78965084	78971681
NM_001199023	Pla2g6	79116657	79158801
NM_008837	Pick1	79059602	79079896
NM_001045558	Pick1	79059811	79079896
NM_177580	Baiap2l2	79088624	79115939
NM_001199024	Pla2g6	79116657	79158801
NM_001199025	Pla2g6	79116657	79158801
NM_016915	Pla2g6	79116657	79158801
NM_001253820	Tmem184b	79191113	79233669
NM_001253819	Tmem184b	79191113	79233708
NM_001253817	Tmem184b	79191113	79233349
NM_010755	Maff	79177949	79189506
NM_013767	Csnk1e	79248281	79272487
NM_001304832	Maff	79178831	79189506
NM_001304831	Maff	79178490	79189506
NM_172608	Tmem184b	79191113	79233733
NM_001289899	Csnk1e	79252910	79272248
NM_001289898	Csnk1e	79248281	79272487
NM_001304830	Maff	79177050	79189506
NM_008427	Kcnj4	79314143	79335671
NM_134090	Kdelr3	79346837	79358169
NM_028792	Josd1	79504679	79518302
NM_013818	Gtpbp1	79521325	79551909
NM_029407	Fam227a	79440005	79489386
NM_001013362	Npcd	79616780	79664763
NM_001013360	Npcd	79616780	79664763
NM_028763	Cbx6	79654327	79664763
NM_017470	Dnal4	79591878	79604897
NM_030255	Apobec3	79722837	79738859
NM_001160415	Apobec3	79722837	79738859
NM_144811	Cbx7	79746236	79763076
NM_013762	Rpl3	79908210	79913836
NM_009303	Syngr1	79921763	79943870
NM_207708	Syngr1	79921763	79949931
NM_178719	Mief1	80064509	80083801
NM_010795	Mgat3	80004150	80045949
NM_175109	Rps19bp1	80091043	80094736
NM_001287180	Atf4	80085613	80087975
NM_009716	Atf4	80085613	80087975
NM_145986	Fam83f	80502276	80530855
NM_134091	Sgsm3	80808194	80842720
NM_145132	Mchr1	81065928	81069394
NM_021317	Dnajb7	81237517	81238703
NM_019712	Rbx1	81296745	81306799
NM_145993	L3mbtl2	81494318	81518745
NM_001289712	L3mbtl2	81494318	81518745
NM_001289711	L3mbtl2	81494318	81518745
NM_177821	Ep300	81416643	81482507
NM_011241	Rangap1	81534677	81560349
NM_001146174	Rangap1	81534677	81560349
NM_017376	Tef	81641843	81657293
NM_153484	Tef	81633102	81657293
NM_020507	Tob2	81678699	81688756
NM_080633	Aco2	81702892	81745567
NM_145473	Csdc2	81767188	81781371
NM_001166475	4930407I10Rik	81889580	81896968
NM_025503	1700029P11Rik	81810969	81811993
NM_010247	Xrcc6	81846798	81870514
NM_033218	Srebf2	81977698	82035390
NM_172428	Ccdc134	81958351	81972632
NM_011889	Sept3	82105364	82124872
NM_177391	Fam109b	82171608	82176140
NM_008669	Naga	82159961	82169256
NM_010005	Cyp2d10	82233275	82237624
NM_010006	Cyp2d9	82282806	82287257
NM_019823	Cyp2d22	82200956	82210690
NM_001163472	Cyp2d22	82200956	82210690
NM_010005	Cyp2d10	82233275	82237624
NM_029101	Rrp7a	82946276	82953231
NM_023475	Serhl	82930634	82947101
NM_178869	Ttll1	83314198	83341337
NM_009775	Tspo	83394002	83404633
NM_183017	Ttll12	83405523	83425587
NM_001161629	Efcab6	83697141	83749803
NM_133167	Parvb	84062472	84146039
NM_022321	Parvg	84155149	84173408
NM_001163145	1810041L15Rik	84209632	84277527
NM_001162500	Parvg	84156548	84173408
NM_146061	Prr5	84511427	84534103
NM_028455	Arhgap8	84550481	84602637
NM_001164628	Arhgap8	84550481	84602637
NM_001205334	Arhgap8	84550481	84602637
NM_001164627	Arhgap8	84550481	84602637
NM_133750	Fam118a	84867491	84893260
NM_023478	Upk3a	84847570	84852990
NM_026357	Ribc2	84962528	84974999
NM_009528	Wnt7b	85365866	85412251
NM_001163634	Wnt7b	85365866	85408500
NM_001163633	Wnt7b	85365866	85411159
NM_013882	Gtse1	85690375	85707003
NM_011105	Pkdrej	85645105	85652163
NM_197998	Cdpf1	85637401	85642127
NM_001033337	Ttc38	85662733	85689252
NM_001164626	Cdpf1	85637401	85642127
NM_001168672	Gtse1	85690136	85707003
NM_001164625	Cdpf1	85637401	85642127
NM_001205353	Gramd4	85889156	85968066
NM_172611	Gramd4	85888124	85968066
NM_027306	Zdhhc25	88430731	88432099
NM_001033274	Brd1	88517464	88564649
NM_001142357	Alg12	88635672	88649748
NM_145477	Alg12	88635672	88649748
NM_172818	Ttll8	88744327	88784848
NM_001002005	Panx2	88890155	88901337
NM_001163319	Tubgcp6	88929527	88953580
NM_011161	Mapk11	88972913	88980036
NM_026485	Trabd	88906493	88917505
NM_013871	Mapk12	88961013	88971133
NM_199198	Hdac10	88953732	88959130
NM_026813	Ppp6r2	89041989	89116692
NM_027805	Ppp6r2	89041989	89093699
NM_027081	Dennd6b	89012642	89026905
NM_009948	Cpt1b	89246835	89256293
NM_001160178	Klhdc7b	89217321	89219139
NM_001162882	Syce3	89220604	89240694
NM_178919	Lmf2	89181434	89186090
NM_021921	Mapk8ip2	89284341	89292878
NM_009713	Arsa	89302906	89307855
NM_021423	Shank3	89330287	89390691
NM_001205049	Acr	89398756	89405016
NM_026817	Rabl2	89412957	89422354
NM_013455	Acr	89398756	89405016
NM_001277245	Acr	89398756	89405016
NM_001277246	Acr	89398756	89405016
NM_001277247	Acr	89398756	89405016
NM_024189	Yaf2	93114263	93167366
NM_175363	Pphln1	93228780	93322343
NM_146062	Pphln1	93228780	93322343
NM_001083114	Pphln1	93228780	93322343
NM_001285864	Pphln1	93228780	93322343
NM_001285863	Pphln1	93228894	93322343
NM_001164785	Adamts20	94150762	94234781
NM_001164786	Adamts20	94181862	94234781
NM_029926	Irak4	94374090	94398747
NM_207533	Dbx2	95453993	95485202
NM_028148	Scaf11	96242128	96291274
NM_178114	Amigo2	97074504	97077718
NM_001164602	Amigo2	97074504	97077718
NM_001164563	Amigo2	97074504	97077718
NM_001177810	Rapgef3	97575200	97598097
NM_144850	Rapgef3	97575200	97598097
NM_001177811	Rapgef3	97575200	97598097
NM_026353	Slc48a1	97614795	97623123
NM_001204281	Hdac7	97623094	97645294
NM_001168693	Endou	97541449	97561836
NM_008902	Endou	97541449	97551581
NM_009504	Vdr	97684857	97738727
NM_001113515	Col2a1	97806032	97835155
NM_031163	Col2a1	97806032	97835155
NM_201359	Tmem106c	97794659	97800717
NM_001252153	Tmem106c	97794659	97800717
NM_001163487	Pfkm	97938901	97962878
NM_030121	Asb8	97965070	97976133
NM_001170711	Asb8	97965070	97996009
NM_001170710	Asb8	97965070	97976133
NM_001163488	Pfkm	97923019	97962878
NM_177716	Ccdc184	97998236	98000565
NM_001011733	Olfr288	98016443	98025973
NM_021514	Pfkm	97942490	97962878
NM_146457	Olfr282	98267900	98268828
NM_001289439	Kansl2	98348088	98364700
NM_001289440	Kansl2	98348088	98364700
NM_001289438	Kansl2	98348088	98364700
NM_001289437	Kansl2	98348088	98364700
NM_010679	Lalba	98310830	98313114
NM_001201322	4930415O20Rik	98401434	98420019
NM_133714	Kansl2	98348088	98364700
NM_007581	Cacnb3	98465197	98474967
NM_024169	Fkbp11	98554798	98558629
NM_001044741	Cacnb3	98462758	98474967
NM_001286226	Cacnb3	98465197	98474967
