name	name2	txStart	txEnd
NM_001282084	Gtf2a2	69860354	69870673
NM_001282083	Gtf2a2	69860354	69870673
NM_001253865	Tcf12	71692058	71959626
NM_001253864	Tcf12	71692058	71743903
NM_001253863	Tcf12	71692058	71743903
NM_001253862	Tcf12	71692058	71959008
NM_026599	Cgnl1	71474313	71619409
NM_011544	Tcf12	71692058	71959626
NM_001304362	Cgnl1	71474313	71619409
NM_018889	Pigb	72863502	72887506
NM_175485	Prtg	72655080	72765114
NM_001033500	Wdr72	73958140	74131010
NM_001113283	Fam214a	74800859	74880275
NM_015806	Mapk6	75234588	75257823
NM_010864	Myo5a	74919012	75071494
NM_027418	Mapk6	75234588	75257166
NM_153584	Fam214a	74823917	74880275
NM_016963	Tmod3	75345590	75407464
NM_205844	Gfral	76011908	76061464
NM_007555	Bmp5	75623171	75748123
NM_027150	Mlip	76949890	77195677
NM_172528	Lrrc1	77278629	77391866
NM_012033	Tinag	76799504	76893588
NM_001146048	Lrrc1	77278629	77392659
NM_001163780	Ick	77956998	78019916
NM_153098	Cd109	78463352	78564067
NM_019987	Ick	77961044	78019916
NM_001290308	Col12a1	79446793	79566529
NM_001039546	Myo6	80012840	80159536
NM_146003	Senp6	79914709	79992587
NM_022016	Impg1	80161136	80359045
NM_001311110	Senp6	79914709	79992588
NM_001110265	Ttk	83728295	83763100
NM_009445	Ttk	83728295	83765997
NM_001284272	Ttk	83728295	83765997
NM_001081282	Ibtk	85580966	85642941
NM_178738	Prss35	86636433	86650678
NM_001198933	Me1	86474969	86581206
NM_013669	Snap91	86659229	86775284
NM_001277985	Snap91	86659229	86775284
NM_001277983	Snap91	86659229	86775284
NM_001277982	Snap91	86659229	86775232
NM_008615	Me1	86474969	86589947
NM_177208	Dopey1	86360760	86449413
NM_001277986	Snap91	86659229	86775284
NM_001128601	Mthfsl	88583442	88614636
NM_011245	Rasgrf1	89804612	89921817
NM_177909	Slc9a9	94570310	95130871
NM_029620	Pcolce2	95538046	95595970
NM_001184709	Tfdp2	96159123	96224065
NM_019864	Atr	95758015	95852063
NM_001184708	Tfdp2	96096693	96224065
NM_001184706	Tfdp2	96096693	96224065
NM_001184710	Tfdp2	96159666	96224065
NM_001033210	Pls1	95653060	95745698
NM_178667	Tfdp2	96096693	96224065
NM_001184711	Tfdp2	96159666	96224065
NM_001311130	Xrn1	95855178	95958225
NM_011916	Xrn1	95855178	95958225
NM_001289645	Pxylp1	96723761	96789893
NM_030219	Trim42	97249980	97270377
NM_001289647	Pxylp1	96723761	96789893
NM_001289646	Pxylp1	96723761	96789893
NM_153420	Pxylp1	96723761	96789893
NM_175537	Zbtb38	96585841	96632094
NM_029094	Pik3cb	98938820	99040630
NM_177775	Esyt3	99210385	99258949
NM_010878	Nck1	100395421	100446472
NM_001161362	Ppp2r3a	101007319	101154162
NM_172144	Ppp2r3a	101007319	101101403
NM_025835	Pccb	100882450	100935303
NM_001311149	Pccb	100882450	100935303
NM_001301689	Cep63	102488907	102528454
NM_173447	Ephb1	101824457	102257023
NM_001168296	Ephb1	101824457	102257023
NM_001081122	Cep63	102488907	102528454
NM_019764	Amotl2	102620133	102635747
NM_178638	Tmem108	103385265	103664167
NM_001163026	Dnajc13	104053926	104165260
NM_207668	Acpp	104190569	104240052
NM_019807	Acpp	104201329	104240052
NM_028721	Nphp3	103904873	103946141
NM_001102607	Col6a6	105591746	105730415
NM_001167923	Col6a5	105758399	105862974
NM_172461	Nek11	105064796	105297617
NM_001253836	Atp2c1	105325096	105397463
NM_001253834	Atp2c1	105313691	105397463
NM_001253831	Atp2c1	105313691	105423587
NM_175025	Atp2c1	105313691	105397463
NM_011573	Tex264	106561076	106588147
NM_001081654	Tex264	106561076	106588283
NM_001286498	Tex264	106561076	106588283
NM_001174047	Cacna2d2	107302210	107431674
NM_001174050	Cacna2d2	107302210	107431674
NM_020263	Cacna2d2	107302210	107431674
NM_001174049	Cacna2d2	107302210	107431674
NM_029169	Rbm6	107675890	107775150
NM_011349	Sema3f	107583832	107612806
NM_011251	Rbm6	107675890	107775150
NM_001174048	Cacna2d2	107302210	107431674
NM_011678	Usp4	108250161	108294860
NM_001276493	Dag1	108107191	108166146
NM_010017	Dag1	108107191	108166146
NM_001168373	Usp19	108393006	108404668
NM_134420	Slc26a6	108756373	108815380
NM_001168371	Usp19	108393006	108404668
NM_173019	Pfkfb4	108893946	108934739
NM_001168372	Usp19	108393006	108404668
NM_027804	Usp19	108393006	108404030
NM_001276492	Dag1	108107191	108166146
NM_001276486	Dag1	108107191	108166289
NM_001276485	Dag1	108107191	108166289
NM_001276482	Dag1	108107191	108166146
NM_001276481	Dag1	108107191	108166146
NM_145407	Usp19	108393006	108404668
NM_001276494	Dag1	108107191	108166289
NM_001311157	Usp4	108250161	108294876
NM_001205332	Map4	109834277	109986458
NM_001205331	Map4	109834277	109908288
NM_001205330	Map4	109834277	109986458
NM_008633	Map4	109834277	109986458
NM_001311164	Map4	109954524	109986458
NM_001311163	Map4	109954524	109986458
NM_001311159	Fbxw14	109173636	109190190
NM_011199	Pth1r	110624588	110649649
NM_001083935	Pth1r	110624588	110646190
NM_001083936	Pth1r	110624588	110645114
NM_177771	Klhl18	110328429	110379198
NM_001081340	Setd2	110435100	110521137
NM_183103	Prss46	110747009	110759026
NM_001177619	Arpp21	112056966	112137345
NM_001177618	Arpp21	111967594	112088453
NM_001177623	Arpp21	112062486	112119855
NM_001177617	Arpp21	112018723	112119765
NM_001177616	Arpp21	111967594	112135005
NM_001164659	Trank1	111214242	111298279
NM_033264	Arpp21	111967594	112090270
NM_001081960	Clasp2	113721703	113828815
NM_001286602	Clasp2	113721703	113828815
NM_001286601	Clasp2	113721703	113828815
NM_001286600	Clasp2	113721703	113828815
NM_001114347	Clasp2	113650590	113828815
NM_178624	Fbxl2	113886075	113935869
NM_029633	Clasp2	113721703	113828815
NM_001252479	Cmtm7	114665953	114691111
NM_001042503	Trim71	114420390	114473487
NM_175380	Gpd1l	114808456	114843105
NM_133978	Cmtm7	114665953	114691111
NM_009371	Tgfbr2	115996812	116084481
NM_029575	Tgfbr2	115996812	116084481
NM_028638	Gadl1	115818572	115985294
NM_001172122	Rbms3	116481863	117161601
NM_178660	Rbms3	116481863	117161601
NM_001172123	Rbms3	116481863	117161601
NM_001172126	Rbms3	116481863	117161601
NM_001172124	Rbms3	116481863	117161601
NM_013727	Azi2	117949639	117974214
NM_001048146	Azi2	117949639	117969602
NM_001286508	Azi2	117949639	117974214
NM_001286507	Azi2	117949639	117978912
NM_001113514	Itga9	118620809	118810121
NM_001253860	Scn5a	119392525	119471796
NM_133721	Itga9	118515826	118810121
NM_001199568	Xylb	119266498	119302915
NM_001033209	Xylb	119266498	119302915
NM_133710	Ctdspl	118835653	118953237
NM_021544	Scn5a	119392525	119488134
NM_177117	Dlec1	119011595	119056812
NM_011724	Xirp1	119922872	119932716
NM_001039364	Mobp	120058859	120085209
NM_178676	Entpd3	120448935	120477443
NM_011887	Scn11a	119662882	119734574
NM_001165902	Ctnnb1	120842695	120869625
NM_007614	Ctnnb1	120842517	120869625
NM_175114	Trak1	121276075	121384036
NM_177589	Ulk4	120873571	121186290
NM_001289558	Pomgnt2	121890723	121905144
NM_001289560	Pomgnt2	121890723	121905144
NM_001289559	Pomgnt2	121890723	121905144
NM_001164572	Snrk	122026383	122078820
NM_153540	Pomgnt2	121890723	121905144
NM_001271873	Ano10	122084991	122203541
NM_026179	Abhd5	122260733	122290641
NM_133741	Snrk	122026383	122078820
NM_133979	Ano10	122084991	122203541
NM_019814	Higd1a	121757677	121767118
NM_177911	Tgm4	122943858	122976676
NM_026276	Aasdhppt	4294792	4309494
NM_009808	Casp12	5345475	5373034
NM_009807	Casp1	5298516	5307281
NM_007609	Casp4	5308848	5336791
NM_008607	Mmp13	7272513	7283333
NM_032007	Mmp1b	7367669	7388026
NM_008605	Mmp12	7347373	7360461
NM_010809	Mmp3	7445821	7455974
NM_008611	Mmp8	7558428	7568486
NM_019471	Mmp10	7502341	7510242
NM_001310717	Mmp27	7571395	7581885
NM_013903	Mmp20	7628230	7674968
NM_133739	Tmem123	7764076	7794332
NM_007465	Birc2	7818225	7837057
NM_001291503	Birc2	7818225	7836806
NM_001282087	Trpc6	8544141	8628582
NM_023858	Mtmr2	13553624	13610925
NM_028013	Endod1	14158433	14185686
NM_023153	Cwc15	14305062	14315064
NM_001310734	Gpr83	14664653	14675233
NM_029306	1700012B09Rik	14562637	14575474
NM_018736	Mre11a	14589097	14641571
NM_001310728	Mre11a	14589097	14641571
NM_010287	Gpr83	14664653	14675233
NM_022888	Izumo1r	14704466	14708395
NM_176807	Izumo1r	14690257	14708395
NM_001164797	Hephl1	14856284	14916552
NM_176976	Cep295	15121357	15162232
NM_001199485	4931406C07Rik	15087780	15110611
NM_001199484	4931406C07Rik	15087780	15110892
NM_029248	Taf1d	15110657	15116548
NM_027261	Taf1d	15110657	15116549
NM_133732	4931406C07Rik	15087780	15106051
NM_181816	Ccdc67	15364307	15432377
NM_145712	Mtnr1b	15667057	15679000
NM_001033793	Ubtfl1	18208861	18215946
NM_144934	Mbd3l2	18235058	18250760
NM_028935	Zfp558	18258497	18278003
NM_146565	Olfr837	18941371	18942411
NM_146564	Olfr836	18925400	18926355
NM_146567	Olfr843	19052800	19053907
NM_207145	Olfr845	19142902	19143844
NM_146282	Olfr846	19164858	19165800
NM_146905	Olfr851	19301193	19302132
NM_146524	Olfr855	19388954	19389946
NM_172918	Zfp317	19426534	19454175
NM_146528	Olfr860	19650066	19654191
NM_011001	Olfr58	19584726	19588508
NM_146526	Olfr859	19612763	19613693
NM_146339	Olfr77	19721672	19726954
NM_146559	Olfr868	19903069	19906134
NM_146558	Olfr866	19831402	19832479
NM_146903	Olfr871	20016650	20017797
NM_146557	Olfr869	19933563	19942533
NM_146825	Olfr39	20086794	20091092
NM_146563	Olfr18	20118335	20140538
NM_146221	Zfp426	20272992	20297190
NM_001310742	Zfp426	20272992	20297190
NM_011753	Zfp26	20232761	20264604
NM_001110309	Zfp426	20272992	20297190
NM_172919	Zfp846	20385771	20399637
NM_001310746	Ubl5	20449267	20451234
NM_145610	Ppan	20692618	20696623
NM_175687	A230050P20Rik	20673085	20678751
NM_001199431	Dnmt1	20711649	20757423
NM_010066	Dnmt1	20711649	20757423
NM_023167	Mrpl4	20807180	20813281
NM_010493	Icam1	20820403	20833240
NM_001199433	Dnmt1	20711649	20757067
NM_001199432	Dnmt1	20711649	20764332
NM_010333	S1pr2	20770395	20781237
NM_001314011	Dnmt1	20711649	20757423
NM_018793	Tyk2	20908511	20935719
NM_001103168	Zglp1	20866836	20871537
NM_001205312	Tyk2	20908511	20935719
NM_001110306	Keap1	21034173	21043776
NM_001110307	Keap1	21034173	21043776
NM_016679	Keap1	21034173	21043776
NM_053190	S1pr5	21047360	21052887
NM_009878	Cdkn2d	21092907	21095653
NM_153583	Atg4d	21069728	21079281
NM_001110305	Keap1	21034173	21043776
NM_001310750	Pde4a	20988544	21017692
NM_019798	Pde4a	21001148	21017692
NM_145416	Kri1	21077900	21092413
NM_001199186	Slc44a2	21125162	21159472
NM_021888	Qtrt1	21216280	21224723
NM_001042707	Ilf3	21172314	21209807
NM_001042709	Ilf3	21172314	21206247
NM_001042708	Ilf3	21172314	21206247
NM_001277321	Ilf3	21172314	21209807
NM_001277322	Ilf3	21172975	21209807
NM_010561	Ilf3	21172314	21209807
NM_152808	Slc44a2	21142271	21159472
NM_206536	AB124611	21330620	21349775
NM_001198794	AB124611	21330620	21349775
NM_001205157	Yipf2	21393125	21397275
NM_001205158	Yipf2	21393125	21397275
NM_138303	Yipf2	21393125	21397275
NM_178619	1810026J23Rik	21397165	21400414
NM_001252659	Ldlr	21528019	21554362
NM_001252658	Ldlr	21528019	21554362
NM_145611	Kank2	21571216	21602990
NM_010700	Ldlr	21528019	21554362
NM_001253868	Tmem205	21725452	21731979
NM_001253867	Tmem205	21725452	21731979
NM_001290299	Plppr2	21741453	21753351
NM_025977	Ccdc159	21731914	21740316
NM_001164614	Ccdc159	21731914	21740316
NM_001253870	Tmem205	21725452	21731979
NM_001253869	Tmem205	21725452	21731732
NM_144935	Plppr2	21742717	21753351
NM_178577	Tmem205	21725452	21731979
NM_001080940	Angptl8	21639953	21641791
NM_008925	Prkcsh	21807431	21818689
NM_001163787	Ccdc151	21794314	21807078
NM_010487	Elavl3	21819448	21856467
NM_010149	Epor	21763342	21768020
NM_025870	Swsap1	21760196	21762714
NM_177318	Zfp653	21859854	21875820
NM_029939	Ccdc151	21794314	21807078
NM_001293651	Prkcsh	21807431	21818689
NM_001310759	Zfp653	21859854	21875820
NM_001293650	Prkcsh	21807431	21818689
NM_001102405	Acp5	21931170	21940190
NM_001102404	Acp5	21931170	21936309
NM_007388	Acp5	21931170	21935042
NM_009922	Cnn1	21903696	21913665
NM_001082532	Pigyl	21961289	21962798
NM_181419	Zfp599	22051873	22064339
NM_001164624	Zfp809	22030155	22044137
NM_172763	Zfp809	22030146	22047798
NM_018739	Rp9	22252755	22272800
NM_173412	Cypt4	24429628	24430272
NM_001205085	Tbx20	24544691	24578747
NM_194263	Tbx20	24525255	24578747
NM_020496	Tbx20	24544691	24578747
NM_020586	Herpud2	24912573	24956280
NM_001205367	Sept7	25060039	25116156
NM_009859	Sept7	25060039	25116156
NM_001310766	B3gat1	26541392	26568935
NM_029792	B3gat1	26559146	26568923
NM_001113323	Glb1l3	26625537	26668408
NM_025862	Acad8	26781725	26807134
NM_144543	Thyn1	26807261	26814919
NM_178027	Vps26b	26812086	26837679
NM_023277	Jam3	26904968	26963006
NM_001305058	Spata19	27204796	27209296
NM_029299	Spata19	27204391	27209296
NM_013906	Adamts8	30750147	30770443
NM_001115130	Zbtb44	30838228	30883470
NM_172765	Zbtb44	30838228	30883470
NM_001102455	Aplp2	30957141	31019400
NM_001102456	Aplp2	30957141	31019400
NM_009691	Aplp2	30957141	31019400
NM_001101597	Gm7244	31078985	31082970
NM_177379	Arhgap32	32031833	32073096
NM_001168354	Kcnj1	32201569	32206779
NM_019659	Kcnj1	32180002	32206779
NM_001291448	Foxred1	35011805	35018640
NM_001291449	Foxred1	35011805	35018640
NM_194257	Fam118b	35024549	35075390
NM_172291	Foxred1	35011805	35018640
NM_175411	Fam118b	35024549	35075390
NM_001286604	Fam118b	35024549	35075390
NM_021339	Cdon	35259660	35315237
NM_029762	Hyls1	35368405	35377654
NM_013932	Ddx25	35349432	35366055
NM_023292	Pus3	35367050	35374985
NM_001199953	Gm17252	35492663	35494956
NM_020264	Pate4	35414677	35419470
NM_001033421	Pate2	35477223	35480474
NM_026593	D730048I06Rik	35595634	35597697
NM_001167588	Gm17677	35548633	35549837
NM_001167587	Gm5916	35927518	35936364
NM_001128510	Gm9513	36283222	36284765
NM_001167586	Gm7257	36239468	36242523
NM_001167584	Gm17689	36388862	36390220
NM_001033783	Gm5615	36339987	36349548
NM_001033325	A630095E13Rik	36443338	36446187
NM_007391	Acrv1	36500804	36506422
NM_007691	Chek1	36516066	36534243
NM_007915	Ei24	36586737	36604653
NM_001199494	Ei24	36586737	36604978
NM_020258	Slc37a2	37036733	37063323
NM_001145960	Slc37a2	37036733	37063323
NM_025464	Tmem218	37015807	37030813
NM_001310096	Tmem218	37015900	37030813
NM_028783	Robo4	37209481	37221608
NM_175189	Hepacam	37175190	37194156
NM_001309390	Robo4	37209481	37221608
NM_027102	Esam	37335673	37345904
NM_020518	Vsig2	37346839	37351790
NM_011449	Spa17	37410878	37421305
NM_172454	Panx3	37467486	37476807
NM_025289	Tbrg1	37456766	37464897
NM_030553	Olfr160	37518932	37519865
NM_146883	Olfr876	37611473	37612521
NM_146882	Olfr874	37553720	37554653
NM_146749	Olfr875	37580221	37581225
NM_146417	Olfr877	37662404	37663340
NM_146798	Olfr878	37726132	37727197
NM_146419	Olfr883	37833392	37834322
NM_146418	Olfr881	37800076	37801024
NM_146481	Olfr890	37950721	37951666
NM_146478	Olfr891	37987455	37988406
NM_146336	Olfr893	38016636	38017578
NM_146806	Olfr143	38061003	38061945
NM_146868	Olfr894	38026402	38027351
NM_146875	Olfr895	38076099	38077050
NM_146870	Olfr25	38137076	38138144
NM_146874	Olfr900	38185467	38186418
NM_146479	Olfr899	38175132	38176128
NM_146801	Olfr904	38271627	38272560
NM_146802	Olfr902	38256376	38257432
NM_146869	Olfr147	38209295	38211414
NM_207552	Olfr250	38175132	38176128
NM_207553	Olfr251	38185467	38186418
NM_146871	Olfr898	38156669	38157620
NM_146810	Olfr912	38387828	38389796
NM_146803	Olfr906	38295615	38296551
NM_146805	Olfr907	38306255	38307188
NM_146804	Olfr905	38280333	38281266
NM_146873	Olfr911-ps1	38331314	38332254
NM_001011523	Olfr913	38400387	38402746
NM_146811	Olfr910	38345466	38347414
NM_146785	Olfr915	38454174	38455107
NM_146375	Olfr918	38480088	38481066
NM_146786	Olfr914	38414051	38415002
NM_146783	Olfr26	38662644	38663575
NM_146782	Olfr921	38580672	38583939
NM_146781	Olfr922	38622992	38624124
NM_146816	Olfr923	38635199	38636267
NM_146787	Olfr920	38560380	38564448
NM_146326	Olfr943	38973894	38992709
NM_146829	Olfr27	38935751	38952655
NM_146830	Olfr44	39291788	39301573
NM_178737	AW551984	39394980	39411709
NM_001199556	AW551984	39394980	39411237
NM_146609	Olfr150	39544401	39545340
NM_146612	Olfr968	39579356	39580383
NM_147105	Olfr978	39801396	39802332
NM_146367	Olfr976	39761841	39764654
NM_147108	Olfr979	39807790	39808835
NM_147106	Olfr980	39813578	39814614
NM_146828	Olfr975	39757421	39758354
NM_146855	Olfr985	39934508	39935624
NM_029379	Tmem225	39955706	39958463
NM_146827	Olfr983	39899601	39901143
NM_030713	Zfp202	39999900	40021189
NM_178227	Scn3b	40076800	40099203
NM_146615	Olfr986	39994663	39995679
NM_001083917	Scn3b	40076800	40099203
NM_001286614	Scn3b	40076800	40099203
NM_019465	Crtam	40780880	40812711
NM_001281954	Crtam	40780880	40812711
NM_172769	Sc5d	42062259	42072383
NM_001034863	Tmem136	42916735	42924653
NM_001243261	D630033O11Rik	43067961	43088158
NM_198092	Usp2	43875103	43903710
NM_009382	Thy1	43851466	43856662
NM_016808	Usp2	43877511	43903710
NM_198091	Usp2	43893002	43903710
NM_023061	Mcam	43942740	43950809
NM_001190319	C1qtnf5	43915391	43917270
NM_001190314	Mfrp	43909852	43917270
NM_001190313	C1qtnf5	43909852	43917270
NM_145613	C1qtnf5	43909852	43917270
NM_001040631	C1qtnf5	43915327	43917270
NM_001040632	C1qtnf5	43915353	43917270
NM_147126	Mfrp	43909852	43917270
NM_010436	H2afx	44142797	44144156
NM_138955	Abcg4	44081272	44096327
NM_001163742	Nlrx1	44060795	44076682
NM_133226	Pdzd3	44055394	44059547
NM_001110251	Hmbs	44144430	44150464
NM_001081369	Ccdc153	44048759	44055389
NM_172162	Hinfp	44103755	44113754
NM_001163743	Nlrx1	44060795	44076270
NM_013551	Hmbs	44144430	44152311
NM_178420	Nlrx1	44060795	44076574
NM_027909	C2cd2l	44117319	44128365
NM_009476	Upk2	44260797	44262850
NM_001293631	Slc37a4	44205009	44211051
NM_001293630	Slc37a4	44205177	44211051
NM_021395	Hyou1	44187572	44200452
NM_001277851	Treh	44481315	44494388
NM_153537	Phldb1	44494390	44543281
NM_021481	Treh	44481315	44494388
NM_001277847	Treh	44481315	44494388
NM_013795	Atp5l	44721330	44728825
NM_009850	Cd3g	44777654	44788514
NM_013487	Cd3d	44789868	44795135
NM_001093749	Mpzl3	44863263	44883125
NM_001005421	Amica1	44887265	44916614
NM_001014761	Scn2b	44925958	44938153
NM_007962	Mpzl2	44850426	44862126
NM_001198971	BC049352	45003848	45058068
NM_008348	Il10ra	45061921	45077229
NM_052823	Fxyd2	45211220	45218361
NM_001013373	Tmprss13	45127182	45155663
NM_007503	Fxyd2	45214159	45218361
NM_022004	Fxyd6	45178267	45204242
NM_011792	Bace1	45646611	45670567
NM_001145947	Bace1	45646611	45670567
NM_001281934	Pcsk7	45714651	45737805
NM_008794	Pcsk7	45714651	45737805
NM_001310840	Rnf214	45671507	45714994
NM_001310839	Rnf214	45671507	45714960
NM_001289668	Sidt2	45745939	45763332
NM_172257	Sidt2	45745939	45763332
NM_001289756	Apoc3	46041132	46043719
NM_011752	Zpr1	46081146	46090725
NM_007468	Apoa4	46048926	46051541
NM_009692	Apoa1	46036712	46038552
NM_023114	Apoc3	46041132	46043382
NM_001289755	Apoc3	46041132	46043382
NM_001289833	Apoc3	46041132	46043382
NM_183104	4931429L15Rik	46111443	46128069
NM_001243258	Gm4791	46806823	46811943
NM_030069	Nxpe2	48126086	48148981
NM_172921	Nxpe4	48170123	48208108
