name	name2	strand	txStart	txEnd
NM_023908	Slco3a1	-	81426801	81699666
NM_001109753	Sv2b	-	82259780	82453272
NM_153579	Sv2b	-	82259780	82454148
NM_008746	Ntrk3	-	85336999	85722724
NM_182809	Ntrk3	-	85445576	85722724
NM_178070	Vps33b	+	87414540	87436465
NM_173863	Crtc3	-	87731517	87833763
NM_054085	Alpk3	+	88202485	88250498
NM_175317	Eftud1	+	89797123	89926362
NM_177894	Saxo2	-	89781469	89797038
NM_001159672	Eftud1	+	89797123	89926362
NM_010176	Fah	-	91733669	91754452
NM_007488	Arnt2	-	91394784	91558548
NM_001081414	Grm5	+	94732677	95283573
NM_001317397	Tyr	-	94573280	94642022
NM_011661	Tyr	-	94573280	94642022
NM_001285835	Nox4	+	94395158	94547218
NM_001285833	Nox4	+	94395158	94547218
NM_001143834	Grm5	+	94732677	95283573
NM_015760	Nox4	+	94395158	94547218
NM_021876	Eed	-	97103163	97129486
NM_029256	Ccdc83	-	97384270	97413942
NM_181407	Me3	+	96781327	97002869
NM_183293	Ccdc83	-	97372387	97413942
NM_001243047	Dlg2	+	99383479	99597756
NM_001243046	Dlg2	+	99210903	99597756
NM_028665	Ankrd42	-	99732692	99785652
NM_183251	Aamdc	-	104698840	104728007
NM_010248	Gab2	+	104230260	104457461
NM_001177947	Aamdc	-	104698840	104728007
NM_001177946	Aamdc	-	104698840	104728007
NM_001177945	Aamdc	-	104698840	104728007
NM_001177412	Usp35	-	104457889	104474474
NM_001162477	Gab2	+	104230260	104457461
NM_153591	Nars2	+	104100036	104213267
NM_008663	Myo7a	-	105199569	105268003
NM_001113379	Lrrc32	+	105642731	105650340
NM_001256081	Myo7a	-	105199563	105268003
NM_001256083	Myo7a	-	105199563	105257758
NM_177696	Gdpd4	+	105068467	105198173
NM_001256082	Myo7a	-	105199563	105257758
NM_025408	Acer3	-	105362169	105458037
NM_001048167	Map6	+	106415956	106468862
NM_177231	Arrb1	+	106683995	106755281
NM_001252531	Slco2b1	-	106806313	106844319
NM_001043355	Map6	+	106416855	106485647
NM_178635	Uvrag	-	106035252	106289654
NM_175316	Slco2b1	-	106806313	106859850
NM_001252530	Slco2b1	-	106806313	106855352
NM_178220	Arrb1	+	106683995	106755281
NM_010837	Map6	+	106415956	106485647
NM_001017985	C2cd3	+	107520742	107618668
NM_001008548	Pde2a	+	108570204	108661343
NM_001143849	Pde2a	+	108599765	108661343
NM_001146010	Fchsd2	+	108257288	108432919
NM_001040112	Arap1	+	108526635	108561100
NM_001243758	Pde2a	+	108599033	108661343
NM_001243757	Pde2a	+	108599765	108661343
NM_001143848	Pde2a	+	108570204	108661343
NM_001040111	Arap1	+	108496582	108561100
NM_199012	Fchsd2	+	108257288	108432919
NM_001082552	Trim21	-	109706433	109713996
NM_001287167	Nup98	-	109293059	109358381
NM_001287166	Nup98	-	109293059	109358680
NM_001287164	Nup98	-	109267913	109358680
NM_022979	Nup98	-	109282699	109358680
NM_001287165	Nup98	-	109282699	109358680
NM_009277	Trim21	-	109706433	109713996
NM_001253885	Apbb1	-	112706978	112730005
NM_001253886	Apbb1	-	112706978	112730005
NM_009685	Apbb1	-	112706978	112730167
NM_001277181	Gm1966	-	113739062	113788159
NM_001277179	Gm1966	-	113739062	113788159
NM_001277180	Gm1966	-	113739062	113788159
NM_001277182	Gm1966	-	113739062	113788159
NM_001277183	Gm1966	-	113739062	113788159
NM_001163557	Ppfibp2	+	114750357	114892097
NM_008905	Ppfibp2	+	114738564	114888410
NM_054103	Stk33	-	116422729	116582567
NM_001311139	Dennd5a	-	117037294	117103984
NM_194464	Mrvi1	-	118011771	118125975
NM_177324	Sbf2	-	117451526	117758434
NM_001193305	Mical2	+	119369349	119497489
NM_177282	Mical2	+	119369349	119498708
NM_007489	Arntl	+	120350978	120457640
NM_009346	Tead1	+	119822833	120050319
NM_001166585	Tead1	+	119902897	120050319
NM_001166584	Tead1	+	119822833	120050319
NM_020606	Parva	+	119571219	119735202
NM_001243048	Arntl	+	120350978	120457640
NM_145584	Spon1	+	120909511	121186889
NM_025846	Rras2	-	121190295	121261295
NM_173767	Insc	+	121889279	121993894
NM_001305185	Plekha7	-	123266998	123451890
NM_001305186	Plekha7	-	123266998	123381290
NM_001305189	Plekha7	-	123277304	123342075
NM_001081446	Iqck	+	125999288	126116166
NM_027815	9030624J02Rik	+	125883784	125985005
NM_009470	Umod	-	126606221	126622776
NM_001278605	Umod	-	126606221	126622776
NM_001163703	Dcun1d3	-	126996676	127039259
NM_025899	Uqcrc2	+	127778702	127803037
NM_026458	Abca14	+	127347477	127468866
NM_001278944	Abca16	+	127565214	127688323
NM_173408	Dcun1d3	-	126996676	127038972
NM_001278943	Abca16	+	127553160	127688327
NM_001033173	Usp31	-	128785534	128850767
NM_008855	Prkcb	+	129432638	129777915
NM_019430	Cacng3	+	129815257	129912907
NM_001316672	Prkcb	+	129432638	129777915
NM_025304	Lcmt1	+	130521495	130573872
NM_144925	Tnrc6a	+	130267398	130338810
NM_021887	Il21r	+	132746942	132777084
NM_001145759	4930571K23Rik	+	132512374	132514527
NM_001311143	Xpo6	-	133245228	133344013
NM_144522	Tbc1d10b	-	134340973	134351982
NM_023258	Pycard	-	135134886	135137381
NM_172281	Rnf40	+	134732211	134747119
NM_001289553	Tgfb1i1	+	135390325	135399213
NM_001289552	Tgfb1i1	+	135390325	135399213
NM_001289551	Tgfb1i1	+	135390325	135399213
NM_001289550	Tgfb1i1	+	135390325	135399213
NM_001029982	Sec23ip	+	135888383	135928349
NM_206856	Tacc2	+	137720997	137908298
NM_001029895	Ate1	-	137535007	137663883
NM_001004468	Tacc2	+	137720997	137908296
NM_001136054	Ate1	-	137535007	137663094
NM_021314	Tacc2	+	137836069	137908298
NM_013799	Ate1	-	137535007	137663094
NM_001271343	Ate1	-	137535007	137663883
NM_018867	Cpxm2	-	139234492	139346424
NM_009980	Ctbp2	-	140178693	140315166
NM_029609	Lhpp	+	139802325	139898102
NM_212473	Fam53b	-	139903766	140004879
NM_025392	Bccip	+	140901015	140912828
NM_007400	Adam12	-	141074882	141416780
NM_001033420	Dock1	+	141862369	142365330
NM_001143802	Fam196a	-	142073590	142130113
NM_011212	Ptpre	+	142729506	142877977
NM_001316678	Ptpre	+	142729506	142877977
NM_001316680	Ptpre	+	142785163	142877977
NM_001316679	Ptpre	+	142797510	142877977
NM_001316681	Ptpre	+	142843581	142877977
NM_001113415	Ebf3	-	144385353	144506128
NM_008598	Mgmt	+	144086293	144319871
NM_029886	9430038I01Rik	-	144567251	144602439
NM_010096	Ebf3	-	144385353	144506128
NM_001113414	Ebf3	-	144385353	144506128
NM_001143755	Lrrc27	+	146399173	146414911
NM_027164	Lrrc27	+	146398886	146428872
NM_011993	Dpysl4	+	146271899	146287690
NM_001127363	Inpp5a	+	146575007	146765551
NM_183144	Inpp5a	+	146575007	146765551
NM_028708	Jakmip3	+	146132412	146269875
NM_133755	Tubgcp2	-	147181853	147222249
NM_199301	Mtg1	+	147323462	147336685
NM_177469	Adgra1	+	147020072	147063987
NM_001286011	Tubgcp2	-	147181853	147222249
NM_001286009	Tubgcp2	-	147184426	147222573
NM_001286007	Tubgcp2	-	147181853	147222573
NM_133946	Nlrp6	+	148106800	148115091
NM_016874	Deaf1	-	148483074	148513624
NM_007459	Ap2a2	+	148748078	148818910
NM_001282076	Deaf1	-	148483074	148513624
NM_001282073	Deaf1	-	148483074	148524682
NM_001282072	Deaf1	-	148483074	148513624
NM_028801	Muc5b	+	149024976	149058990
NM_001276763	Brsk2	+	149135655	149190148
NM_001009929	Brsk2	+	149135655	149190148
NM_029426	Brsk2	+	149135655	149190148
NM_001009930	Brsk2	+	149135655	149190148
NM_001308111	Tnfrsf23	-	150851711	150871780
NM_001285490	Nap1l4	-	150699483	150734733
NM_001285489	Nap1l4	-	150699483	150735025
NM_008434	Kcnq1	+	150293158	150612947
NM_024290	Tnfrsf23	-	150851711	150871780
NM_008672	Nap1l4	-	150699483	150735025
NM_001113373	Shank2	+	151361424	151608580
NM_001252572	Cttn	-	151621628	151656840
NM_007803	Cttn	-	151621628	151656840
NM_001081370	Shank2	+	151470289	151608580
NM_178642	Ano1	-	151774453	151924497
NM_001242349	Ano1	-	151774453	151924497
NM_001004153	AU018091	-	3154659	3169204
NM_001291434	Prkcg	+	3303657	3331154
NM_016969	Myadm	+	3290555	3299350
NM_011102	Prkcg	+	3303657	3331154
NM_001093766	Myadm	+	3293028	3299350
NM_001093765	Myadm	+	3290556	3299350
NM_001093764	Myadm	+	3289038	3299350
NM_133183	Cacng6	+	3425422	3436385
NM_181820	Tmc4	-	3617355	3629155
NM_027328	Prpf31	+	3581586	3594086
NM_023524	Tfpt	-	3571925	3581531
NM_001164205	Tsen34	+	3645211	3652637
NM_001164204	Tsen34	+	3645211	3652637
NM_001159714	Prpf31	+	3581586	3594086
NM_001290381	Tfpt	-	3571925	3581531
NM_146176	Cnot3	+	3596870	3612711
NM_024168	Tsen34	+	3646109	3652637
NM_175632	Oscar	-	3561415	3567759
NM_001290377	Oscar	-	3561415	3567759
NM_011089	Pira2	-	3788411	3796653
NM_011090	Lilra6	-	3859881	3867103
NM_001113474	Lair1	-	3958674	4014806
NM_001302675	Lair1	-	3958674	4014806
NM_001302676	Lair1	-	3958674	4014806
NM_001302677	Lair1	-	3958674	4014806
NM_001302681	Lair1	-	3958674	4014806
NM_001302682	Lair1	-	3958674	4014806
NM_001302683	Lair1	-	3958674	4014806
NM_178611	Lair1	-	3958674	4014806
NM_001109765	Ttyh1	+	4071131	4087009
NM_001001454	Ttyh1	+	4071131	4087009
NM_001305822	Ttyh1	+	4071131	4087009
NM_021324	Ttyh1	+	4071131	4087009
NM_172736	Leng8	+	4088657	4099775
NM_175372	Rdh13	-	4377266	4397259
NM_001290409	Rdh13	-	4377266	4397259
NM_001290411	Rdh13	-	4377266	4397259
NM_001290416	Eps8l1	+	4416450	4432089
NM_026146	Eps8l1	+	4416336	4432089
NM_023440	Tmem86b	-	4579641	4582084
NM_207270	Ptprh	-	4500215	4555643
NM_001115018	Suv420h2	+	4691728	4699116
NM_001289850	Cox6b2	-	4703393	4704696
NM_183406	Cox6b2	-	4703393	4704504
NM_177887	Tmem150b	-	4658433	4676853
NM_001142792	Tmem150b	-	4667603	4676684
NM_183405	Cox6b2	-	4703393	4704696
NM_001003920	Brsk1	+	4642529	4667599
NM_001289849	Cox6b2	-	4703393	4704696
NM_001168572	Brsk1	+	4642529	4657029
NM_146177	Suv420h2	+	4691728	4699116
NM_001289848	Cox6b2	-	4703393	4704696
NM_001290291	Shisa7	-	4777153	4796298
NM_001101598	Isoc2a	+	4828654	4847318
NM_001290423	Il11	-	4723979	4734459
NM_172737	Shisa7	-	4777153	4796298
NM_030028	Tmem190	+	4734541	4735942
NM_029384	Tmem238	-	4736386	4741162
NM_008350	Il11	-	4723979	4729743
NM_026741	Zfp579	-	4944453	4947703
NM_001110330	Fiz1	-	4958657	4964844
NM_001110329	Fiz1	-	4958657	4966330
NM_011813	Fiz1	-	4958657	4965855
NM_001200041	Sbk3	-	4916861	4922563
NM_001110328	Fiz1	-	4958657	4966299
NM_170759	Zfp628	+	4866818	4873605
NM_201355	Nat14	+	4873852	4876608
NM_001290429	Ccdc106	+	5007753	5012386
NM_001145013	Rfpl4	-	5061388	5068513
NM_133671	U2af2	+	5013744	5031547
NM_001252454	Epn1	+	5031836	5049780
NM_001290432	Ccdc106	+	5008327	5012386
NM_009028	Rasl2-9	-	5076543	5077552
NM_001205231	U2af2	+	5013744	5031547
NM_001039532	Zfp784	-	4986047	4990048
NM_026900	Zfp580	+	5003133	5005325
NM_010147	Epn1	+	5031836	5049780
NM_138954	Rfpl4	-	5061388	5068513
NM_146178	Ccdc106	+	5008327	5012386
NM_177690	Nlrp2	-	5250148	5302637
NM_030741	Vmn1r62	+	5626205	5628199
NM_030742	Vmn1r63	-	5753949	5757047
NM_030738	Vmn1r65	-	5959351	5962612
NM_001146024	Zfp444	+	6124114	6144706
NM_028316	Zfp444	+	6124114	6144706
NM_133204	Zscan5b	+	6173879	6191014
NM_001024928	Zfp667	+	6238181	6259485
NM_001033249	Zfp583	-	6267266	6282036
NM_001177417	Gm6792	+	6207523	6233463
NM_001177416	Gm6792	+	6204311	6233463
NM_175247	Zfp28	+	6336027	6349347
NM_001112805	Zfp78	+	6316014	6335315
NM_177888	Zfp78	+	6316014	6335315
NM_001025163	Zfp78	+	6316014	6335315
NM_146914	Olfr5	-	6432926	6439524
NM_008817	Peg3	-	6658670	6683130
NM_011769	Zim1	-	6628153	6649143
NM_020572	Aurkc	+	6948095	6955802
NM_001080966	Aurkc	+	6948095	6955802
NM_001080965	Aurkc	+	6948095	6955802
NM_172738	Zfp954	-	7067393	7074187
NM_146179	Zfp418	+	7124063	7136271
NM_001113468	Vmn2r29	-	7184037	7200039
NM_029584	Zfp773	-	7083388	7089466
NM_011334	Clcn4	-	7235019	7252268
NM_001302387	Clcn4	-	7235019	7251547
NM_001302386	Clcn4	-	7235019	7251547
NM_001105065	Vmn2r33	-	7503677	7519497
NM_009489	Vmn2r37	+	8954256	8972357
NM_009493	Vmn2r42	+	9927006	9944061
NM_134230	Vmn1r66	-	10859176	10860700
NM_134229	Vmn1r67	+	11032137	11033136
NM_009577	Zik1	-	11072572	11080730
NM_001172072	Vmn1r68	-	11112558	11113518
NM_145842	Vmn1r69	-	11165104	11166836
NM_145848	Vmn1r71	-	11332850	11334887
NM_001110316	Zscan4f	+	11983263	11987667
NM_134205	Vmn1r76	-	12515659	12516634
NM_134204	Vmn1r80	+	12778313	12779240
NM_134208	Vmn1r78	+	12737812	12738754
NM_026112	Zfp606	+	13063653	13081584
NM_001033820	Zfp551	-	13000496	13007840
NM_001039951	Zfp606	+	13063653	13068063
NM_001310620	Zfp606	+	13063653	13081584
NM_001017955	Zscan18	-	13353440	13361007
NM_153802	Zfp128	+	13466526	13478771
NM_001290436	Zscan22	+	13483157	13494432
NM_022981	Zfp110	+	13420158	13435933
NM_001290438	Zscan22	+	13483157	13494432
NM_001290440	Zscan22	+	13483157	13494432
NM_001290441	Zscan22	+	13483157	13494432
NM_001290442	Zscan22	+	13483157	13494432
NM_001001447	Zscan22	+	13483157	13494432
NM_026046	Zfp329	-	13389126	13404209
NM_011588	Trim28	+	13609500	13616381
NM_001168469	Ube2m	-	13620468	13623624
NM_009512	Slc27a5	-	13573695	13583541
NM_029809	Rnf225	+	13512764	13516421
NM_001243968	Ube2m	-	13620468	13622976
NM_145578	Ube2m	-	13620468	13623327
NM_009095	Rps5	+	13507659	13512035
NM_001168562	Zfp446	+	13563196	13571065
NM_001168561	Zfp446	+	13563196	13571065
NM_026885	Chmp2a	-	13617354	13620126
NM_175558	Zfp446	+	13563196	13571065
NM_177312	6330408A02Rik	-	13844315	13864070
NM_001168504	Pla2g4c	+	13911015	13946017
NM_001004762	Pla2g4c	+	13914670	13946017
NM_001301682	Bsph1	+	14036189	14058799
NM_001033418	Bsph1	+	14036189	14058799
NM_001184980	Sult2a5	+	14209315	14256156
NM_009286	Sult2a2	+	14318854	14364986
NM_175250	Sult2a8	-	14996034	15031936
NM_001199306	Sult2a8	-	14996034	15023900
NM_001244031	Vmn1r90	-	15146590	15147520
NM_145708	Obox2	+	15974199	15983892
NM_145707	Obox3	-	16210654	16225126
NM_145709	Obox5	+	16335718	16344623
NM_009156	Sepw1	-	16502556	16507720
NM_001205274	Crxos	+	16481472	16485648
NM_007770	Crx	-	16451295	16465304
NM_145710	Obox6	-	16418598	16425028
NM_001145190	Crxos	+	16486994	16489379
NM_001033638	Crxos	+	16481472	16489379
NM_001113330	Crx	-	16451295	16457734
NM_133831	Gltscr2	-	16523184	16531457
NM_133727	Kptn	+	16705224	16712865
NM_008627	Meis3	+	16760743	16771857
NM_001302472	Meis3	+	16760743	16771857
NM_001277989	Meis3	+	16760743	16771857
NM_001277988	Meis3	+	16760743	16771857
NM_133234	Bbc3	+	16894931	16903683
NM_001285932	Dhx34	-	16782569	16807342
NM_001136471	Ccdc9	-	16859390	16872144
NM_001146005	C5ar2	-	16819933	16827680
NM_027883	Dhx34	-	16782569	16807381
NM_176912	C5ar2	-	16819933	16829503
NM_001173550	C5ar1	-	16832093	16844687
NM_007577	C5ar1	-	16832091	16844889
NM_001285931	Dhx34	-	16782569	16807342
NM_172297	Ccdc9	-	16860812	16870008
NM_019748	Sae1	-	16912399	16973245
NM_008718	Npas1	-	17041069	17062129
NM_175315	Ceacam15	-	17256679	17261054
NM_133789	Strn4	+	17401237	17426280
NM_009201	Slc1a5	+	17366694	17383623
NM_001039878	Strn4	+	17401237	17426280
NM_173430	Fkrp	-	17394615	17402081
NM_198613	Ap2s1	+	17323792	17334639
NM_007590	Calm3	-	17500727	17509381
NM_001099636	Pnmal2	+	17530030	17534177
NM_010320	Gng8	+	17477134	17480784
NM_008967	Ptgir	+	17491838	17496254
NM_001081655	Dact3	+	17460665	17472650
NM_011155	Ppp5c	-	17589989	17613263
NM_007676	Psg16	+	17659388	17684320
NM_016868	Hif3a	-	17616341	17642028
NM_001162950	Hif3a	-	17616341	17647776
NM_054064	Psg29	+	17788825	17801105
NM_027210	Ceacam13	+	18595237	18604569
NM_028171	Ceacam13	+	18595237	18598837
NM_023289	Ceacam11	+	18557515	18563905
NM_026087	Ceacam12	+	18651277	18657162
NM_001162524	Ceacam12	+	18651277	18655776
NM_001162523	Ceacam12	+	18651277	18663335
NM_153749	Mill1	+	18830695	18851441
NM_001003393	Igfl3	+	18761842	18767211
NM_001163685	Psg18	-	18933550	18940342
NM_011963	Psg18	-	18931156	18940356
NM_054063	Psg28	-	19007884	19017404
NM_020261	Psg23	-	19191691	19201850
NM_027403	Psg21	-	19232002	19242074
NM_011964	Psg19	-	19374473	19383859
NM_001004152	Psg22	+	19303438	19312597
NM_153761	Mill2	+	19425314	19444002
NM_153760	Mill2	+	19425314	19444002
NM_007677	Psg17	-	19399285	19406940
NM_194064	Nanos2	+	19572872	19574311
NM_001159671	Rsph6a	+	19640035	19659796
NM_031255	Rsph6a	+	19640035	19659796
NM_026605	Sympk	+	19609725	19639971
NM_145579	Mypop	+	19576593	19587115
NM_001190491	Dmpk	+	19669197	19679169
NM_032418	Dmpk	+	19669197	19679169
NM_001190490	Dmpk	+	19669197	19679169
NM_028153	Eml2	+	19766518	19791831
NM_010058	Dmwd	+	19661548	19668124
NM_011383	Six5	+	19679892	19683694
NM_001162996	Eml2	+	19766518	19791831
NM_175530	Fbxo46	+	19705207	19723610
NM_009499	Vasp	-	19842278	19857203
NM_175668	Gpr4	+	19797886	19809525
NM_001282022	Vasp	-	19842278	19857203
NM_001282021	Vasp	-	19842278	19857203
NM_001025364	Rtn2	+	19876417	19881513
NM_013648	Rtn2	+	19867972	19881513
NM_008036	Fosb	-	19888044	19895394
NM_146182	Klc3	-	19979788	19985270
NM_001286039	Klc3	-	19979788	19989453
NM_001286038	Klc3	-	19979788	19985270
NM_001127324	Ercc1	+	19930419	19940179
NM_007948	Ercc1	+	19930419	19941873
NM_145822	Cd3eap	-	19941357	19944832
NM_022409	Zfp296	+	20162635	20166005
NM_027116	Nkpd1	+	20104079	20110399
NM_001305819	Apoe	-	20281592	20283747
NM_001305844	Apoe	-	20281592	20283970
NM_009696	Apoe	-	20281592	20284537
NM_001109748	Tomm40	-	20286661	20300778
NM_007385	Apoc4	-	20263432	20266809
NM_001110009	Apoc1	-	20274828	20278008
NM_019649	Clptm1	-	20216928	20250379
