name	name2	txStart	txEnd
NM_009152	Sema3a	13399308	13603485
NM_001243072	Sema3a	13396783	13603485
NM_011348	Sema3e	14025275	14256689
NM_001310449	Gm21190	14933648	15162836
NM_001289459	Hgf	16059312	16125257
NM_010427	Hgf	16059312	16125257
NM_001289461	Hgf	16059718	16125257
NM_001289458	Hgf	16059312	16125257
NM_001159558	Cd36	17287507	17394777
NM_001159555	Cd36	17287507	17341714
NM_001159557	Cd36	17287507	17355610
NM_001159556	Cd36	17287507	17355610
NM_007643	Cd36	17287507	17341714
NM_001080977	Rsbn1l	20398841	20457640
NM_029195	Ccdc146	20798778	20930495
NM_175437	Gsap	20692084	20797519
NM_172992	Phtf2	20264481	20387942
NM_177076	Fbxl13	20989664	21151423
NM_001199632	Fbxl13	20989664	21151423
NM_001289788	Slc26a5	21314818	21367824
NM_001289787	Slc26a5	21314818	21367824
NM_030727	Slc26a5	21314818	21371422
NM_011261	Reln	21390271	21850523
NM_001310464	Reln	21390271	21850523
NM_029990	Lhfpl3	22252010	22781415
NM_001081231	Lhfpl3	22252010	22781415
NM_001256431	Agap3	23957994	23989002
NM_139153	Agap3	23957994	24007865
NM_013569	Kcnh2	23825406	23857422
NM_001310471	Fam126a	23421093	23536130
NM_001170556	Prkag2	24368552	24414327
NM_001170555	Prkag2	24368552	24414327
NM_145401	Prkag2	24368552	24606460
NM_001310480	Prkag2	24368552	24501571
NM_001004365	Actr3b	25265790	25356509
NM_001310504	Actr3b	25265790	25356509
NM_001136060	Dpp6	27588474	28054040
NM_008314	Htr5a	28168486	28181626
NM_207282	Dpp6	27375738	28054040
NM_020295	Lmbr1	29556341	29704930
NM_001048192	Agbl5	31191378	31209039
NM_031875	Otof	30669350	30764305
NM_001100395	Otof	30669350	30764305
NM_174849	Agbl5	31191224	31199060
NM_001294262	Agbl5	31191706	31205859
NM_001286421	Otof	30669350	30764305
NM_001313767	Otof	30669350	30764305
NM_026298	Ift172	31555651	31593487
NM_009206	Slc4a1ap	31829367	31856411
NM_001025426	Depdc5	33206369	33336882
NM_001170567	Depdc5	33206369	33336882
NM_194340	Prr14l	33131855	33196879
NM_172707	Ppp1cb	32761342	32796085
NM_001081407	Plb1	32541456	32666729
NM_177786	Depdc5	33206369	33298949
NM_001001985	Nat8l	34338632	34348565
NM_001163217	Fgfr3	34064954	34079717
NM_001163216	Fgfr3	34064954	34079717
NM_001163215	Fgfr3	34064372	34079717
NM_001205270	Fgfr3	34064372	34079717
NM_001081102	Whsc1	34185760	34240615
NM_175231	Whsc1	34185760	34240615
NM_178390	Fam53a	33943001	33972284
NM_001289803	Poln	34349827	34512175
NM_001177884	Whsc1	34185760	34219932
NM_021500	Maea	33678220	33715943
NM_001289804	Poln	34349827	34512175
NM_008010	Fgfr3	34064372	34079717
NM_181857	Poln	34349827	34512175
NM_029278	Nop14	34981184	35002797
NM_001243123	Fam193a	34712581	34829107
NM_010414	Htt	35104388	35255183
NM_019447	Hgfac	35384157	35391110
NM_177678	Ablim2	36100528	36227628
NM_027373	Afap1	36235967	36346571
NM_194344	Sh3tc1	36039828	36071925
NM_001177699	Ablim2	36100528	36227628
NM_001177698	Ablim2	36100528	36227628
NM_001177697	Ablim2	36100528	36227628
NM_001177700	Ablim2	36100528	36227628
NM_030208	Trmt44	35898857	35917719
NM_001177696	Ablim2	36100528	36227628
NM_001081232	D5Ertd579e	36943137	37087260
NM_178394	Jakmip1	37442095	37516537
NM_010942	Nsg1	38528431	38550706
NM_022416	Stk32b	37838063	38108392
NM_027295	Rab28	42016211	42099418
NM_001081422	Bod1l	42178778	42235554
NM_001310592	Rab28	42016211	42098930
NM_001310601	Bod1l	42178778	42235554
NM_001310590	Rab28	42016211	42099418
NM_001310589	Rab28	42018225	42099418
NM_001177379	Cpeb2	43624701	43680963
NM_001135172	C1qtnf7	43906807	44007825
NM_175937	Cpeb2	43624701	43680963
NM_001163584	Prom1	44384860	44486007
NM_178729	Fbxl5	44148987	44173388
NM_007646	Cd38	44260047	44303613
NM_001163585	Prom1	44384860	44486007
NM_001163583	Prom1	44392681	44486007
NM_001163582	Prom1	44392681	44486007
NM_001159963	Fbxl5	44135856	44173388
NM_001163581	Prom1	44392681	44486007
NM_001163578	Prom1	44392681	44486007
NM_001163577	Prom1	44384860	44492975
NM_008935	Prom1	44384860	44492975
NM_021416	Fam184b	45920943	46030740
NM_001199242	Kcnip4	48780741	48901000
NM_001291228	Slit2	48374393	48698974
NM_001199245	Kcnip4	48780741	48990921
NM_178804	Slit2	48374393	48698974
NM_030265	Kcnip4	48780741	49280796
NM_001291227	Slit2	48374393	48698974
NM_008904	Ppargc1a	51845487	51945160
NM_007839	Dhx15	52541441	52581785
NM_001308144	Zcchc4	53174293	53215904
NM_001309445	Zcchc4	53166647	53215904
NM_001256059	Ccdc149	52765889	52862782
NM_001310604	Lgi2	52924755	52957545
NM_001042620	Dhx15	52544562	52581785
NM_144945	Lgi2	52924755	52957545
NM_001081103	Stim2	54389761	54512296
NM_001080928	Rbpj	53947017	54048684
NM_001080927	Rbpj	53981724	54048684
NM_144517	Tbc1d19	54200865	54295619
NM_009035	Rbpj	53981584	54048684
NM_001277116	Rbpj	53981584	54048684
NM_001122758	Pcdh7	58109319	58524474
NM_001310608	Pcdh7	58109319	58524474
NM_001310606	Pcdh7	58109319	58524474
NM_178407	Arap2	62993684	63157416
NM_019636	Tbc1d1	64551498	64742725
NM_177006	Nwd2	64040341	64201782
NM_001310611	Tbc1d1	64551498	64742725
NM_024471	Lias	65782735	65801662
NM_026667	Fam114a1	65361313	65433140
NM_016786	Ube2k	65928483	65990228
NM_011258	Rfc1	65653090	65726878
NM_175174	Klhl5	65522469	65559381
NM_001310612	Lias	65782735	65801662
NM_001310619	Ube2k	65928483	65990228
NM_001310618	Ube2k	65928483	65990228
NM_001201416	Apbb2	66689963	66728904
NM_139065	Rbm47	66407787	66489418
NM_001201413	Apbb2	66689963	67010056
NM_001201414	Apbb2	66689963	67010056
NM_001127382	Rbm47	66407787	66543193
NM_001201415	Apbb2	66689963	67010056
NM_178446	Rbm47	66407787	66542217
NM_001024917	N4bp2	66154759	66218023
NM_009686	Apbb2	66689963	67010056
NM_001291226	Rbm47	66407787	66542217
NM_001310626	Apbb2	66689963	67010056
NM_001256122	Limch1	67359654	67448398
NM_001001980	Limch1	67137078	67448398
NM_001018019	Grxcr1	68423073	68557637
NM_175519	Kctd8	69500523	69732948
NM_001122754	Txk	73087216	73144016
NM_007723	Cnga1	72994935	73033991
NM_001289495	Txk	73087216	73144016
NM_016869	Corin	72691263	72895447
NM_001122756	Corin	72691263	72895779
NM_001289494	Txk	73087216	73144016
NM_153389	Atp10d	72594581	72689997
NM_001190734	Dcun1d4	73872293	73952033
NM_001190733	Dcun1d4	73882264	73952033
NM_028194	Fryl	73411429	73647857
NM_178387	Spata18	74042618	74070723
NM_178896	Dcun1d4	73882264	73952033
NM_001114660	Scfd2	74600840	74927767
NM_024183	Fip1l1	74931506	74993149
NM_001159574	Fip1l1	74931506	74993149
NM_001159573	Fip1l1	74931506	74993149
NM_001286437	Scfd2	74600840	74927767
NM_001122733	Kit	75971011	76052746
NM_021099	Kit	75971015	76052746
NM_173765	Aasdh	77304959	77334539
NM_007715	Clock	76638892	76733573
NM_001305222	Clock	76638892	76732527
NM_001289826	Clock	76638892	76733817
NM_019836	Noa1	77723193	77739111
NM_153801	Tecrl	83707146	83784220
NM_007937	Epha5	84483787	84846407
NM_019992	Stap1	86500770	86533025
NM_001310639	Stap1	86500770	86533025
NM_009467	Ugt2b5	87553971	87569365
NM_001304765	Csn1s2a	88203474	88217823
NM_001305431	BC037156	88337803	88343196
NM_001289775	Rufy3	88994064	89071729
NM_001289774	Rufy3	88994064	89080442
NM_001304767	Csn1s2a	88203474	88217823
NM_001304768	Csn1s2a	88203474	88217823
NM_001304769	Csn1s2a	88203474	88217823
NM_007785	Csn1s2a	88203474	88217823
NM_001136260	Slc4a4	89316284	89668681
NM_001197147	Slc4a4	89316284	89668681
NM_018760	Slc4a4	89316284	89668681
NM_030886	Ankrd17	90656190	90795211
NM_198010	Ankrd17	90656190	90795211
NM_145146	Afm	90947974	90982570
NM_001310664	Art3	92760852	92843653
NM_007644	Scarb2	92870336	92934683
NM_001310671	Sept11	93522441	93610404
NM_001009818	Sept11	93522441	93604101
NM_001310669	Sept11	93522441	93610404
NM_001167793	Gm3286	95939760	95951421
NM_001167792	Gm3286	95939760	95951421
NM_001122678	Gm3286	95939760	95951421
NM_001122668	E330014E10Rik	96204888	96233249
NM_013470	Anxa3	97222403	97274987
NM_175473	Fras1	96802973	97213747
NM_001277268	Fgf5	98683202	98706052
NM_010203	Fgf5	98683202	98706052
NM_001077267	Hnrnpd	100384953	100407957
NM_007516	Hnrnpd	100384953	100407957
NM_001077265	Hnrnpd	100384953	100407957
NM_001077266	Hnrnpd	100384953	100407957
NM_172715	Agpat9	101275247	101328121
NM_026969	Sec31a	100790667	100845253
NM_001115010	Lin54	100871057	100927592
NM_172714	Lin54	100871057	100929658
NM_172882	Wdfy3	102261971	102498940
NM_146161	Arhgap24	102910409	103326956
NM_029270	Arhgap24	102910409	103326956
NM_001081567	Mapk10	103337567	103640353
NM_001310685	Mapk10	103337567	103487411
NM_001310683	Mapk10	103337567	103640353
NM_009158	Mapk10	103337567	103640353
NM_001286468	Arhgap24	103197828	103326956
NM_001310686	Mapk10	103337567	103487329
NM_001080798	Aff1	104183591	104284341
NM_011204	Ptpn13	103854210	104027380
NM_133919	Aff1	104183180	104284341
NM_030239	Abcg3	105364075	105411736
NM_001039647	Gbp11	105752044	105775491
NM_172777	Gbp9	105507412	105539311
NM_001039231	Zfp951	105242186	105289087
NM_178701	Lrrc8d	106129828	106244228
NM_001122768	Lrrc8d	106128987	106244234
NM_001255991	Btbd8	107867015	107920615
NM_026856	Zfp644	107045759	107125849
NM_011578	Tgfbr3	107535588	107718614
NM_001252516	Hfm1	107330907	107354909
NM_177873	Hfm1	107269215	107354909
NM_007964	Evi5	108173813	108304126
NM_001253880	Mtf2	108494692	108538238
NM_001253879	Mtf2	108494692	108538238
NM_001253878	Mtf2	108507183	108538238
NM_001253877	Mtf2	108494692	108538238
NM_026062	Fam69a	108337060	108416096
NM_013827	Mtf2	108494692	108538238
NM_198306	Galnt9	110973373	111050402
NM_011132	Pole	110715337	110766472
NM_001301643	Pitpnb	111759716	111817379
NM_019640	Pitpnb	111759716	111817379
NM_001301666	Pitpnb	111759716	111817379
NM_001301644	Pitpnb	111759716	111817379
NM_019982	Sez6l	112848170	113006218
NM_009419	Tpst2	112705726	112744376
NM_001253916	Sez6l	112848170	113006218
NM_001253917	Sez6l	112848170	113006218
NM_021352	Crybb3	113504858	113510604
NM_001159650	Crybb3	113504858	113510604
NM_001285806	Adrbk2	113339497	113444558
NM_177292	Wscd2	113919466	114039679
NM_177078	Adrbk2	113339497	113444558
NM_133904	Acacb	114615526	114700767
NM_001077360	Git2	115177416	115223500
NM_026145	Kctd10	114813580	114830514
NM_022017	Trpv4	115072162	115108430
NM_001159941	Kctd10	114813580	114830514
NM_001077359	Git2	115177416	115223501
NM_019834	Git2	115177416	115223500
NM_133915	Pxn	115956684	116005996
NM_029012	Sppl3	115461532	115548799
NM_011223	Pxn	115956684	116005996
NM_175403	Mlec	115592989	115608185
NM_026886	Srrm4	116889281	117041826
NM_001199685	Taok3	117570137	117725107
NM_001081308	Taok3	117583596	117725107
NM_183306	Taok3	117583596	117725107
NM_001312914	Ksr2	117864010	118217997
NM_008712	Nos1	118316847	118408849
NM_007545	Hrk	118619772	118639487
NM_172424	Med13l	119010727	119215446
NM_011537	Tbx5	120284671	120335227
NM_001177595	Slc8b1	120961200	120984033
NM_013832	Rasal1	121098820	121129619
NM_001281999	Rasal1	121099196	121129619
NM_001177594	Slc8b1	120961200	120984033
NM_145210	Oas1e	121236320	121245539
NM_133221	Slc8b1	120961200	120984033
NM_009656	Aldh2	122016035	122043833
NM_001308450	Aldh2	122020324	122043833
NM_181421	Gm15800	121670227	121818586
NM_007804	Cux2	122310224	122497834
NM_001312908	Cux2	122310224	122499860
NM_013910	Kdm2b	123320684	123350359
NM_145358	Camkk2	123181179	123229419
NM_009722	Atp2a2	122903521	122952234
NM_001199676	Camkk2	123181179	123229419
NM_001110140	Atp2a2	122906332	122952234
NM_001003953	Kdm2b	123320680	123439108
NM_175423	Orai1	123465082	123480461
NM_001134767	Ccdc62	124380697	124419904
NM_011256	Pitpnm2	124568697	124699769
NM_001042421	Kntc1	124199734	124271602
NM_019765	Clip1	124027802	124134370
NM_019875	Abcb9	124511865	124545807
NM_029929	Vps33a	123978768	124023024
NM_177582	Mlxip	123844806	123896901
NM_133917	Mlxip	123844806	123907940
NM_001291229	Clip1	124027802	124134370
NM_030241	Setd8	124889938	124912320
NM_001253904	Ncor2	125497522	125659584
NM_181410	Gtf2h3	125029156	125047689
NM_001253905	Ncor2	125497522	125659584
NM_011596	Atp6v0a2	125079632	125204825
NM_011424	Ncor2	125497522	125659584
NM_001310727	Setd8	124896712	124912320
NM_001310725	Setd8	124889938	124912320
NM_001310723	Setd8	124895507	124912320
NM_030210	Aacs	125956242	125997773
NM_001310733	Rimbp2	129263662	129459361
NM_007941	Stx2	129490432	129514447
NM_001286034	Stx2	129490432	129514447
NM_001286033	Stx2	129490432	129514447
NM_001081388	Rimbp2	129263662	129459361
NM_133900	Psph	130271433	130293129
NM_001199059	Rabgef1	130647688	130690207
NM_001015876	Tyw1	130732906	130817437
NM_145218	Wbscr17	131350820	131783392
NM_001081468	Gtf2ird1	134833530	134932586
NM_001081467	Gtf2ird1	134833530	134932586
NM_001039162	Clip2	134965252	135028304
NM_001080748	Gtf2i	134713701	134790630
NM_001080747	Gtf2i	134713701	134790630
NM_001080749	Gtf2i	134713701	134790630
NM_001244936	Gtf2ird1	134833530	134932586
NM_001305875	Limk1	135131908	135154118
NM_009990	Clip2	134965252	135028304
NM_020331	Gtf2ird1	134833530	134932586
NM_001080746	Gtf2i	134713701	134790630
NM_010365	Gtf2i	134713701	134790630
NM_001081466	Gtf2ird1	134833530	134932586
NM_001081464	Gtf2ird1	134833530	134932586
NM_001081462	Gtf2ird1	134833530	134932586
NM_001081463	Gtf2ird1	134833530	134932586
NM_001081465	Gtf2ird1	134833530	134932132
NM_010717	Limk1	135131908	135164460
NM_001081470	Gtf2ird1	134833530	134932586
NM_001081469	Gtf2ird1	134833530	134932586
NM_033571	Fkbp6	135767573	135825914
NM_146001	Hip1	135882387	136020992
NM_001277893	Fkbp6	135767573	135825914
NM_008898	Por	136165014	136211196
NM_133914	Rasa4	136559785	136587731
NM_198602	Cux1	136724004	137043360
NM_009986	Cux1	136742279	137043360
NM_018825	Sh2b2	136694018	136720810
NM_001160366	Ssc4d	136436092	136450346
NM_001039103	Rasa4	136559785	136587731
NM_001302939	Sh2b2	136699630	136720810
NM_001302938	Sh2b2	136694018	136720810
NM_001291239	Cux1	136724004	137041851
NM_001291240	Cux1	136724004	137041851
NM_001291238	Cux1	136724004	137043360
NM_001291234	Cux1	136742279	137043360
NM_001291233	Cux1	136742279	137041851
NM_001289507	Tfr2	138012032	138029309
NM_015799	Tfr2	138011067	138029309
NM_001289509	Tfr2	138011067	138029309
NM_031406	Slc12a9	137755785	137774810
NM_011741	Zan	137819864	137918292
NM_001289511	Tfr2	138011947	138029309
NM_133906	Zkscan1	138526311	138549050
NM_183025	A430033K04Rik	139064086	139090054
NM_001013773	Nxpe5	138667131	138693103
NM_029869	Zkscan1	138526311	138549050
NM_026748	Ints1	140227235	140251632
NM_001256117	Sun1	139676590	139725793
NM_008923	Prkar1b	139493257	139605706
NM_001256118	Sun1	139691111	139725793
NM_001256116	Sun1	139691111	139725793
NM_028469	3110082I17Rik	139835692	139936488
NM_001253890	Prkar1b	139493257	139606340
NM_001256115	Sun1	139676590	139725793
NM_024451	Sun1	139676590	139725793
NM_175362	Card11	141348952	141476550
NM_001289588	Radil	142960792	143027052
NM_001310752	Radil	142960792	143020981
NM_178702	Radil	142960792	143027052
NM_025841	Kdelr2	144165498	144182955
NM_011182	Cyth3	144383315	144471117
NM_001163548	Cyth3	144412109	144471117
NM_207110	Rnf216	143752571	143874699
NM_133703	Fam220a	144309573	144325393
NM_026050	Fam220a	144309573	144325393
NM_080561	Rnf216	143752571	143874699
NM_025833	Baiap2l1	145025393	145118981
NM_023142	Arpc1b	145875124	145889055
NM_153599	Cdk8	147043250	147114450
NM_028291	Pan3	148242155	148360077
NM_007513	Slc7a1	149138985	149211480
NM_153572	Katnal1	149683159	149740223
NM_001301424	Slc7a1	149138985	149204391
NM_029440	Wdr95	150331253	150414469
NM_001289566	Rxfp2	150821249	150884761
NM_001289564	Rxfp2	150821249	150884761
NM_080468	Rxfp2	150821249	150884761
NM_009663	Alox5ap	150076579	150099729
NM_001308462	Alox5ap	150076579	150099729
NM_175310	Pds5b	151476401	151613245
NM_013823	Kl	151755181	151796392
NM_001163493	Stard13	151840089	151992768
NM_133898	N4bp2l1	151374217	151397100
NM_172887	Fry	151062504	151300328
NM_146258	Stard13	151840089	151992768
NM_001042501	Fam133b	3543832	3570546
NM_026033	Gatad1	3639960	3647936
NM_027777	Pex1	3596065	3637230
NM_172991	Rbm48	3583977	3596547
NM_001293806	Pex1	3596065	3637230
NM_001289529	Ankib1	3689998	3772787
NM_030675	Krit1	3803164	3844515
NM_172135	Mterf1a	3890580	3893933
NM_001170552	Krit1	3803164	3844515
NM_172879	Lrrd1	3845172	3866596
NM_001013023	Mterf1a	3890580	3893933
NM_020010	Cyp51	4080673	4104697
NM_021457	Fzd1	4753838	4758216
NM_001200025	1700015F17Rik	5437826	5479143
NM_001285471	Steap2	5664828	5694089
NM_001285469	Steap2	5664828	5694326
NM_001285470	Steap2	5664828	5694089
NM_001103157	Steap2	5664828	5694089
NM_028734	Steap2	5664828	5694568
NM_027399	Steap1	5736321	5749317
NM_001103156	Steap2	5664828	5694089
NM_025618	Sri	8046077	8069314
NM_001080974	Sri	8056541	8069314
NM_001289595	Slc25a40	8422837	8454839
NM_013726	Dbf4	8396968	8422716
NM_001190717	Dbf4	8396968	8422716
NM_178766	Slc25a40	8422837	8454839
NM_001289596	Slc25a40	8422837	8454839
NM_011076	Abcb1a	8660091	8748570
NM_011075	Abcb1b	8798146	8866314
NM_011806	Dmtf1	9118867	9161776
NM_001110327	Dmtf1	9118867	9161776
NM_001310021	Gm5861	11183014	11187810
NM_001177510	4933402N22Rik	11918042	11922804
NM_027650	Speer3	13791618	13796819
NM_001122661	Speer4e	14933630	14938475
NM_001281514	Gm10354	14974496	14978899
NM_182957	Gm17019	15028949	15033007
NM_025759	Speer4d	15124916	15129682
NM_001281511	Speer4c	15215322	15220089
NM_001289460	Hgf	16059312	16079762
NM_177601	Tmem60	20388270	20392688
NM_008013	Fgl2	20878490	20884204
NM_028977	Lrrc17	21049344	21081720
NM_001289781	Pus7	23245982	23285481
NM_177323	Rint1	23293528	23326187
NM_178403	Pus7	23245982	23289529
NM_001289780	Pus7	23245982	23289529
NM_001310467	Rint1	23293528	23326187
NM_025394	Tomm7	23344761	23349963
NM_053090	Fam126a	23466753	23536508
NM_026448	Klhl7	23606407	23667049
NM_001161800	Klhl7	23606407	23667049
NM_153092	Nupl2	23670780	23689826
NM_001294162	Kcnh2	23825406	23835409
NM_183000	Asic3	23919268	23923652
NM_022418	Tmub1	23951280	23953664
NM_008713	Nos3	23870636	23890292
NM_001253892	Slc4a2	23933338	23946765
NM_001002897	Atg9b	23889998	23897961
NM_009207	Slc4a2	23931049	23946765
NM_029020	Abcb8	23899973	23915765
NM_001310474	Asic3	23919268	23923652
NM_013853	Abcf2	24071158	24083285
NM_133913	Chpf2	24092567	24098304
NM_001190443	Abcf2	24071158	24083285
NM_025891	Smarcd3	24098439	24107820
NM_080444	Asb10	24038514	24046275
NM_001310476	Asb10	24038514	24046796
NM_001081441	Wdr86	24218086	24236498
NM_001305264	Nub1	24191632	24216196
NM_016736	Nub1	24191632	24216196
NM_153076	Crygn	24256819	24263661
NM_026449	Galntl5	24687297	24726107
NM_198621	Cct8l1	25021884	25023845
NM_001177579	Gm10471	26408711	26415804
NM_001134299	Gm10220	26441303	26447965
NM_029376	Speer4a	26360809	26366045
NM_207657	5031410I06Rik	26425207	26431854
NM_028561	Speer4b	27822348	27827932
NM_018878	Paxip1	28066620	28118090
NM_153526	Insig1	28397951	28405202
NM_001310512	Cnpy1	28527358	28572328
NM_001310511	Cnpy1	28527358	28536708
NM_009170	Shh	28783379	28793641
NM_001289757	Rnf32	29522532	29552064
NM_021470	Rnf32	29522532	29552064
NM_019944	Mnx1	29800362	29805010
NM_011847	Dnajb6	30062437	30093641
NM_001037941	Dnajb6	30062437	30084508
NM_001037940	Dnajb6	30062437	30113018
NM_001127367	Dnajb6	30062437	30093641
NM_031168	Il6	30339653	30346515
NM_021288	Tyms	30384739	30400165
NM_001314054	Il6	30339653	30346515
NM_001014394	Adgrf3	30519970	30532262
NM_001256263	3110082J24Rik	30430123	30432626
NM_145558	Hadhb	30481792	30511133
NM_001167879	Gareml	30431735	30444920
NM_001289799	Hadhb	30481792	30511133
NM_001289798	Hadhb	30481792	30511133
NM_001033460	Drc1	30607913	30668993
NM_027652	Ept1	30559157	30598976
NM_010608	Kcnk3	30890542	30927643
NM_001302129	Cenpa	30969258	30977210
NM_001302130	Cenpa	30969258	30977210
NM_001302131	Cenpa	30969258	30977210
NM_001302132	Cenpa	30969258	30977210
NM_007681	Cenpa	30969258	30977210
NM_175675	Slc35f6	30950311	30962102
NM_133350	Mapre3	31117013	31168479
NM_001310516	Mapre3	31164179	31168479
NM_001134692	Ost4	31208888	31210161
NM_026770	Cgref1	31235515	31247853
NM_008439	Khk	31223931	31233621
NM_024460	Ost4	31208888	31210161
NM_021304	Abhd1	31252478	31257464
NM_016703	Preb	31254039	31262700
NM_001294302	Preb	31254039	31262700
NM_001160149	Cgref1	31235515	31247800
NM_001310525	Khk	31223931	31233621
NM_001310524	Khk	31223931	31233621
NM_001289522	Cad	31357152	31380852
NM_001177622	Slc5a6	31338408	31351297
NM_008622	Mpv17	31443035	31456624
NM_001177621	Slc5a6	31338408	31350935
NM_011773	Slc30a3	31388478	31395900
NM_001289523	Cad	31357152	31380852
NM_001294324	Mpv17	31443035	31456553
NM_027855	Atraid	31351012	31357006
NM_021447	Trim54	31418984	31439999
NM_001294322	Mpv17	31443035	31456624
NM_021290	Ucn	31440361	31441268
NM_212470	Atraid	31351012	31357006
NM_023525	Cad	31357152	31380852
NM_177870	Slc5a6	31338408	31350452
NM_001310528	Mpv17	31443035	31456624
NM_001310527	Mpv17	31443035	31456553
NM_175311	Zfp513	31501353	31504676
NM_027221	Krtcap3	31554078	31555570
NM_010122	Eif2b4	31489930	31495512
NM_027901	Gtf3c2	31458378	31482517
NM_001127356	Eif2b4	31489930	31495512
NM_001127355	Eif2b4	31489930	31495512
NM_001177901	Zfp513	31501353	31504415
NM_028150	Supt7l	31816941	31829135
NM_172993	Zfp512	31754808	31784126
NM_025796	Mrpl33	31916323	31925017
NM_008037	Fosl2	32438844	32460212
NM_030072	Plb1	32535080	32632659
NM_172147	Plb1	32655952	32666729
NM_001205133	Yes1	32913543	32989439
NM_009535	Yes1	32913543	32989439
NM_001205132	Yes1	32913543	32989439
NM_177298	Pisd	33078961	33128275
NM_011738	Ywhah	33361464	33370615
NM_019810	Slc5a1	33446867	33505348
NM_013502	Ctbp1	33590371	33617653
NM_001198861	Ctbp1	33590371	33617653
NM_133903	Spon2	33556166	33560887
NM_001198859	Ctbp1	33590371	33617653
NM_001198860	Ctbp1	33590371	33617653
NM_001310535	Ctbp1	33590371	33617653
NM_001081101	Uvssa	33721344	33762403
NM_001040435	Tacc3	34000776	34014851
NM_001289724	Slbp	33982703	33995223
NM_009193	Slbp	33982703	33995223
NM_001289725	Slbp	33982703	33995223
NM_001310541	Tacc3	34000776	34014851
NM_001033458	Gm1673	34326081	34327658
NM_001310547	Gm1673	34326081	34327658
NM_001310546	Gm1673	34326081	34327658
NM_011278	Rnf4	34678898	34696094
NM_001304270	Rnf4	34679580	34696094
